"Net Name","Pass/Fail","Operation","Driver Comp Ref Des & Pin Name","Receiver Comp Ref Des & Pin Name","Associated Clk/Strobe Net Name","Associated Clk/Strobe Driver Comp Ref Des & Pin Name","Associated Clk/Strobe Receiver Comp Ref Des & Pin Name","Clk/Strobe Crossing Threshold Time, [ns]","Average Center Voltage, Vcent(pin_mid), [mV]","Upper Eye Mask, Vcent(pin_mid) + VdIVW_Total/2, [mV]","Lower Eye Mask, Vcent(pin_mid) - VdIVW_Total/2, [mV]","Half Eye-Mask Width, TdIVW/2, [ps]","Output Delay Uncertainty, [ps]","Measured Setup Time, [ps]","Setup Time Margin, [ps]","Setup Time Margin with Output Delay Uncertainty, [ps]","Measured Hold Time, [ps]","Hold Time Margin, [ps]","Hold Time Margin with Output Delay Uncertainty, [ps]","Min Voltage Above/Below Eye-Mask, [mV]","Peak Voltage Above/Below Vcent(pin_mid), [mV]","VIHL_AC/2 Limit, [mV]","Peak Voltage Above/Below Vcent(pin_mid) Margin, [mV]","Vcent(pin_mid) to Vcent(pin_mid) Pulse Width, [ps]","Pulse Width Limit, tdIPW, [ps]","Pulse Width Margin, [ps]","Pulse Width Margin with Output Delay Uncertainty, [ps]","Min Slew Rate, [V/ns]","Min Slew Rate Limit, SRIN_VdIVW_min, [V/ns]","Min Slew Rate Margin, [V/ns]","Max Slew Rate, [V/ns]","Max Slew Rate Limit, SRIN_VdIVW_max, [V/ns]","Max Slew Rate Margin, [V/ns]","Min Slew Rate (2), [V/ns]","Min Slew Rate (2) Limit, SRIN_VdIVW_min, [V/ns]","Min Slew Rate (2) Margin, [V/ns]","Max Slew Rate (2), [V/ns]","Max Slew Rate (2) Limit, SRIN_VdIVW_max, [V/ns]","Max Slew Rate (2) Margin, [V/ns]","Eye Mask Shape"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","10.428"," 700.3"," 768.3"," 632.3","    62","   6.0"," 247.9"," 185.4"," 179.4"," 382.5"," 320.0"," 314.0","725.735"," 905.9","  93.0"," 812.9"," 654.7","   363"," 292.2"," 280.2"," 5.054"," 1.000"," 4.054"," 5.515"," 9.000"," 3.485"," 5.597"," 1.011"," 4.586"," 5.597"," 9.000"," 3.403","Eye-Rectangle"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","11.052"," 700.3"," 768.3"," 632.3","    62","   6.0"," 217.6"," 155.1"," 149.1"," 321.9"," 259.4"," 253.4","498.070"," 626.5","  93.0"," 533.5"," 567.2","   363"," 204.7"," 192.7"," 4.631"," 1.000"," 3.631"," 5.515"," 9.000"," 3.485"," 4.914"," 1.103"," 3.811"," 4.914"," 9.000"," 4.086","Eye-Rectangle"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","11.677"," 700.3"," 768.3"," 632.3","    62","   6.0"," 273.1"," 210.6"," 204.6"," 385.1"," 322.6"," 316.6","772.499"," 888.5","  93.0"," 795.5"," 685.5","   363"," 323.0"," 311.0"," 4.631"," 1.000"," 3.631"," 5.148"," 9.000"," 3.852"," 5.148"," 0.926"," 4.222"," 5.148"," 9.000"," 3.852","Eye-Rectangle"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","12.302"," 700.3"," 768.3"," 632.3","    62","   6.0"," 213.6"," 151.1"," 145.1","N/A","N/A","N/A","483.546"," 604.8","  93.0"," 511.8","N/A","N/A","N/A","N/A"," 5.148"," 1.000"," 4.148"," 5.148"," 9.000"," 3.852"," 4.622"," 1.030"," 3.592"," 4.622"," 9.000"," 4.378","Eye-Rectangle"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","12.928"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A"," 353.9"," 291.4"," 285.4","391.231"," 535.9","  93.0"," 442.9","N/A","N/A","N/A","N/A"," 5.514"," 1.000"," 4.514"," 5.514"," 9.000"," 3.486","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","13.552"," 700.3"," 768.3"," 632.3","    62","   6.0"," 245.6"," 183.1"," 177.1","N/A","N/A","N/A","729.598"," 921.5","  93.0"," 828.5","N/A","N/A","N/A","N/A"," 5.514"," 1.000"," 4.514"," 5.514"," 9.000"," 3.486"," 5.896"," 1.103"," 4.794"," 5.896"," 9.000"," 3.104","Eye-Rectangle"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","14.178"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A"," 411.3"," 348.8"," 342.8","564.756"," 740.8","  93.0"," 647.8","N/A","N/A","N/A","N/A"," 5.234"," 1.000"," 4.234"," 5.234"," 9.000"," 3.766","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","14.802"," 700.3"," 768.3"," 632.3","    62","   6.0"," 186.4"," 123.9"," 117.9"," 332.1"," 269.6"," 263.6","439.166"," 661.2","  93.0"," 568.2"," 544.8","   363"," 182.3"," 170.3"," 5.234"," 1.000"," 4.234"," 5.327"," 9.000"," 3.673"," 5.465"," 1.047"," 4.418"," 5.465"," 9.000"," 3.535","Eye-Rectangle"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","15.428"," 700.3"," 768.3"," 632.3","    62","   6.0"," 268.4"," 205.9"," 199.9","N/A","N/A","N/A","782.345"," 915.5","  93.0"," 822.5","N/A","N/A","N/A","N/A"," 5.327"," 1.000"," 4.327"," 5.327"," 9.000"," 3.673"," 6.065"," 1.065"," 5.000"," 6.065"," 9.000"," 2.935","Eye-Rectangle"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","16.052"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A"," 411.2"," 348.7"," 342.7","570.301"," 745.8","  93.0"," 652.8","N/A","N/A","N/A","N/A"," 5.087"," 1.000"," 4.087"," 5.087"," 9.000"," 3.913","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","16.677"," 700.3"," 768.3"," 632.3","    62","   6.0"," 186.7"," 124.2"," 118.2"," 331.7"," 269.2"," 263.2","444.870"," 656.8","  93.0"," 563.8"," 545.5","   363"," 183.0"," 171.0"," 5.087"," 1.000"," 4.087"," 5.215"," 9.000"," 3.785"," 5.310"," 1.017"," 4.293"," 5.310"," 9.000"," 3.690","Eye-Rectangle"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","17.302"," 700.3"," 768.3"," 632.3","    62","   6.0"," 267.3"," 204.8"," 198.8"," 383.1"," 320.6"," 314.6","784.246"," 912.8","  93.0"," 819.8"," 675.4","   363"," 312.9"," 300.9"," 5.072"," 1.000"," 4.072"," 5.215"," 9.000"," 3.785"," 6.005"," 1.043"," 4.962"," 6.005"," 9.000"," 2.995","Eye-Rectangle"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","17.927"," 700.3"," 768.3"," 632.3","    62","   6.0"," 215.4"," 152.9"," 146.9"," 324.8"," 262.3"," 256.3","485.673"," 607.9","  93.0"," 514.9"," 569.9","   363"," 207.4"," 195.4"," 4.558"," 1.000"," 3.558"," 5.072"," 9.000"," 3.928"," 4.455"," 1.014"," 3.440"," 4.455"," 9.000"," 4.545","Eye-Rectangle"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","18.552"," 700.3"," 768.3"," 632.3","    62","   6.0"," 269.8"," 207.3"," 201.3"," 384.2"," 321.7"," 315.7","771.540"," 890.7","  93.0"," 797.7"," 681.0","   363"," 318.5"," 306.5"," 4.558"," 1.000"," 3.558"," 5.170"," 9.000"," 3.830"," 5.292"," 0.912"," 4.380"," 5.292"," 9.000"," 3.708","Eye-Rectangle"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","19.178"," 700.3"," 768.3"," 632.3","    62","   6.0"," 215.6"," 153.1"," 147.1","N/A","N/A","N/A","480.676"," 608.2","  93.0"," 515.2","N/A","N/A","N/A","N/A"," 5.170"," 1.000"," 4.170"," 5.170"," 9.000"," 3.830"," 4.624"," 1.034"," 3.590"," 4.624"," 9.000"," 4.376","Eye-Rectangle"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","19.801"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A"," 354.7"," 292.2"," 286.2","387.753"," 537.4","  93.0"," 444.4","N/A","N/A","N/A","N/A"," 5.569"," 1.000"," 4.569"," 5.569"," 9.000"," 3.431","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","20.427"," 700.3"," 768.3"," 632.3","    62","   6.0"," 246.7"," 184.2"," 178.2","N/A","N/A","N/A","729.081"," 922.0","  93.0"," 829.0","N/A","N/A","N/A","N/A"," 5.569"," 1.000"," 4.569"," 5.569"," 9.000"," 3.431"," 5.916"," 1.114"," 4.802"," 5.916"," 9.000"," 3.084","Eye-Rectangle"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","21.052"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","564.720"," 750.4","  93.0"," 657.4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","21.677"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","617.403"," 745.2","  93.0"," 652.2","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","22.302"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A"," 414.8"," 352.3"," 346.3","634.891"," 707.2","  93.0"," 614.2","N/A","N/A","N/A","N/A"," 5.060"," 1.000"," 4.060"," 5.060"," 9.000"," 3.940","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","22.927"," 700.3"," 768.3"," 632.3","    62","   6.0"," 183.5"," 121.0"," 115.0"," 334.8"," 272.3"," 266.3","447.445"," 634.9","  93.0"," 541.9"," 544.9","   363"," 182.4"," 170.4"," 5.060"," 1.000"," 4.060"," 5.415"," 9.000"," 3.585"," 5.331"," 1.012"," 4.319"," 5.331"," 9.000"," 3.669","Eye-Rectangle"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","23.552"," 700.3"," 768.3"," 632.3","    62","   6.0"," 264.7"," 202.2"," 196.2"," 381.9"," 319.4"," 313.4","776.960"," 916.1","  93.0"," 823.1"," 671.3","   363"," 308.8"," 296.8"," 5.019"," 1.000"," 4.019"," 5.415"," 9.000"," 3.585"," 6.208"," 1.083"," 5.125"," 6.208"," 9.000"," 2.792","Eye-Rectangle"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","24.178"," 700.3"," 768.3"," 632.3","    62","   6.0"," 217.0"," 154.5"," 148.5"," 323.9"," 261.4"," 255.4","483.522"," 612.1","  93.0"," 519.1"," 570.8","   363"," 208.3"," 196.3"," 4.470"," 1.000"," 3.470"," 5.019"," 9.000"," 3.981"," 4.414"," 1.004"," 3.410"," 4.414"," 9.000"," 4.586","Eye-Rectangle"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","24.801"," 700.3"," 768.3"," 632.3","    62","   6.0"," 269.1"," 206.6"," 200.6","N/A","N/A","N/A","774.462"," 888.7","  93.0"," 795.7","N/A","N/A","N/A","N/A"," 4.470"," 1.000"," 3.470"," 4.470"," 9.000"," 4.530"," 5.186"," 0.894"," 4.292"," 5.186"," 9.000"," 3.814","Eye-Rectangle"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","25.427"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A"," 411.0"," 348.5"," 342.5","580.977"," 739.2","  93.0"," 646.2","N/A","N/A","N/A","N/A"," 5.228"," 1.000"," 4.228"," 5.228"," 9.000"," 3.772","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","26.052"," 700.3"," 768.3"," 632.3","    62","   6.0"," 187.7"," 125.2"," 119.2","N/A","N/A","N/A","448.454"," 656.1","  93.0"," 563.1","N/A","N/A","N/A","N/A"," 5.228"," 1.000"," 4.228"," 5.228"," 9.000"," 3.772"," 5.388"," 1.046"," 4.342"," 5.388"," 9.000"," 3.612","Eye-Rectangle"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","26.677"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","380.166"," 554.9","  93.0"," 461.9","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","27.302"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","418.844"," 546.6","  93.0"," 453.6","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","27.927"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A"," 350.9"," 288.4"," 282.4","436.053"," 511.6","  93.0"," 418.6","N/A","N/A","N/A","N/A"," 4.966"," 1.000"," 3.966"," 4.966"," 9.000"," 4.034","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","28.552"," 700.3"," 768.3"," 632.3","    62","   6.0"," 246.6"," 184.1"," 178.1","N/A","N/A","N/A","729.782"," 903.8","  93.0"," 810.8","N/A","N/A","N/A","N/A"," 4.966"," 1.000"," 3.966"," 4.966"," 9.000"," 4.034"," 5.549"," 0.993"," 4.556"," 5.549"," 9.000"," 3.451","Eye-Rectangle"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","29.178"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","570.738"," 746.6","  93.0"," 653.6","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","29.801"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A"," 415.4"," 352.9"," 346.9","621.119"," 743.1","  93.0"," 650.1","N/A","N/A","N/A","N/A"," 5.218"," 1.000"," 4.218"," 5.218"," 9.000"," 3.782","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","30.427"," 700.3"," 768.3"," 632.3","    62","   6.0"," 184.7"," 122.2"," 116.2"," 334.8"," 272.3"," 266.3","438.656"," 638.3","  93.0"," 545.3"," 545.6","   363"," 183.1"," 171.1"," 5.218"," 1.000"," 4.218"," 5.476"," 9.000"," 3.524"," 5.385"," 1.044"," 4.341"," 5.385"," 9.000"," 3.615","Eye-Rectangle"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","31.052"," 700.3"," 768.3"," 632.3","    62","   6.0"," 264.9"," 202.4"," 196.4"," 383.0"," 320.5"," 314.5","773.847"," 917.5","  93.0"," 824.5"," 672.3","   363"," 309.8"," 297.8"," 5.007"," 1.000"," 4.007"," 5.476"," 9.000"," 3.524"," 6.236"," 1.095"," 5.140"," 6.236"," 9.000"," 2.764","Eye-Rectangle"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","31.677"," 700.3"," 768.3"," 632.3","    62","   6.0"," 215.1"," 152.6"," 146.6"," 324.8"," 262.3"," 256.3","483.075"," 611.7","  93.0"," 518.7"," 570.4","   363"," 207.9"," 195.9"," 4.445"," 1.000"," 3.445"," 5.007"," 9.000"," 3.993"," 4.293"," 1.001"," 3.292"," 4.293"," 9.000"," 4.707","Eye-Rectangle"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","32.302"," 700.3"," 768.3"," 632.3","    62","   6.0"," 269.8"," 207.3"," 201.3","N/A","N/A","N/A","773.679"," 889.5","  93.0"," 796.5","N/A","N/A","N/A","N/A"," 4.445"," 1.000"," 3.445"," 4.445"," 9.000"," 4.555"," 5.319"," 0.889"," 4.430"," 5.319"," 9.000"," 3.681","Eye-Rectangle"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","32.927"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","581.156"," 746.4","  93.0"," 653.4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","33.552"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","615.759"," 741.3","  93.0"," 648.3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","34.178"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A"," 414.1"," 351.6"," 345.6","635.498"," 706.6","  93.0"," 613.6","N/A","N/A","N/A","N/A"," 5.019"," 1.000"," 4.019"," 5.019"," 9.000"," 3.981","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","34.801"," 700.3"," 768.3"," 632.3","    62","   6.0"," 182.3"," 119.8"," 113.8"," 335.8"," 273.3"," 267.3","442.285"," 634.4","  93.0"," 541.4"," 544.8","   363"," 182.3"," 170.3"," 5.019"," 1.000"," 4.019"," 5.401"," 9.000"," 3.599"," 5.304"," 1.004"," 4.300"," 5.304"," 9.000"," 3.696","Eye-Rectangle"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","35.428"," 700.3"," 768.3"," 632.3","    62","   6.0"," 265.2"," 202.7"," 196.7","N/A","N/A","N/A","777.151"," 916.5","  93.0"," 823.5","N/A","N/A","N/A","N/A"," 5.401"," 1.000"," 4.401"," 5.401"," 9.000"," 3.599"," 6.224"," 1.080"," 5.144"," 6.224"," 9.000"," 2.776","Eye-Rectangle"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","36.052"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","573.187"," 753.6","  93.0"," 660.6","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","36.677"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A"," 413.8"," 351.3"," 345.3","612.336"," 743.3","  93.0"," 650.3","N/A","N/A","N/A","N/A"," 5.144"," 1.000"," 4.144"," 5.144"," 9.000"," 3.856","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","37.302"," 700.3"," 768.3"," 632.3","    62","   6.0"," 184.9"," 122.4"," 116.4","N/A","N/A","N/A","435.237"," 641.4","  93.0"," 548.4","N/A","N/A","N/A","N/A"," 5.144"," 1.000"," 4.144"," 5.144"," 9.000"," 3.856"," 5.290"," 1.029"," 4.262"," 5.290"," 9.000"," 3.710","Eye-Rectangle"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","37.927"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","386.119"," 551.5","  93.0"," 458.5","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","38.552"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A"," 353.2"," 290.7"," 284.7","422.458"," 546.1","  93.0"," 453.1","N/A","N/A","N/A","N/A"," 5.032"," 1.000"," 4.032"," 5.032"," 9.000"," 3.968","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","39.178"," 700.3"," 768.3"," 632.3","    62","   6.0"," 245.8"," 183.3"," 177.3"," 382.0"," 319.5"," 313.5","724.991"," 905.3","  93.0"," 812.3"," 651.8","   363"," 289.3"," 277.3"," 5.032"," 1.000"," 4.032"," 5.560"," 9.000"," 3.440"," 5.599"," 1.006"," 4.592"," 5.599"," 9.000"," 3.401","Eye-Rectangle"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","39.802"," 700.3"," 768.3"," 632.3","    62","   6.0"," 217.4"," 154.9"," 148.9","N/A","N/A","N/A","490.963"," 627.3","  93.0"," 534.3","N/A","N/A","N/A","N/A"," 5.560"," 1.000"," 4.560"," 5.560"," 9.000"," 3.440"," 4.747"," 1.112"," 3.635"," 4.747"," 9.000"," 4.253","Eye-Rectangle"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","40.428"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","384.289"," 550.8","  93.0"," 457.8","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","41.052"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","412.571"," 536.2","  93.0"," 443.2","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","41.677"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","437.734"," 508.8","  93.0"," 415.8","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","42.302"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A"," 350.3"," 287.8"," 281.8","430.481"," 504.7","  93.0"," 411.7","N/A","N/A","N/A","N/A"," 4.911"," 1.000"," 3.911"," 4.911"," 9.000"," 4.089","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","42.927"," 700.3"," 768.3"," 632.3","    62","   6.0"," 246.4"," 183.9"," 177.9"," 383.2"," 320.7"," 314.7","728.225"," 905.7","  93.0"," 812.7"," 654.2","   363"," 291.7"," 279.7"," 4.911"," 1.000"," 3.911"," 5.549"," 9.000"," 3.451"," 5.557"," 0.982"," 4.574"," 5.557"," 9.000"," 3.443","Eye-Rectangle"
"DDR_DQ12","Pass","Write rank(1,1)","U1.W2","U2.C2","DDR_UDQS_P","U1.V1&V2","U2.B7&A7","43.552"," 700.3"," 768.3"," 632.3","    62","   6.0"," 217.3"," 154.8"," 148.8","N/A","N/A","N/A","495.684"," 625.1","  93.0"," 532.1","N/A","N/A","N/A","N/A"," 5.549"," 1.000"," 4.549"," 5.549"," 9.000"," 3.451"," 4.928"," 1.110"," 3.818"," 4.928"," 9.000"," 4.072","Eye-Rectangle"
