"Net Name","Pass/Fail","Operation","Driver Comp Ref Des & Pin Name","Receiver Comp Ref Des & Pin Name","Associated Clk Net Name","Associated Clk Driver Comp Ref Des & Pin Name","Associated Clk Receiver Comp Ref Des & Pin Name","Clk Launch Time (From Sim), [ns]","Clk Arrival Time (From Sim), [ns]","Clk Delay Time, [ps]","Strobe Launch Time (From Sim), [ns]","Strobe Arrival Time (From Sim), [ns]","Strobe Delay Time, [ps]","Launch Skew Time (min), [ps]","Launch Skew Time (typ), [ps]","Launch Skew Time (max), [ps]","tDQSS Skew Time (early), [ps]","tDQSS Skew Time (typ), [ps]","tDQSS Skew Time (late), [ps]","tDSS Setup Time (From Sim), [ps]","tDSH Hold Time (From Sim), [ps]","Negative tDQSS Limit, [ps]","Positive tDQSS Limit, [ps]","tDSS Limit, [ps]","tDSH Limit, [ps]","tDQSS (early) Time Margin = tDQSS(early) - tDQSS(negative limit), [ps]","tDQSS (late) Time Margin = tDQSS(positive limit) - tDQSS(late), [ps]","tDSS Time Margin = tDSS - tDSS(limit), [ps]","tDSH Time Margin = tDSH - tDSH(limit), [ps]","Stimulus Offset, [ps]","Comments"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","62.094","62.285"," 190.7","62.096","62.328"," 231.9","  -4.7","   2.3","   9.3","  36.5","  43.5","  50.5"," 574.4","N/A","-337.5"," 337.5"," 225.0"," 225.0"," 374.0"," 287.0"," 349.4","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","63.345","63.535"," 190.4","63.347","63.578"," 231.4","  -4.6","   2.4","   9.4","  36.3","  43.3","  50.3"," 574.8","N/A","-337.5"," 337.5"," 225.0"," 225.0"," 373.8"," 287.2"," 349.8","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","64.595","64.785"," 190.3","64.597","64.828"," 231.0","  -4.6","   2.4","   9.4","  36.1","  43.1","  50.1"," 574.8","N/A","-337.5"," 337.5"," 225.0"," 225.0"," 373.6"," 287.4"," 349.8","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","65.844","66.035"," 190.5","65.846","66.078"," 231.4","  -5.3","   1.7","   8.7","  35.6","  42.6","  49.6"," 574.1","N/A","-337.5"," 337.5"," 225.0"," 225.0"," 373.1"," 287.9"," 349.1","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","67.094","67.285"," 190.7","67.096","67.328"," 231.9","  -4.7","   2.3","   9.3","  36.4","  43.4","  50.4"," 574.3","N/A","-337.5"," 337.5"," 225.0"," 225.0"," 373.9"," 287.1"," 349.3","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","68.345","68.535"," 190.4","68.347","68.578"," 231.4","  -4.6","   2.4","   9.4","  36.4","  43.4","  50.4"," 574.7","N/A","-337.5"," 337.5"," 225.0"," 225.0"," 373.9"," 287.1"," 349.7","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","69.595","69.785"," 190.3","69.597","69.828"," 231.0","  -4.5","   2.5","   9.5","  36.2","  43.2","  50.2"," 574.9","N/A","-337.5"," 337.5"," 225.0"," 225.0"," 373.7"," 287.3"," 349.9","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","70.845","71.035"," 190.4","70.846","71.078"," 231.3","  -5.2","   1.8","   8.8","  35.7","  42.7","  49.7"," 574.2","N/A","-337.5"," 337.5"," 225.0"," 225.0"," 373.2"," 287.8"," 349.2","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","72.094","72.285"," 190.8","72.096","72.328"," 231.9","  -4.8","   2.2","   9.2","  36.3","  43.3","  50.3"," 574.2","N/A","-337.5"," 337.5"," 225.0"," 225.0"," 373.8"," 287.2"," 349.2","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","73.345","73.535"," 190.4","73.347","73.579"," 231.5","  -4.6","   2.4","   9.4","  36.5","  43.5","  50.5"," 574.7","N/A","-337.5"," 337.5"," 225.0"," 225.0"," 374.0"," 287.0"," 349.7","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","74.595","74.785"," 190.4","74.597","74.828"," 231.0","  -4.6","   2.4","   9.4","  36.0","  43.0","  50.0"," 574.9","N/A","-337.5"," 337.5"," 225.0"," 225.0"," 373.5"," 287.5"," 349.9","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","75.845","76.035"," 190.4","75.847","76.078"," 231.3","  -5.1","   1.9","   8.9","  35.8","  42.8","  49.8"," 574.3","N/A","-337.5"," 337.5"," 225.0"," 225.0"," 373.3"," 287.7"," 349.3","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","77.094","77.285"," 190.8","77.096","77.328"," 231.8","  -4.8","   2.2","   9.2","  36.2","  43.2","  50.2"," 574.1","N/A","-337.5"," 337.5"," 225.0"," 225.0"," 373.7"," 287.3"," 349.1","N/A"," 0.000"
