.HEADER
..NAMES
Time,V U2.K7&K8
5.00473e-08,0.9210
5.00706e-08,0.9469
5.00939e-08,0.9566
5.01171e-08,0.9489
5.01404e-08,0.9255
5.01637e-08,0.8922
5.01869e-08,0.8601
5.02102e-08,0.8385
5.02335e-08,0.8333
5.02567e-08,0.8453
5.02800e-08,0.8684
5.03033e-08,0.8857
5.03265e-08,0.8770
5.03498e-08,0.8218
5.03731e-08,0.7360
5.03963e-08,0.6433
5.04196e-08,0.5304
5.04429e-08,0.4095
5.04661e-08,0.3137
5.04894e-08,0.2695
5.05127e-08,0.2668
5.05359e-08,0.2771
5.05592e-08,0.2955
5.05825e-08,0.3175
5.06057e-08,0.3259
5.06290e-08,0.3098
5.06523e-08,0.2768
5.06755e-08,0.2430
5.06988e-08,0.2190
5.07221e-08,0.2108
5.07453e-08,0.2214
5.07686e-08,0.2485
5.07919e-08,0.2844
5.08151e-08,0.3187
5.08384e-08,0.3401
5.08617e-08,0.3410
5.08849e-08,0.3240
5.09082e-08,0.2991
5.09315e-08,0.2784
5.09547e-08,0.2804
5.09780e-08,0.3333
5.10013e-08,0.4271
5.10245e-08,0.5263
5.10478e-08,0.6346
5.10711e-08,0.7509
5.10943e-08,0.8517
5.11176e-08,0.9029
5.11409e-08,0.9056
5.11641e-08,0.8912
5.11874e-08,0.8759
5.12107e-08,0.8615
5.12339e-08,0.8544
5.12572e-08,0.8667
5.12805e-08,0.8967
5.13037e-08,0.9292
5.13270e-08,0.9510
5.13503e-08,0.9559
5.13735e-08,0.9437
5.13968e-08,0.9166
5.14201e-08,0.8827
5.14433e-08,0.8528
5.14666e-08,0.8356
5.14899e-08,0.8353
5.15131e-08,0.8513
5.15364e-08,0.8750
5.15597e-08,0.8871
5.15829e-08,0.8675
5.16062e-08,0.8001
5.16295e-08,0.7115
5.16527e-08,0.6153
5.16760e-08,0.4975
5.16993e-08,0.3799
5.17225e-08,0.2966
5.17458e-08,0.2666
5.17691e-08,0.2699
5.17923e-08,0.2818
5.18156e-08,0.3020
5.18389e-08,0.3220
5.18621e-08,0.3239
5.18854e-08,0.3016
5.19087e-08,0.2667
5.19319e-08,0.2349
5.19552e-08,0.2150
5.19785e-08,0.2119
5.20017e-08,0.2276
5.20250e-08,0.2581
5.20483e-08,0.2947
5.20715e-08,0.3265
5.20948e-08,0.3425
5.21181e-08,0.3376
5.21413e-08,0.3172
5.21646e-08,0.2922
5.21879e-08,0.2753
5.22111e-08,0.2889
5.22344e-08,0.3567
5.22577e-08,0.4532
5.22809e-08,0.5548
5.23042e-08,0.6663
5.23275e-08,0.7811
5.23507e-08,0.8706
5.23740e-08,0.9062
5.23973e-08,0.9017
5.24205e-08,0.8860
5.24438e-08,0.8705
5.24671e-08,0.8573
5.24904e-08,0.8553
5.25136e-08,0.8737
5.25369e-08,0.9061
5.25602e-08,0.9369
5.25834e-08,0.9545
5.26067e-08,0.9545
5.26300e-08,0.9375
5.26532e-08,0.9073
5.26765e-08,0.8734
5.26998e-08,0.8462
5.27230e-08,0.8334
5.27463e-08,0.8381
5.27696e-08,0.8577
5.27928e-08,0.8803
5.28161e-08,0.8858
5.28394e-08,0.8528
5.28626e-08,0.7761
5.28859e-08,0.6872
5.29092e-08,0.5851
5.29324e-08,0.4634
5.29557e-08,0.3530
5.29790e-08,0.2847
5.30022e-08,0.2678
5.30255e-08,0.2739
5.30488e-08,0.2878
5.30720e-08,0.3098
5.30953e-08,0.3259
5.31186e-08,0.3201
5.31418e-08,0.2921
5.31651e-08,0.2568
5.31884e-08,0.2278
5.32116e-08,0.2121
5.32349e-08,0.2144
5.32582e-08,0.2351
5.32814e-08,0.2684
5.33047e-08,0.3049
5.33280e-08,0.3332
5.33512e-08,0.3433
5.33745e-08,0.3328
5.33978e-08,0.3098
5.34210e-08,0.2856
5.34443e-08,0.2737
5.34676e-08,0.3013
5.34908e-08,0.3816
5.35141e-08,0.4807
5.35374e-08,0.5838
5.35606e-08,0.6976
5.35839e-08,0.8101
5.36072e-08,0.8862
5.36304e-08,0.9074
5.36537e-08,0.8968
5.36770e-08,0.8810
5.37002e-08,0.8662
5.37235e-08,0.8546
5.37468e-08,0.8576
5.37700e-08,0.8816
5.37933e-08,0.9155
5.38166e-08,0.9436
5.38398e-08,0.9566
5.38631e-08,0.9518
5.38864e-08,0.9305
5.39096e-08,0.8980
5.39329e-08,0.8648
5.39562e-08,0.8408
5.39794e-08,0.8326
5.40027e-08,0.8419
5.40260e-08,0.8642
5.40492e-08,0.8841
5.40725e-08,0.8811
5.40958e-08,0.8339
5.41190e-08,0.7503
5.41423e-08,0.6596
5.41656e-08,0.5506
5.41888e-08,0.4282
5.42121e-08,0.3260
5.42354e-08,0.2733
5.42586e-08,0.2665
5.42819e-08,0.2756
5.43052e-08,0.2925
5.43284e-08,0.3149
5.43517e-08,0.3268
5.43750e-08,0.3145
5.43982e-08,0.2828
5.44215e-08,0.2480
5.44448e-08,0.2219
5.44680e-08,0.2107
5.44913e-08,0.2182
5.45146e-08,0.2431
5.45378e-08,0.2783
5.45611e-08,0.3138
5.45844e-08,0.3381
5.46076e-08,0.3424
5.46309e-08,0.3276
5.46542e-08,0.3032
5.46775e-08,0.2806
5.47007e-08,0.2763
5.47240e-08,0.3192
5.47473e-08,0.4091
5.47705e-08,0.5089
5.47938e-08,0.6143
5.48171e-08,0.7302
5.48403e-08,0.8370
5.48636e-08,0.8984
5.48869e-08,0.9073
5.49101e-08,0.8934
5.49334e-08,0.8781
5.49567e-08,0.8638
5.49799e-08,0.8543
5.50032e-08,0.8626
5.50265e-08,0.8907
5.50497e-08,0.9242
5.50730e-08,0.9486
5.50963e-08,0.9565
5.51195e-08,0.9471
5.51428e-08,0.9223
5.51661e-08,0.8886
5.51893e-08,0.8572
5.52126e-08,0.8371
5.52359e-08,0.8338
5.52591e-08,0.8473
5.52824e-08,0.8708
5.53057e-08,0.8863
5.53289e-08,0.8735
5.53522e-08,0.8135
5.53755e-08,0.7267
5.53987e-08,0.6326
5.54220e-08,0.5176
5.54453e-08,0.3976
5.54685e-08,0.3063
5.54918e-08,0.2678
5.55151e-08,0.2674
5.55383e-08,0.2785
5.55616e-08,0.2978
5.55849e-08,0.3193
5.56081e-08,0.3254
5.56314e-08,0.3069
5.56547e-08,0.2730
5.56779e-08,0.2399
5.57012e-08,0.2173
5.57245e-08,0.2109
5.57477e-08,0.2234
5.57710e-08,0.2518
5.57943e-08,0.2881
5.58175e-08,0.3216
5.58408e-08,0.3412
5.58641e-08,0.3400
5.58873e-08,0.3216
5.59106e-08,0.2966
5.59339e-08,0.2771
5.59571e-08,0.2831
5.59804e-08,0.3417
5.60037e-08,0.4374
5.60269e-08,0.5371
5.60502e-08,0.6463
5.60735e-08,0.7627
5.60967e-08,0.8600
5.61200e-08,0.9055
5.61433e-08,0.9049
5.61665e-08,0.8898
5.61898e-08,0.8747
5.62131e-08,0.8604
5.62363e-08,0.8546
5.62596e-08,0.8689
5.62829e-08,0.8999
5.63061e-08,0.9320
5.63294e-08,0.9522
5.63527e-08,0.9554
5.63759e-08,0.9416
5.63992e-08,0.9134
5.64225e-08,0.8794
5.64457e-08,0.8505
5.64690e-08,0.8347
5.64923e-08,0.8361
5.65155e-08,0.8534
5.65388e-08,0.8769
5.65621e-08,0.8867
5.65853e-08,0.8623
5.66086e-08,0.7909
5.66319e-08,0.7021
5.66551e-08,0.6038
5.66784e-08,0.4843
5.67017e-08,0.3689
5.67249e-08,0.2909
5.67482e-08,0.2660
5.67715e-08,0.2706
5.67947e-08,0.2833
5.68180e-08,0.3044
5.68413e-08,0.3232
5.68645e-08,0.3224
5.68878e-08,0.2980
5.69111e-08,0.2629
5.69344e-08,0.2322
5.69576e-08,0.2138
5.69809e-08,0.2128
5.70042e-08,0.2304
5.70274e-08,0.2619
5.70507e-08,0.2985
5.70740e-08,0.3291
5.70972e-08,0.3428
5.71205e-08,0.3358
5.71438e-08,0.3143
5.71670e-08,0.2897
5.71903e-08,0.2745
5.72136e-08,0.2933
5.72368e-08,0.3663
5.72601e-08,0.4637
5.72834e-08,0.5660
5.73066e-08,0.6786
5.73299e-08,0.7924
5.73532e-08,0.8771
5.73764e-08,0.9069
5.73997e-08,0.9000
5.74230e-08,0.8841
5.74462e-08,0.8688
5.74695e-08,0.8562
5.74928e-08,0.8561
5.75160e-08,0.8768
5.75393e-08,0.9097
5.75626e-08,0.9395
5.75858e-08,0.9554
5.76091e-08,0.9535
5.76324e-08,0.9348
5.76556e-08,0.9036
5.76789e-08,0.8699
5.77022e-08,0.8439
5.77254e-08,0.8329
5.77487e-08,0.8395
5.77720e-08,0.8602
5.77952e-08,0.8820
5.78185e-08,0.8847
5.78418e-08,0.8468
5.78650e-08,0.7673
5.78883e-08,0.6777
5.79116e-08,0.5732
5.79348e-08,0.4511
5.79581e-08,0.3435
5.79814e-08,0.2806
5.80046e-08,0.2676
5.80279e-08,0.2748
5.80512e-08,0.2896
5.80744e-08,0.3118
5.80977e-08,0.3263
5.81210e-08,0.3181
5.81442e-08,0.2886
5.81675e-08,0.2534
5.81908e-08,0.2255
5.82140e-08,0.2114
5.82373e-08,0.2157
5.82606e-08,0.2379
5.82838e-08,0.2720
5.83071e-08,0.3082
5.83304e-08,0.3351
5.83536e-08,0.3430
5.83769e-08,0.3309
5.84002e-08,0.3073
5.84234e-08,0.2836
5.84467e-08,0.2743
5.84700e-08,0.3074
5.84932e-08,0.3912
5.85165e-08,0.4904
5.85398e-08,0.5946
5.85630e-08,0.7092
5.85863e-08,0.8195
5.86096e-08,0.8901
5.86328e-08,0.9068
5.86561e-08,0.8950
5.86794e-08,0.8793
5.87026e-08,0.8647
5.87259e-08,0.8540
5.87492e-08,0.8593
5.87724e-08,0.8849
5.87957e-08,0.9187
5.88190e-08,0.9456
5.88422e-08,0.9567
5.88655e-08,0.9502
5.88888e-08,0.9274
5.89120e-08,0.8944
5.89353e-08,0.8618
5.89586e-08,0.8393
5.89818e-08,0.8329
5.90051e-08,0.8439
5.90284e-08,0.8668
5.90516e-08,0.8851
5.90749e-08,0.8785
5.90982e-08,0.8260
5.91214e-08,0.7407
5.91447e-08,0.6494
5.91680e-08,0.5380
5.91912e-08,0.4160
5.92145e-08,0.3178
5.92378e-08,0.2709
5.92610e-08,0.2673
5.92843e-08,0.2770
5.93076e-08,0.2948
5.93309e-08,0.3171
5.93541e-08,0.3268
5.93774e-08,0.3118
5.94007e-08,0.2789
5.94239e-08,0.2446
5.94472e-08,0.2198
5.94705e-08,0.2105
5.94937e-08,0.2200
5.95170e-08,0.2464
5.95403e-08,0.2822
5.95635e-08,0.3170
5.95868e-08,0.3396
5.96101e-08,0.3417
5.96333e-08,0.3253
5.96566e-08,0.3005
5.96799e-08,0.2788
5.97031e-08,0.2780
5.97264e-08,0.3267
5.97497e-08,0.4190
5.97729e-08,0.5189
5.97962e-08,0.6254
5.98195e-08,0.7418
5.98427e-08,0.8455
5.98660e-08,0.9009
5.98893e-08,0.9060
5.99125e-08,0.8914
5.99358e-08,0.8763
5.99591e-08,0.8622
5.99823e-08,0.8539
6.00056e-08,0.8647
6.00289e-08,0.8942
6.00521e-08,0.9273
6.00754e-08,0.9502
6.00987e-08,0.9563
6.01219e-08,0.9452
6.01452e-08,0.9190
6.01685e-08,0.8850
6.01917e-08,0.8544
6.02150e-08,0.8359
6.02383e-08,0.8344
6.02615e-08,0.8495
6.02848e-08,0.8732
6.03081e-08,0.8866
6.03313e-08,0.8695
6.03546e-08,0.8050
6.03779e-08,0.7173
6.04011e-08,0.6217
6.04244e-08,0.5047
6.04477e-08,0.3861
6.04709e-08,0.2997
6.04942e-08,0.2665
6.05175e-08,0.2682
6.05407e-08,0.2801
6.05640e-08,0.3002
6.05873e-08,0.3210
6.06105e-08,0.3247
6.06338e-08,0.3038
6.06571e-08,0.2693
6.06803e-08,0.2369
6.07036e-08,0.2157
6.07269e-08,0.2112
6.07501e-08,0.2256
6.07734e-08,0.2554
6.07967e-08,0.2919
6.08199e-08,0.3245
6.08432e-08,0.3421
6.08665e-08,0.3388
6.08897e-08,0.3191
6.09130e-08,0.2941
6.09363e-08,0.2759
6.09595e-08,0.2863
6.09828e-08,0.3506
6.10061e-08,0.4478
6.10293e-08,0.5480
6.10526e-08,0.6583
6.10759e-08,0.7746
6.10991e-08,0.8679
6.11224e-08,0.9074
6.11457e-08,0.9036
6.11689e-08,0.8881
6.11922e-08,0.8732
6.12155e-08,0.8592
6.12387e-08,0.8549
6.12620e-08,0.8715
6.12853e-08,0.9034
6.13085e-08,0.9348
6.13318e-08,0.9533
6.13551e-08,0.9547
6.13783e-08,0.9392
6.14016e-08,0.9099
6.14249e-08,0.8760
6.14481e-08,0.8481
6.14714e-08,0.8339
6.14947e-08,0.8371
6.15179e-08,0.8557
6.15412e-08,0.8788
6.15645e-08,0.8862
6.15877e-08,0.8568
6.16110e-08,0.7819
6.16343e-08,0.6928
6.16576e-08,0.5922
6.16808e-08,0.4714
6.17041e-08,0.3584
6.17273e-08,0.2858
6.17506e-08,0.2655
6.17739e-08,0.2713
6.17972e-08,0.2849
6.18204e-08,0.3067
6.18437e-08,0.3242
6.18670e-08,0.3207
6.18902e-08,0.2945
6.19135e-08,0.2594
6.19368e-08,0.2296
6.19600e-08,0.2128
6.19833e-08,0.2137
6.20066e-08,0.2331
6.20298e-08,0.2656
6.20531e-08,0.3020
6.20764e-08,0.3313
6.20996e-08,0.3430
6.21229e-08,0.3340
6.21462e-08,0.3117
6.21694e-08,0.2874
6.21927e-08,0.2743
6.22160e-08,0.2984
6.22392e-08,0.3761
6.22625e-08,0.4740
6.22858e-08,0.5771
6.23090e-08,0.6907
6.23323e-08,0.8032
6.23556e-08,0.8827
6.23788e-08,0.9071
6.24021e-08,0.8984
6.24254e-08,0.8825
6.24486e-08,0.8673
6.24719e-08,0.8554
6.24952e-08,0.8573
6.25184e-08,0.8799
6.25417e-08,0.9132
6.25650e-08,0.9419
6.25882e-08,0.9559
6.26115e-08,0.9523
6.26348e-08,0.9319
6.26580e-08,0.8999
6.26813e-08,0.8666
6.27046e-08,0.8420
6.27278e-08,0.8328
6.27511e-08,0.8411
6.27744e-08,0.8628
6.27976e-08,0.8835
6.28209e-08,0.8832
6.28442e-08,0.8402
6.28674e-08,0.7582
6.28907e-08,0.6679
6.29140e-08,0.5610
6.29372e-08,0.4388
6.29605e-08,0.3345
6.29838e-08,0.2771
6.30070e-08,0.2676
6.30303e-08,0.2759
6.30536e-08,0.2916
6.30768e-08,0.3138
6.31001e-08,0.3265
6.31234e-08,0.3158
6.31466e-08,0.2850
6.31699e-08,0.2500
6.31932e-08,0.2232
6.32164e-08,0.2109
6.32397e-08,0.2171
6.32630e-08,0.2410
6.32862e-08,0.2758
6.33095e-08,0.3115
6.33328e-08,0.3368
6.33560e-08,0.3426
6.33793e-08,0.3288
6.34026e-08,0.3047
6.34258e-08,0.2816
6.34491e-08,0.2752
6.34724e-08,0.3140
6.34956e-08,0.4009
6.35189e-08,0.5003
6.35422e-08,0.6055
6.35654e-08,0.7206
6.35887e-08,0.8284
6.36120e-08,0.8934
6.36352e-08,0.9060
6.36585e-08,0.8932
6.36818e-08,0.8777
6.37050e-08,0.8632
6.37283e-08,0.8537
6.37516e-08,0.8612
6.37748e-08,0.8883
6.37981e-08,0.9219
6.38214e-08,0.9474
6.38446e-08,0.9567
6.38679e-08,0.9483
6.38912e-08,0.9242
6.39144e-08,0.8908
6.39377e-08,0.8589
6.39610e-08,0.8379
6.39843e-08,0.8334
6.40075e-08,0.8460
6.40308e-08,0.8693
6.40540e-08,0.8859
6.40773e-08,0.8755
6.41006e-08,0.8179
6.41239e-08,0.7312
6.41471e-08,0.6390
6.41704e-08,0.5252
6.41936e-08,0.4041
6.42169e-08,0.3101
6.42402e-08,0.2691
6.42635e-08,0.2682
6.42867e-08,0.2785
6.43100e-08,0.2971
6.43333e-08,0.3189
6.43565e-08,0.3265
6.43798e-08,0.3090
6.44031e-08,0.2750
6.44263e-08,0.2414
6.44496e-08,0.2180
6.44729e-08,0.2105
6.44961e-08,0.2220
6.45194e-08,0.2498
6.45427e-08,0.2860
6.45659e-08,0.3201
6.45892e-08,0.3408
6.46125e-08,0.3407
6.46357e-08,0.3229
6.46590e-08,0.2979
6.46823e-08,0.2772
6.47055e-08,0.2802
6.47288e-08,0.3346
6.47521e-08,0.4290
6.47753e-08,0.5291
6.47986e-08,0.6369
6.48219e-08,0.7534
6.48451e-08,0.8535
6.48684e-08,0.9030
6.48917e-08,0.9047
6.49149e-08,0.8896
6.49382e-08,0.8746
6.49615e-08,0.8606
6.49847e-08,0.8539
6.50080e-08,0.8670
6.50313e-08,0.8976
6.50545e-08,0.9302
6.50778e-08,0.9516
6.51011e-08,0.9559
6.51243e-08,0.9431
6.51476e-08,0.9156
6.51709e-08,0.8815
6.51941e-08,0.8518
6.52174e-08,0.8349
6.52407e-08,0.8352
6.52639e-08,0.8518
6.52872e-08,0.8753
6.53105e-08,0.8866
6.53337e-08,0.8648
6.53570e-08,0.7961
6.53803e-08,0.7078
6.54035e-08,0.6104
6.54268e-08,0.4916
6.54501e-08,0.3749
6.54733e-08,0.2937
6.54966e-08,0.2658
6.55199e-08,0.2693
6.55431e-08,0.2820
6.55664e-08,0.3028
6.55897e-08,0.3226
6.56129e-08,0.3236
6.56362e-08,0.3005
6.56595e-08,0.2655
6.56827e-08,0.2339
6.57060e-08,0.2143
6.57293e-08,0.2118
6.57525e-08,0.2282
6.57758e-08,0.2591
6.57991e-08,0.2958
6.58223e-08,0.3272
6.58456e-08,0.3427
6.58689e-08,0.3372
6.58921e-08,0.3164
6.59154e-08,0.2914
6.59387e-08,0.2748
6.59619e-08,0.2901
6.59852e-08,0.3600
6.60085e-08,0.4584
6.60317e-08,0.5591
6.60550e-08,0.6705
6.60783e-08,0.7864
6.61015e-08,0.8752
6.61248e-08,0.9087
6.61481e-08,0.9021
6.61713e-08,0.8863
6.61946e-08,0.8716
6.62179e-08,0.8579
6.62411e-08,0.8554
6.62644e-08,0.8742
6.62877e-08,0.9070
6.63110e-08,0.9375
6.63342e-08,0.9544
6.63575e-08,0.9539
6.63807e-08,0.9368
6.64040e-08,0.9064
6.64273e-08,0.8725
6.64506e-08,0.8457
6.64738e-08,0.8333
6.64971e-08,0.8382
6.65204e-08,0.8581
6.65436e-08,0.8806
6.65669e-08,0.8853
6.65902e-08,0.8508
6.66134e-08,0.7730
6.66367e-08,0.6834
6.66600e-08,0.5803
6.66832e-08,0.4587
6.67065e-08,0.3485
6.67298e-08,0.2815
6.67530e-08,0.2654
6.67763e-08,0.2721
6.67996e-08,0.2867
6.68228e-08,0.3089
6.68461e-08,0.3249
6.68694e-08,0.3189
6.68926e-08,0.2910
6.69159e-08,0.2559
6.69392e-08,0.2272
6.69624e-08,0.2120
6.69857e-08,0.2148
6.70090e-08,0.2359
6.70322e-08,0.2693
6.70555e-08,0.3055
6.70788e-08,0.3334
6.71020e-08,0.3429
6.71253e-08,0.3321
6.71486e-08,0.3091
6.71718e-08,0.2852
6.71951e-08,0.2745
6.72184e-08,0.3042
6.72416e-08,0.3861
6.72649e-08,0.4843
6.72882e-08,0.5884
6.73114e-08,0.7027
6.73347e-08,0.8136
6.73580e-08,0.8877
6.73812e-08,0.9071
6.74045e-08,0.8968
6.74278e-08,0.8809
6.74510e-08,0.8659
6.74743e-08,0.8548
6.74976e-08,0.8588
6.75208e-08,0.8832
6.75441e-08,0.9166
6.75674e-08,0.9441
6.75906e-08,0.9562
6.76139e-08,0.9508
6.76372e-08,0.9289
6.76604e-08,0.8963
6.76837e-08,0.8635
6.77070e-08,0.8402
6.77302e-08,0.8329
6.77535e-08,0.8429
6.77768e-08,0.8654
6.78000e-08,0.8848
6.78233e-08,0.8812
6.78466e-08,0.8331
6.78698e-08,0.7490
6.78931e-08,0.6578
6.79164e-08,0.5485
6.79396e-08,0.4265
6.79629e-08,0.3258
6.79862e-08,0.2740
6.80094e-08,0.2679
6.80327e-08,0.2769
6.80560e-08,0.2936
6.80792e-08,0.3158
6.81025e-08,0.3265
6.81258e-08,0.3133
6.81490e-08,0.2813
6.81723e-08,0.2466
6.81956e-08,0.2211
6.82188e-08,0.2106
6.82421e-08,0.2188
6.82654e-08,0.2442
6.82886e-08,0.2795
6.83119e-08,0.3147
6.83352e-08,0.3384
6.83584e-08,0.3419
6.83817e-08,0.3266
6.84050e-08,0.3020
6.84282e-08,0.2798
6.84515e-08,0.2765
6.84748e-08,0.3210
6.84980e-08,0.4106
6.85213e-08,0.5103
6.85446e-08,0.6168
6.85679e-08,0.7323
6.85911e-08,0.8372
6.86144e-08,0.8965
6.86376e-08,0.9052
6.86609e-08,0.8915
6.86842e-08,0.8760
6.87075e-08,0.8618
6.87307e-08,0.8536
6.87540e-08,0.8633
6.87773e-08,0.8917
6.88005e-08,0.9250
6.88238e-08,0.9490
6.88471e-08,0.9565
6.88703e-08,0.9464
6.88936e-08,0.9209
6.89169e-08,0.8872
6.89401e-08,0.8561
6.89634e-08,0.8366
6.89867e-08,0.8340
6.90099e-08,0.8481
6.90332e-08,0.8717
6.90565e-08,0.8864
6.90797e-08,0.8719
6.91030e-08,0.8101
6.91263e-08,0.7230
6.91495e-08,0.6292
6.91728e-08,0.5132
6.91961e-08,0.3937
6.92193e-08,0.3046
6.92426e-08,0.2689
6.92659e-08,0.2695
6.92891e-08,0.2803
6.93124e-08,0.2997
6.93357e-08,0.3208
6.93589e-08,0.3257
6.93822e-08,0.3057
6.94055e-08,0.2712
6.94287e-08,0.2384
6.94520e-08,0.2164
6.94753e-08,0.2109
6.94985e-08,0.2242
6.95218e-08,0.2533
6.95451e-08,0.2898
6.95683e-08,0.3230
6.95916e-08,0.3416
6.96149e-08,0.3394
6.96381e-08,0.3203
6.96614e-08,0.2952
6.96847e-08,0.2759
6.97079e-08,0.2830
6.97312e-08,0.3430
6.97545e-08,0.4391
6.97777e-08,0.5395
6.98010e-08,0.6486
6.98243e-08,0.7650
6.98475e-08,0.8611
6.98708e-08,0.9047
6.98941e-08,0.9032
6.99173e-08,0.8877
6.99406e-08,0.8728
6.99639e-08,0.8591
6.99871e-08,0.8540
7.00104e-08,0.8694
7.00337e-08,0.9011
7.00569e-08,0.9331
7.00802e-08,0.9529
7.01035e-08,0.9554
7.01267e-08,0.9409
7.01500e-08,0.9122
7.01733e-08,0.8780
7.01965e-08,0.8493
7.02198e-08,0.8340
7.02431e-08,0.8361
7.02663e-08,0.8540
7.02896e-08,0.8773
7.03129e-08,0.8862
7.03361e-08,0.8596
7.03594e-08,0.7871
7.03827e-08,0.6983
7.04059e-08,0.5989
7.04292e-08,0.4785
7.04525e-08,0.3641
7.04757e-08,0.2883
7.04990e-08,0.2654
7.05223e-08,0.2703
7.05455e-08,0.2838
7.05688e-08,0.3054
7.05921e-08,0.3239
7.06153e-08,0.3222
7.06386e-08,0.2970
7.06619e-08,0.2618
7.06851e-08,0.2312
7.07084e-08,0.2131
7.07317e-08,0.2127
7.07550e-08,0.2309
7.07782e-08,0.2629
7.08015e-08,0.2995
7.08247e-08,0.3298
7.08480e-08,0.3430
7.08713e-08,0.3355
7.08946e-08,0.3137
7.09178e-08,0.2889
7.09411e-08,0.2742
7.09643e-08,0.2945
7.09876e-08,0.3695
7.10109e-08,0.4686
7.10342e-08,0.5700
7.10574e-08,0.6825
7.10807e-08,0.7975
7.11040e-08,0.8814
7.11272e-08,0.9092
7.11505e-08,0.9004
7.11738e-08,0.8846
7.11970e-08,0.8700
7.12203e-08,0.8568
7.12436e-08,0.8562
7.12668e-08,0.8772
7.12901e-08,0.9105
7.13134e-08,0.9401
7.13366e-08,0.9552
7.13599e-08,0.9529
7.13832e-08,0.9341
7.14064e-08,0.9028
7.14297e-08,0.8692
7.14530e-08,0.8436
7.14762e-08,0.8328
7.14995e-08,0.8396
7.15228e-08,0.8606
7.15460e-08,0.8822
7.15693e-08,0.8840
7.15926e-08,0.8442
7.16158e-08,0.7639
7.16391e-08,0.6739
7.16624e-08,0.5682
7.16856e-08,0.4461
7.17089e-08,0.3391
7.17322e-08,0.2778
7.17554e-08,0.2654
7.17787e-08,0.2732
7.18020e-08,0.2887
7.18252e-08,0.3112
7.18485e-08,0.3254
7.18718e-08,0.3168
7.18950e-08,0.2874
7.19183e-08,0.2525
7.19416e-08,0.2249
7.19648e-08,0.2113
7.19881e-08,0.2162
7.20114e-08,0.2388
7.20346e-08,0.2729
7.20579e-08,0.3089
7.20812e-08,0.3353
7.21044e-08,0.3426
7.21277e-08,0.3301
7.21510e-08,0.3064
7.21742e-08,0.2831
7.21975e-08,0.2751
7.22208e-08,0.3105
7.22440e-08,0.3962
7.22673e-08,0.4947
7.22906e-08,0.5999
7.23138e-08,0.7148
7.23371e-08,0.8237
7.23604e-08,0.8923
7.23836e-08,0.9069
7.24069e-08,0.8953
7.24302e-08,0.8794
7.24534e-08,0.8646
7.24767e-08,0.8544
7.25000e-08,0.8604
7.25232e-08,0.8865
7.25465e-08,0.9199
7.25698e-08,0.9460
7.25930e-08,0.9564
7.26163e-08,0.9491
7.26396e-08,0.9258
7.26628e-08,0.8926
7.26861e-08,0.8604
7.27094e-08,0.8387
7.27326e-08,0.8332
7.27559e-08,0.8448
7.27792e-08,0.8679
7.28024e-08,0.8858
7.28257e-08,0.8786
7.28490e-08,0.8253
7.28722e-08,0.7396
7.28955e-08,0.6475
7.29188e-08,0.5358
7.29420e-08,0.4144
7.29653e-08,0.3176
7.29886e-08,0.2714
7.30118e-08,0.2682
7.30351e-08,0.2780
7.30584e-08,0.2956
7.30816e-08,0.3175
7.31049e-08,0.3262
7.31282e-08,0.3105
7.31514e-08,0.2775
7.31747e-08,0.2434
7.31980e-08,0.2192
7.32213e-08,0.2105
7.32445e-08,0.2206
7.32678e-08,0.2474
7.32910e-08,0.2833
7.33143e-08,0.3178
7.33376e-08,0.3397
7.33609e-08,0.3411
7.33841e-08,0.3243
7.34074e-08,0.2994
7.34307e-08,0.2781
7.34539e-08,0.2784
7.34772e-08,0.3286
7.35005e-08,0.4204
7.35237e-08,0.5206
7.35470e-08,0.6283
7.35703e-08,0.7437
7.35935e-08,0.8454
7.36168e-08,0.8991
7.36401e-08,0.9043
7.36633e-08,0.8899
7.36866e-08,0.8744
7.37099e-08,0.8605
7.37331e-08,0.8537
7.37564e-08,0.8656
7.37797e-08,0.8951
7.38029e-08,0.9279
7.38262e-08,0.9505
7.38495e-08,0.9562
7.38727e-08,0.9443
7.38960e-08,0.9175
7.39193e-08,0.8836
7.39425e-08,0.8534
7.39658e-08,0.8356
7.39891e-08,0.8348
7.40123e-08,0.8503
7.40356e-08,0.8739
7.40589e-08,0.8866
7.40821e-08,0.8678
7.41054e-08,0.8021
7.41287e-08,0.7149
7.41519e-08,0.6191
7.41752e-08,0.5012
7.41985e-08,0.3838
7.42217e-08,0.2996
7.42450e-08,0.2689
7.42683e-08,0.2707
7.42915e-08,0.2821
7.43148e-08,0.3025
7.43381e-08,0.3224
7.43613e-08,0.3245
7.43846e-08,0.3023
7.44079e-08,0.2675
7.44311e-08,0.2356
7.44544e-08,0.2150
7.44777e-08,0.2114
7.45009e-08,0.2267
7.45242e-08,0.2569
7.45475e-08,0.2936
7.45707e-08,0.3257
7.45940e-08,0.3422
7.46173e-08,0.3378
7.46405e-08,0.3177
7.46638e-08,0.2926
7.46871e-08,0.2747
7.47103e-08,0.2865
7.47336e-08,0.3528
7.47569e-08,0.4502
7.47801e-08,0.5508
7.48034e-08,0.6613
7.48267e-08,0.7776
7.48499e-08,0.8694
7.48732e-08,0.9066
7.48965e-08,0.9018
7.49197e-08,0.8861
7.49430e-08,0.8713
7.49663e-08,0.8576
7.49895e-08,0.8542
7.50128e-08,0.8720
7.50361e-08,0.9046
