.HEADER
..NAMES
Time,V U1.H6
.DATA
9.2785e-09,-0.0033
9.2881e-09,-0.0039
9.2978e-09,-0.0044
9.3074e-09,-0.0049
9.3171e-09,-0.0055
9.3267e-09,-0.0063
9.3364e-09,-0.0071
9.3460e-09,-0.0080
9.3556e-09,-0.0089
9.3653e-09,-0.0099
9.3749e-09,-0.0108
9.3846e-09,-0.0116
9.3942e-09,-0.0122
9.4039e-09,-0.0129
9.4135e-09,-0.0134
9.4232e-09,-0.0139
9.4328e-09,-0.0144
9.4425e-09,-0.0150
9.4521e-09,-0.0156
9.4617e-09,-0.0162
9.4714e-09,-0.0168
9.4810e-09,-0.0174
9.4907e-09,-0.0179
9.5003e-09,-0.0184
9.5100e-09,-0.0187
9.5196e-09,-0.0189
9.5293e-09,-0.0190
9.5389e-09,-0.0189
9.5486e-09,-0.0188
9.5582e-09,-0.0185
9.5678e-09,-0.0182
9.5775e-09,-0.0177
9.5871e-09,-0.0172
9.5968e-09,-0.0165
9.6064e-09,-0.0157
9.6161e-09,-0.0149
9.6257e-09,-0.0139
9.6354e-09,-0.0130
9.6450e-09,-0.0120
9.6546e-09,-0.0111
9.6643e-09,-0.0103
9.6739e-09,-0.0096
9.6836e-09,-0.0089
9.6932e-09,-0.0083
9.7029e-09,-0.0078
9.7125e-09,-0.0072
9.7222e-09,-0.0066
9.7318e-09,-0.0060
9.7415e-09,-0.0054
9.7511e-09,-0.0047
9.7607e-09,-0.0040
9.7704e-09,-0.0033
9.7800e-09,-0.0027
9.7897e-09,-0.0021
9.7993e-09,-0.0017
9.8090e-09,-0.0013
9.8186e-09,-0.0009
9.8283e-09,-0.0007
9.8379e-09,-0.0004
9.8475e-09,-0.0002
9.8572e-09,0.0001
9.8668e-09,0.0004
9.8765e-09,0.0007
9.8861e-09,0.0010
9.8958e-09,0.0013
9.9054e-09,0.0016
9.9151e-09,0.0018
9.9247e-09,0.0021
9.9344e-09,0.0024
9.9440e-09,0.0027
9.9536e-09,0.0030
9.9633e-09,0.0034
9.9729e-09,0.0037
9.9826e-09,0.0040
9.9922e-09,0.0044
1.00019e-08,0.0046
1.00115e-08,0.0049
1.00212e-08,0.0050
1.00308e-08,0.0052
1.00404e-08,0.0052
1.00501e-08,0.0053
1.00597e-08,0.0053
