.HEADER
..NAMES
Time,V U1.Y1
.DATA
7.42683e-08,0.2249
7.42915e-08,0.1544
7.43148e-08,0.0954
7.43381e-08,0.0478
7.43613e-08,0.0102
7.43846e-08,-0.0183
7.44079e-08,-0.0386
7.44311e-08,-0.0529
7.44544e-08,-0.0635
7.44777e-08,-0.0714
7.45009e-08,-0.0770
7.45242e-08,-0.0808
7.45475e-08,-0.0841
7.45707e-08,-0.0880
7.45940e-08,-0.0929
7.46173e-08,-0.0990
7.46405e-08,-0.1054
7.46638e-08,-0.1102
7.46871e-08,-0.1109
7.47103e-08,-0.1050
7.47336e-08,-0.0905
7.47569e-08,-0.0683
7.47801e-08,-0.0416
7.48034e-08,-0.0146
7.48267e-08,0.0097
7.48499e-08,0.0290
7.48732e-08,0.0418
7.48965e-08,0.0481
7.49197e-08,0.0491
7.49430e-08,0.0466
7.49663e-08,0.0423
7.49895e-08,0.0372
7.50128e-08,0.0321
7.50361e-08,0.0279
7.50593e-08,0.0248
7.50826e-08,0.0229
7.51059e-08,0.0220
7.51291e-08,0.0229
7.51524e-08,0.0260
7.51757e-08,0.0308
7.51989e-08,0.0363
7.52222e-08,0.0403
7.52455e-08,0.0411
7.52687e-08,0.0372
7.52920e-08,0.0288
7.53153e-08,0.0168
7.53385e-08,0.0032
7.53618e-08,-0.0095
7.53851e-08,-0.0193
7.54083e-08,-0.0251
7.54316e-08,-0.0268
7.54549e-08,-0.0251
7.54781e-08,-0.0159
7.55014e-08,0.0190
7.55247e-08,0.1145
7.55480e-08,0.2819
7.55712e-08,0.4097
7.55945e-08,0.5169
7.56177e-08,0.5982
7.56410e-08,0.6452
7.56643e-08,0.6723
7.56876e-08,0.6842
7.57108e-08,0.6854
7.57341e-08,0.6799
7.57573e-08,0.6698
7.57806e-08,0.6588
7.58039e-08,0.6497
7.58272e-08,0.6446
7.58504e-08,0.6420
7.58737e-08,0.6416
7.58970e-08,0.6442
7.59202e-08,0.6490
7.59435e-08,0.6544
7.59668e-08,0.6590
7.59900e-08,0.6617
7.60133e-08,0.6630
7.60366e-08,0.6687
7.60598e-08,0.6851
7.60831e-08,0.7144
7.61064e-08,0.7573
7.61296e-08,0.8131
7.61529e-08,0.8771
7.61762e-08,0.9420
7.61994e-08,1.0032
7.62227e-08,1.0583
7.62460e-08,1.1067
7.62692e-08,1.1473
7.62925e-08,1.1793
7.63158e-08,1.2027
7.63390e-08,1.2195
7.63623e-08,1.2311
7.63856e-08,1.2385
7.64088e-08,1.2421
7.64321e-08,1.2431
7.64554e-08,1.2429
7.64786e-08,1.2429
7.65019e-08,1.2453
7.65252e-08,1.2510
7.65484e-08,1.2592
7.65717e-08,1.2679
7.65950e-08,1.2738
7.66182e-08,1.2737
7.66415e-08,1.2657
7.66648e-08,1.2509
7.66880e-08,1.2321
7.67113e-08,1.2119
7.67346e-08,1.1925
7.67578e-08,1.1759
7.67811e-08,1.1636
7.68044e-08,1.1562
7.68276e-08,1.1534
7.68509e-08,1.1541
7.68742e-08,1.1576
7.68974e-08,1.1629
7.69207e-08,1.1689
7.69440e-08,1.1751
7.69672e-08,1.1813
7.69905e-08,1.1872
7.70138e-08,1.1919
7.70370e-08,1.1940
7.70603e-08,1.1928
7.70836e-08,1.1883
7.71068e-08,1.1821
7.71301e-08,1.1764
7.71534e-08,1.1735
7.71766e-08,1.1745
7.71999e-08,1.1796
7.72232e-08,1.1880
7.72464e-08,1.1983
7.72697e-08,1.2085
7.72930e-08,1.2172
7.73162e-08,1.2233
7.73395e-08,1.2140
7.73628e-08,1.1677
7.73860e-08,1.0551
7.74093e-08,0.8813
7.74326e-08,0.7381
7.74558e-08,0.6376
7.74791e-08,0.5642
7.75024e-08,0.5186
7.75256e-08,0.4922
7.75489e-08,0.4777
7.75722e-08,0.4732
7.75954e-08,0.4763
7.76187e-08,0.4853
7.76420e-08,0.4977
7.76652e-08,0.5108
7.76885e-08,0.5219
7.77118e-08,0.5310
7.77350e-08,0.5366
7.77583e-08,0.5372
7.77816e-08,0.5329
7.78048e-08,0.5250
7.78281e-08,0.5163
7.78514e-08,0.5089
7.78747e-08,0.5022
7.78979e-08,0.4906
7.79212e-08,0.4683
7.79444e-08,0.4339
7.79677e-08,0.3878
7.79910e-08,0.3313
7.80143e-08,0.2693
7.80375e-08,0.2084
7.80608e-08,0.1534
7.80840e-08,0.1053
7.81073e-08,0.0641
7.81306e-08,0.0297
7.81539e-08,0.0021
7.81771e-08,-0.0196
7.82004e-08,-0.0372
7.82237e-08,-0.0521
7.82469e-08,-0.0638
7.82702e-08,-0.0717
7.82935e-08,-0.0759
7.83167e-08,-0.0773
7.83400e-08,-0.0772
7.83633e-08,-0.0778
7.83865e-08,-0.0805
7.84098e-08,-0.0851
7.84331e-08,-0.0898
7.84563e-08,-0.0918
7.84796e-08,-0.0882
7.85029e-08,-0.0772
7.85261e-08,-0.0604
7.85494e-08,-0.0406
7.85727e-08,-0.0202
7.85959e-08,-0.0015
7.86192e-08,0.0139
7.86425e-08,0.0247
7.86657e-08,0.0310
7.86890e-08,0.0337
7.87123e-08,0.0342
7.87355e-08,0.0336
7.87588e-08,0.0325
7.87821e-08,0.0314
7.88053e-08,0.0302
7.88286e-08,0.0282
7.88519e-08,0.0251
7.88751e-08,0.0219
7.88984e-08,0.0199
7.89217e-08,0.0202
7.89449e-08,0.0231
7.89682e-08,0.0273
7.89915e-08,0.0310
7.90147e-08,0.0322
7.90380e-08,0.0300
7.90613e-08,0.0242
7.90845e-08,0.0156
7.91078e-08,0.0057
7.91311e-08,-0.0037
7.91543e-08,-0.0113
7.91776e-08,-0.0161
7.92009e-08,-0.0180
7.92241e-08,-0.0145
7.92474e-08,0.0108
7.92707e-08,0.0973
7.92939e-08,0.2477
7.93172e-08,0.3963
7.93405e-08,0.4970
7.93637e-08,0.5801
7.93870e-08,0.6353
7.94103e-08,0.6660
7.94335e-08,0.6829
7.94568e-08,0.6892
7.94801e-08,0.6878
7.95033e-08,0.6797
7.95266e-08,0.6685
7.95499e-08,0.6570
7.95731e-08,0.6481
7.95964e-08,0.6411
7.96197e-08,0.6365
7.96429e-08,0.6357
7.96662e-08,0.6387
7.96895e-08,0.6443
7.97127e-08,0.6505
7.97360e-08,0.6556
7.97593e-08,0.6595
7.97825e-08,0.6664
7.98058e-08,0.6831
7.98291e-08,0.7109
7.98523e-08,0.7239
7.98756e-08,0.7135
7.98989e-08,0.6143
7.99221e-08,0.5208
7.99454e-08,0.4649
7.99687e-08,0.4298
7.99919e-08,0.4217
8.00152e-08,0.4318
8.00385e-08,0.4494
8.00617e-08,0.4693
8.00850e-08,0.4895
8.01083e-08,0.5096
8.01315e-08,0.5282
8.01548e-08,0.5437
8.01781e-08,0.5549
8.02013e-08,0.5632
8.02246e-08,0.5706
8.02479e-08,0.5770
8.02711e-08,0.5835
8.02944e-08,0.5893
8.03177e-08,0.5939
8.03410e-08,0.5961
8.03642e-08,0.5927
8.03875e-08,0.5775
8.04108e-08,0.5446
8.04340e-08,0.4942
8.04573e-08,0.4298
8.04806e-08,0.3547
8.05038e-08,0.2746
8.05271e-08,0.1973
8.05504e-08,0.1299
8.05736e-08,0.0742
8.05969e-08,0.0296
8.06202e-08,-0.0047
8.06434e-08,-0.0293
8.06667e-08,-0.0458
8.06900e-08,-0.0566
8.07132e-08,-0.0642
8.07365e-08,-0.0694
8.07598e-08,-0.0731
8.07830e-08,-0.0764
8.08063e-08,-0.0808
8.08296e-08,-0.0866
8.08528e-08,-0.0939
8.08761e-08,-0.1020
8.08994e-08,-0.1093
8.09226e-08,-0.1135
8.09459e-08,-0.1121
8.09692e-08,-0.1026
8.09924e-08,-0.0843
8.10157e-08,-0.0593
8.10390e-08,-0.0314
8.10622e-08,-0.0045
8.10855e-08,0.0188
8.11088e-08,0.0364
8.11320e-08,0.0472
8.11553e-08,0.0514
8.11786e-08,0.0507
8.12018e-08,0.0468
8.12251e-08,0.0410
8.12484e-08,0.0345
8.12716e-08,0.0284
8.12949e-08,0.0237
8.13182e-08,0.0207
8.13414e-08,0.0195
8.13647e-08,0.0201
8.13880e-08,0.0230
8.14112e-08,0.0281
8.14345e-08,0.0343
8.14578e-08,0.0400
8.14810e-08,0.0431
8.15043e-08,0.0420
8.15276e-08,0.0359
8.15508e-08,0.0254
8.15741e-08,0.0120
8.15974e-08,-0.0020
8.16206e-08,-0.0142
8.16439e-08,-0.0229
8.16672e-08,-0.0275
8.16904e-08,-0.0280
8.17137e-08,-0.0252
8.17370e-08,-0.0199
8.17602e-08,-0.0135
8.17835e-08,-0.0072
8.18068e-08,-0.0021
8.18300e-08,0.0018
8.18533e-08,0.0042
8.18766e-08,0.0052
8.18998e-08,0.0047
8.19231e-08,0.0024
8.19464e-08,-0.0013
8.19696e-08,-0.0061
8.19929e-08,-0.0112
8.20162e-08,-0.0152
8.20394e-08,-0.0169
8.20627e-08,-0.0155
8.20860e-08,-0.0111
8.21092e-08,-0.0043
8.21325e-08,0.0034
8.21558e-08,0.0106
8.21790e-08,0.0162
8.22023e-08,0.0192
8.22256e-08,0.0194
8.22488e-08,0.0172
8.22721e-08,0.0132
8.22954e-08,0.0084
8.23186e-08,0.0038
8.23419e-08,-0.0001
8.23652e-08,-0.0029
8.23884e-08,-0.0045
8.24117e-08,-0.0049
8.24350e-08,-0.0044
8.24583e-08,-0.0029
8.24815e-08,-0.0004
8.25048e-08,0.0030
8.25280e-08,0.0067
8.25513e-08,0.0099
8.25746e-08,0.0120
8.25979e-08,0.0122
8.26211e-08,0.0105
8.26444e-08,0.0070
8.26677e-08,0.0025
8.26909e-08,-0.0022
8.27142e-08,-0.0060
8.27375e-08,-0.0084
8.27607e-08,-0.0090
8.27840e-08,-0.0078
8.28073e-08,-0.0052
8.28305e-08,-0.0019
8.28538e-08,0.0014
8.28771e-08,0.0042
8.29003e-08,0.0061
8.29236e-08,0.0072
8.29469e-08,0.0075
8.29701e-08,0.0071
8.29934e-08,0.0061
8.30167e-08,0.0044
8.30399e-08,0.0023
8.30632e-08,-0.0002
8.30865e-08,-0.0025
8.31097e-08,-0.0042
