.HEADER
..NAMES
Time,V U2.B7&A7
4.81627e-08,-0.6293
4.81860e-08,-0.6547
4.82092e-08,-0.6848
4.82325e-08,-0.7002
4.82558e-08,-0.7006
4.82790e-08,-0.6951
4.83023e-08,-0.6990
4.83256e-08,-0.7153
4.83488e-08,-0.7290
4.83721e-08,-0.7272
4.83954e-08,-0.7099
4.84186e-08,-0.6896
4.84419e-08,-0.6736
4.84652e-08,-0.6484
4.84884e-08,-0.5827
4.85117e-08,-0.4179
4.85350e-08,-0.1675
4.85582e-08,0.0519
4.85815e-08,0.1951
4.86048e-08,0.3048
4.86280e-08,0.4012
4.86513e-08,0.4789
4.86746e-08,0.5246
4.86978e-08,0.5606
4.87211e-08,0.6011
4.87444e-08,0.6227
4.87676e-08,0.6229
4.87909e-08,0.6288
4.88142e-08,0.6567
4.88374e-08,0.6880
4.88607e-08,0.7022
4.88840e-08,0.6998
4.89072e-08,0.6937
4.89305e-08,0.7000
4.89538e-08,0.7173
4.89770e-08,0.7285
4.90003e-08,0.7231
4.90236e-08,0.7057
4.90468e-08,0.6886
4.90701e-08,0.6735
4.90934e-08,0.6425
4.91166e-08,0.5648
4.91399e-08,0.3848
4.91632e-08,0.1351
4.91864e-08,-0.0682
4.92097e-08,-0.2049
4.92330e-08,-0.3133
4.92562e-08,-0.4061
4.92795e-08,-0.4813
4.93028e-08,-0.5285
4.93260e-08,-0.5686
4.93493e-08,-0.6063
4.93726e-08,-0.6218
4.93958e-08,-0.6231
4.94191e-08,-0.6350
4.94424e-08,-0.6639
4.94656e-08,-0.6899
4.94889e-08,-0.7007
4.95122e-08,-0.6990
4.95354e-08,-0.6952
4.95587e-08,-0.7030
4.95820e-08,-0.7195
4.96052e-08,-0.7294
4.96285e-08,-0.7232
4.96518e-08,-0.7045
4.96750e-08,-0.6855
4.96983e-08,-0.6686
4.97216e-08,-0.6356
4.97448e-08,-0.5491
4.97681e-08,-0.3521
4.97914e-08,-0.0978
4.98146e-08,0.0991
4.98379e-08,0.2273
4.98612e-08,0.3322
4.98844e-08,0.4263
4.99077e-08,0.4958
4.99310e-08,0.5342
4.99542e-08,0.5714
4.99775e-08,0.6095
5.00008e-08,0.6241
5.00240e-08,0.6225
5.00473e-08,0.6342
5.00706e-08,0.6662
5.00939e-08,0.6940
5.01171e-08,0.7027
5.01404e-08,0.6975
5.01637e-08,0.6938
5.01869e-08,0.7046
5.02102e-08,0.7220
5.02335e-08,0.7288
5.02567e-08,0.7188
5.02800e-08,0.7002
5.03033e-08,0.6846
5.03265e-08,0.6679
5.03498e-08,0.6285
5.03731e-08,0.5297
5.03963e-08,0.3225
5.04196e-08,0.0755
5.04429e-08,-0.1113
5.04661e-08,-0.2385
5.04894e-08,-0.3406
5.05127e-08,-0.4289
5.05359e-08,-0.4972
5.05592e-08,-0.5406
5.05825e-08,-0.5806
5.06057e-08,-0.6130
5.06290e-08,-0.6232
5.06523e-08,-0.6253
5.06755e-08,-0.6418
5.06988e-08,-0.6717
5.07221e-08,-0.6945
5.07453e-08,-0.7019
5.07686e-08,-0.6980
5.07919e-08,-0.6957
5.08151e-08,-0.7066
5.08384e-08,-0.7230
5.08617e-08,-0.7298
5.08849e-08,-0.7196
5.09082e-08,-0.6993
5.09315e-08,-0.6810
5.09547e-08,-0.6619
5.09780e-08,-0.6186
5.10013e-08,-0.5042
5.10245e-08,-0.2770
5.10478e-08,-0.0328
5.10711e-08,0.1360
5.10943e-08,0.2550
5.11176e-08,0.3593
5.11409e-08,0.4481
5.11641e-08,0.5069
5.11874e-08,0.5415
5.12107e-08,0.5828
5.12339e-08,0.6163
5.12572e-08,0.6230
5.12805e-08,0.6228
5.13037e-08,0.6422
5.13270e-08,0.6757
5.13503e-08,0.6977
5.13735e-08,0.7015
5.13968e-08,0.6953
5.14201e-08,0.6955
5.14433e-08,0.7101
5.14666e-08,0.7255
5.14899e-08,0.7270
5.15131e-08,0.7132
5.15364e-08,0.6951
5.15597e-08,0.6811
5.15829e-08,0.6609
5.16062e-08,0.6106
5.16295e-08,0.4850
5.16527e-08,0.2552
5.16760e-08,0.0140
5.16993e-08,-0.1543
5.17225e-08,-0.2698
5.17458e-08,-0.3660
5.17691e-08,-0.4520
5.17923e-08,-0.5133
5.18156e-08,-0.5525
5.18389e-08,-0.5907
5.18621e-08,-0.6181
5.18854e-08,-0.6246
5.19087e-08,-0.6279
5.19319e-08,-0.6488
5.19552e-08,-0.6794
5.19785e-08,-0.6989
5.20017e-08,-0.7021
5.20250e-08,-0.6963
5.20483e-08,-0.6969
5.20715e-08,-0.7111
5.20948e-08,-0.7269
5.21181e-08,-0.7292
5.21413e-08,-0.7146
5.21646e-08,-0.6935
5.21879e-08,-0.6763
5.22111e-08,-0.6538
5.22344e-08,-0.5974
5.22577e-08,-0.4526
5.22809e-08,-0.2098
5.23042e-08,0.0164
5.23275e-08,0.1690
5.23507e-08,0.2848
5.23740e-08,0.3842
5.23973e-08,0.4659
5.24205e-08,0.5162
5.24438e-08,0.5522
5.24671e-08,0.5943
5.24904e-08,0.6201
5.25136e-08,0.6226
5.25369e-08,0.6264
5.25602e-08,0.6511
5.25834e-08,0.6828
5.26067e-08,0.7001
5.26300e-08,0.7005
5.26532e-08,0.6944
5.26765e-08,0.6983
5.26998e-08,0.7145
5.27230e-08,0.7272
5.27463e-08,0.7245
5.27696e-08,0.7085
5.27928e-08,0.6912
5.28161e-08,0.6769
5.28394e-08,0.6506
5.28626e-08,0.5851
5.28859e-08,0.4251
5.29092e-08,0.1754
5.29324e-08,-0.0458
5.29557e-08,-0.1898
5.29790e-08,-0.2976
5.30022e-08,-0.3931
5.30255e-08,-0.4738
5.30488e-08,-0.5249
5.30720e-08,-0.5620
5.30953e-08,-0.6007
5.31186e-08,-0.6217
5.31418e-08,-0.6237
5.31651e-08,-0.6311
5.31884e-08,-0.6580
5.32116e-08,-0.6871
5.32349e-08,-0.7010
5.32582e-08,-0.7002
5.32814e-08,-0.6948
5.33047e-08,-0.7002
5.33280e-08,-0.7170
5.33512e-08,-0.7297
5.33745e-08,-0.7261
5.33978e-08,-0.7078
5.34210e-08,-0.6878
5.34443e-08,-0.6718
5.34676e-08,-0.6442
5.34908e-08,-0.5712
5.35141e-08,-0.3939
5.35374e-08,-0.1419
5.35606e-08,0.0688
5.35839e-08,0.2065
5.36072e-08,0.3150
5.36304e-08,0.4102
5.36537e-08,0.4846
5.36770e-08,0.5277
5.37002e-08,0.5647
5.37235e-08,0.6045
5.37468e-08,0.6232
5.37700e-08,0.6226
5.37933e-08,0.6308
5.38166e-08,0.6603
5.38398e-08,0.6902
5.38631e-08,0.7025
5.38864e-08,0.6990
5.39096e-08,0.6937
5.39329e-08,0.7016
5.39562e-08,0.7190
5.39794e-08,0.7286
5.40027e-08,0.7216
5.40260e-08,0.7037
5.40492e-08,0.6871
5.40725e-08,0.6715
5.40958e-08,0.6374
5.41190e-08,0.5517
5.41423e-08,0.3599
5.41656e-08,0.1096
5.41888e-08,-0.0857
5.42121e-08,-0.2174
5.42354e-08,-0.3238
5.42586e-08,-0.4154
5.42819e-08,-0.4879
5.43052e-08,-0.5328
5.43284e-08,-0.5730
5.43517e-08,-0.6092
5.43750e-08,-0.6223
5.43982e-08,-0.6235
5.44215e-08,-0.6373
5.44448e-08,-0.6672
5.44680e-08,-0.6919
5.44913e-08,-0.7011
5.45146e-08,-0.6984
5.45378e-08,-0.6952
5.45611e-08,-0.7045
5.45844e-08,-0.7212
5.46076e-08,-0.7297
5.46309e-08,-0.7217
5.46542e-08,-0.7023
5.46775e-08,-0.6838
5.47007e-08,-0.6665
5.47240e-08,-0.6301
5.47473e-08,-0.5347
5.47705e-08,-0.3272
5.47938e-08,-0.0747
5.48171e-08,0.1142
5.48403e-08,0.2388
5.48636e-08,0.3423
5.48869e-08,0.4345
5.49101e-08,0.5006
5.49334e-08,0.5377
5.49567e-08,0.5759
5.49799e-08,0.6123
5.50032e-08,0.6242
5.50265e-08,0.6228
5.50497e-08,0.6369
5.50730e-08,0.6696
5.50963e-08,0.6957
5.51195e-08,0.7027
5.51428e-08,0.6968
5.51661e-08,0.6942
5.51893e-08,0.7063
5.52126e-08,0.7232
5.52359e-08,0.7285
5.52591e-08,0.7172
5.52824e-08,0.6985
5.53057e-08,0.6832
5.53289e-08,0.6653
5.53522e-08,0.6220
5.53755e-08,0.5136
5.53987e-08,0.2969
5.54220e-08,0.0534
5.54453e-08,-0.1253
5.54685e-08,-0.2493
5.54918e-08,-0.3497
5.55151e-08,-0.4366
5.55383e-08,-0.5019
5.55616e-08,-0.5441
5.55849e-08,-0.5846
5.56081e-08,-0.6150
5.56314e-08,-0.6232
5.56547e-08,-0.6260
5.56779e-08,-0.6446
5.57012e-08,-0.6746
5.57245e-08,-0.6958
5.57477e-08,-0.7017
5.57710e-08,-0.6974
5.57943e-08,-0.6963
5.58175e-08,-0.7083
5.58408e-08,-0.7243
5.58641e-08,-0.7294
5.58873e-08,-0.7177
5.59106e-08,-0.6973
5.59339e-08,-0.6794
5.59571e-08,-0.6590
5.59804e-08,-0.6113
5.60037e-08,-0.4857
5.60269e-08,-0.2500
5.60502e-08,-0.0106
5.60735e-08,0.1509
5.60967e-08,0.2671
5.61200e-08,0.3696
5.61433e-08,0.4563
5.61665e-08,0.5115
5.61898e-08,0.5454
5.62131e-08,0.5872
5.62363e-08,0.6182
5.62596e-08,0.6229
5.62829e-08,0.6236
5.63061e-08,0.6454
5.63294e-08,0.6789
5.63527e-08,0.6990
5.63759e-08,0.7012
5.63992e-08,0.6947
5.64225e-08,0.6964
5.64457e-08,0.7120
5.64690e-08,0.7266
5.64923e-08,0.7263
5.65155e-08,0.7113
5.65388e-08,0.6934
5.65621e-08,0.6796
5.65853e-08,0.6575
5.66086e-08,0.6023
5.66319e-08,0.4643
5.66551e-08,0.2257
5.66784e-08,-0.0101
5.67017e-08,-0.1695
5.67249e-08,-0.2815
5.67482e-08,-0.3766
5.67715e-08,-0.4608
5.67947e-08,-0.5185
5.68180e-08,-0.5566
5.68413e-08,-0.5948
5.68645e-08,-0.6199
5.68878e-08,-0.6246
5.69111e-08,-0.6290
5.69344e-08,-0.6521
5.69576e-08,-0.6824
5.69809e-08,-0.7001
5.70042e-08,-0.7017
5.70274e-08,-0.6957
5.70507e-08,-0.6978
5.70740e-08,-0.7131
5.70972e-08,-0.7282
5.71205e-08,-0.7285
5.71438e-08,-0.7122
5.71670e-08,-0.6912
5.71903e-08,-0.6744
5.72136e-08,-0.6500
5.72368e-08,-0.5875
5.72601e-08,-0.4298
5.72834e-08,-0.1824
5.73066e-08,0.0361
5.73299e-08,0.1818
5.73532e-08,0.2956
5.73764e-08,0.3938
5.73997e-08,0.4727
5.74230e-08,0.5198
5.74462e-08,0.5563
5.74695e-08,0.5983
5.74928e-08,0.6212
5.75160e-08,0.6222
5.75393e-08,0.6277
5.75626e-08,0.6546
5.75858e-08,0.6856
5.76091e-08,0.7008
5.76324e-08,0.6998
5.76556e-08,0.6939
5.76789e-08,0.6996
5.77022e-08,0.7164
5.77254e-08,0.7277
5.77487e-08,0.7232
5.77720e-08,0.7065
5.77952e-08,0.6896
5.78185e-08,0.6752
5.78418e-08,0.6463
5.78650e-08,0.5744
5.78883e-08,0.4029
5.79116e-08,0.1516
5.79348e-08,-0.0622
5.79581e-08,-0.2013
5.79814e-08,-0.3074
5.80046e-08,-0.4018
5.80279e-08,-0.4801
5.80512e-08,-0.5287
5.80744e-08,-0.5662
5.80977e-08,-0.6039
5.81210e-08,-0.6225
5.81442e-08,-0.6239
5.81675e-08,-0.6331
5.81908e-08,-0.6612
5.82140e-08,-0.6892
5.82373e-08,-0.7015
5.82606e-08,-0.6996
5.82838e-08,-0.6947
5.83071e-08,-0.7015
5.83304e-08,-0.7186
5.83536e-08,-0.7301
5.83769e-08,-0.7248
5.84002e-08,-0.7058
5.84234e-08,-0.6862
5.84467e-08,-0.6700
5.84700e-08,-0.6395
5.84932e-08,-0.5586
5.85165e-08,-0.3695
5.85398e-08,-0.1174
5.85630e-08,0.0845
5.85863e-08,0.2176
5.86096e-08,0.3250
5.86328e-08,0.4188
5.86561e-08,0.4899
5.86794e-08,0.5309
5.87026e-08,0.5689
5.87259e-08,0.6076
5.87492e-08,0.6235
5.87724e-08,0.6225
5.87957e-08,0.6331
5.88190e-08,0.6638
5.88422e-08,0.6922
5.88655e-08,0.7025
5.88888e-08,0.6982
5.89120e-08,0.6938
5.89353e-08,0.7033
5.89586e-08,0.7206
5.89818e-08,0.7286
5.90051e-08,0.7199
5.90284e-08,0.7018
5.90516e-08,0.6858
5.90749e-08,0.6693
5.90982e-08,0.6318
5.91214e-08,0.5374
5.91447e-08,0.3341
5.91680e-08,0.0847
5.91912e-08,-0.1025
5.92145e-08,-0.2298
5.92378e-08,-0.3343
5.92610e-08,-0.4246
5.92843e-08,-0.4943
5.93076e-08,-0.5370
5.93309e-08,-0.5773
5.93541e-08,-0.6118
5.93774e-08,-0.6227
5.94007e-08,-0.6240
5.94239e-08,-0.6399
5.94472e-08,-0.6704
5.94705e-08,-0.6937
5.94937e-08,-0.7013
5.95170e-08,-0.6978
5.95403e-08,-0.6955
5.95635e-08,-0.7062
5.95868e-08,-0.7228
5.96101e-08,-0.7297
5.96333e-08,-0.7200
5.96566e-08,-0.7001
5.96799e-08,-0.6820
5.97031e-08,-0.6641
5.97264e-08,-0.6241
5.97497e-08,-0.5190
5.97729e-08,-0.3019
5.97962e-08,-0.0522
5.98195e-08,0.1288
5.98427e-08,0.2501
5.98660e-08,0.3522
5.98893e-08,0.4425
5.99125e-08,0.5052
5.99358e-08,0.5413
5.99591e-08,0.5803
5.99823e-08,0.6147
6.00056e-08,0.6243
6.00289e-08,0.6233
6.00521e-08,0.6398
6.00754e-08,0.6729
6.00987e-08,0.6973
6.01219e-08,0.7025
6.01452e-08,0.6962
6.01685e-08,0.6947
6.01917e-08,0.7080
6.02150e-08,0.7244
6.02383e-08,0.7281
6.02615e-08,0.7155
6.02848e-08,0.6968
6.03081e-08,0.6818
6.03313e-08,0.6623
6.03546e-08,0.6148
6.03779e-08,0.4955
6.04011e-08,0.2699
6.04244e-08,0.0310
6.04477e-08,-0.1395
6.04709e-08,-0.2603
6.04942e-08,-0.3593
6.05175e-08,-0.4446
6.05407e-08,-0.5068
6.05640e-08,-0.5479
6.05873e-08,-0.5887
6.06105e-08,-0.6168
6.06338e-08,-0.6231
6.06571e-08,-0.6269
6.06803e-08,-0.6476
6.07036e-08,-0.6775
6.07269e-08,-0.6970
6.07501e-08,-0.7015
6.07734e-08,-0.6968
6.07967e-08,-0.6970
6.08199e-08,-0.7102
6.08432e-08,-0.7255
6.08665e-08,-0.7288
6.08897e-08,-0.7157
6.09130e-08,-0.6952
6.09363e-08,-0.6777
6.09595e-08,-0.6559
6.09828e-08,-0.6033
6.10061e-08,-0.4657
6.10293e-08,-0.2227
6.10526e-08,0.0109
6.10759e-08,0.1652
6.10991e-08,0.2786
6.11224e-08,0.3796
6.11457e-08,0.4641
6.11689e-08,0.5157
6.11922e-08,0.5494
6.12155e-08,0.5914
6.12387e-08,0.6198
6.12620e-08,0.6227
6.12853e-08,0.6246
6.13085e-08,0.6487
6.13318e-08,0.6820
6.13551e-08,0.7002
6.13783e-08,0.7007
6.14016e-08,0.6942
6.14249e-08,0.6974
6.14481e-08,0.7139
6.14714e-08,0.7275
6.14947e-08,0.7254
6.15179e-08,0.7094
6.15412e-08,0.6918
6.15645e-08,0.6780
6.15877e-08,0.6539
6.16110e-08,0.5931
6.16343e-08,0.4430
6.16576e-08,0.1989
6.16808e-08,-0.0301
6.17041e-08,-0.1823
6.17273e-08,-0.2919
6.17506e-08,-0.3860
6.17739e-08,-0.4681
6.17972e-08,-0.5227
6.18204e-08,-0.5606
6.18437e-08,-0.5984
6.18670e-08,-0.6211
6.18902e-08,-0.6245
6.19135e-08,-0.6306
6.19368e-08,-0.6554
6.19600e-08,-0.6850
6.19833e-08,-0.7009
6.20066e-08,-0.7012
6.20298e-08,-0.6953
6.20531e-08,-0.6989
6.20764e-08,-0.7150
6.20996e-08,-0.7290
6.21229e-08,-0.7274
6.21462e-08,-0.7100
6.21694e-08,-0.6893
6.21927e-08,-0.6726
6.22160e-08,-0.6459
6.22392e-08,-0.5767
6.22625e-08,-0.4063
6.22858e-08,-0.1558
6.23090e-08,0.0545
6.23323e-08,0.1941
6.23556e-08,0.3062
6.23788e-08,0.4033
6.24021e-08,0.4793
6.24254e-08,0.5233
6.24486e-08,0.5604
6.24719e-08,0.6020
6.24952e-08,0.6220
6.25184e-08,0.6219
6.25417e-08,0.6295
6.25650e-08,0.6582
6.25882e-08,0.6882
6.26115e-08,0.7013
6.26348e-08,0.6990
6.26580e-08,0.6937
6.26813e-08,0.7011
6.27046e-08,0.7182
6.27278e-08,0.7281
6.27511e-08,0.7218
6.27744e-08,0.7044
6.27976e-08,0.6882
6.28209e-08,0.6734
6.28442e-08,0.6417
6.28674e-08,0.5626
6.28907e-08,0.3796
6.29140e-08,0.1271
6.29372e-08,-0.0793
6.29605e-08,-0.2136
6.29838e-08,-0.3177
6.30070e-08,-0.4109
6.30303e-08,-0.4867
6.30536e-08,-0.5329
6.30768e-08,-0.5705
6.31001e-08,-0.6069
6.31234e-08,-0.6232
6.31466e-08,-0.6243
6.31699e-08,-0.6353
6.31932e-08,-0.6644
6.32164e-08,-0.6912
6.32397e-08,-0.7019
6.32630e-08,-0.6991
6.32862e-08,-0.6948
6.33095e-08,-0.7029
6.33328e-08,-0.7202
6.33560e-08,-0.7304
6.33793e-08,-0.7234
6.34026e-08,-0.7037
6.34258e-08,-0.6845
6.34491e-08,-0.6678
6.34724e-08,-0.6338
6.34956e-08,-0.5444
6.35189e-08,-0.3442
6.35422e-08,-0.0934
6.35654e-08,0.0997
6.35887e-08,0.2288
6.36120e-08,0.3350
6.36352e-08,0.4272
6.36585e-08,0.4950
6.36818e-08,0.5342
6.37050e-08,0.5731
6.37283e-08,0.6105
6.37516e-08,0.6236
6.37748e-08,0.6227
6.37981e-08,0.6356
6.38214e-08,0.6673
6.38446e-08,0.6940
6.38679e-08,0.7024
6.38912e-08,0.6975
6.39144e-08,0.6941
6.39377e-08,0.7050
6.39610e-08,0.7220
6.39843e-08,0.7283
6.40075e-08,0.7182
6.40308e-08,0.6999
6.40540e-08,0.6844
6.40773e-08,0.6669
6.41006e-08,0.6257
6.41239e-08,0.5219
6.41471e-08,0.3080
6.41704e-08,0.0606
6.41936e-08,-0.1185
6.42169e-08,-0.2417
6.42402e-08,-0.3444
6.42635e-08,-0.4334
6.42867e-08,-0.5001
6.43100e-08,-0.5410
6.43333e-08,-0.5816
6.43565e-08,-0.6141
6.43798e-08,-0.6230
6.44031e-08,-0.6247
6.44263e-08,-0.6426
6.44496e-08,-0.6735
6.44729e-08,-0.6953
6.44961e-08,-0.7014
6.45194e-08,-0.6971
6.45427e-08,-0.6958
6.45659e-08,-0.7079
6.45892e-08,-0.7243
6.46125e-08,-0.7296
6.46357e-08,-0.7181
6.46590e-08,-0.6979
6.46823e-08,-0.6804
6.47055e-08,-0.6615
6.47288e-08,-0.6175
6.47521e-08,-0.5020
6.47753e-08,-0.2763
6.47986e-08,-0.0305
6.48219e-08,0.1428
6.48451e-08,0.2611
6.48684e-08,0.3618
6.48917e-08,0.4501
6.49149e-08,0.5095
6.49382e-08,0.5450
6.49615e-08,0.5845
6.49847e-08,0.6168
6.50080e-08,0.6242
6.50313e-08,0.6240
6.50545e-08,0.6427
6.50778e-08,0.6761
6.51011e-08,0.6987
6.51243e-08,0.7023
6.51476e-08,0.6956
6.51709e-08,0.6954
6.51941e-08,0.7097
6.52174e-08,0.7255
6.52407e-08,0.7275
6.52639e-08,0.7137
6.52872e-08,0.6951
6.53105e-08,0.6803
6.53337e-08,0.6590
6.53570e-08,0.6064
6.53803e-08,0.4754
6.54035e-08,0.2423
6.54268e-08,0.0090
6.54501e-08,-0.1537
6.54733e-08,-0.2716
6.54966e-08,-0.3691
6.55199e-08,-0.4526
6.55431e-08,-0.5115
6.55664e-08,-0.5520
6.55897e-08,-0.5926
6.56129e-08,-0.6183
6.56362e-08,-0.6230
6.56595e-08,-0.6280
6.56827e-08,-0.6507
6.57060e-08,-0.6803
6.57293e-08,-0.6981
6.57525e-08,-0.7012
6.57758e-08,-0.6963
6.57991e-08,-0.6979
6.58223e-08,-0.7121
6.58456e-08,-0.7266
6.58689e-08,-0.7280
6.58921e-08,-0.7135
6.59154e-08,-0.6932
6.59387e-08,-0.6760
6.59619e-08,-0.6525
6.59852e-08,-0.5945
6.60085e-08,-0.4447
6.60317e-08,-0.1958
6.60550e-08,0.0314
6.60783e-08,0.1789
6.61015e-08,0.2900
6.61248e-08,0.3898
6.61481e-08,0.4717
6.61713e-08,0.5197
6.61946e-08,0.5536
6.62179e-08,0.5956
6.62411e-08,0.6213
6.62644e-08,0.6225
6.62877e-08,0.6259
6.63110e-08,0.6522
6.63342e-08,0.6849
6.63575e-08,0.7011
6.63807e-08,0.7001
6.64040e-08,0.6938
6.64273e-08,0.6987
6.64506e-08,0.7157
6.64738e-08,0.7282
6.64971e-08,0.7243
6.65204e-08,0.7074
6.65436e-08,0.6902
6.65669e-08,0.6764
6.65902e-08,0.6498
6.66134e-08,0.5828
6.66367e-08,0.4206
6.66600e-08,0.1729
6.66832e-08,-0.0482
6.67065e-08,-0.1939
6.67298e-08,-0.3017
6.67530e-08,-0.3949
6.67763e-08,-0.4746
6.67996e-08,-0.5264
6.68228e-08,-0.5645
6.68461e-08,-0.6018
6.68694e-08,-0.6219
6.68926e-08,-0.6243
6.69159e-08,-0.6323
6.69392e-08,-0.6588
6.69624e-08,-0.6873
6.69857e-08,-0.7014
6.70090e-08,-0.7006
6.70322e-08,-0.6951
6.70555e-08,-0.7002
6.70788e-08,-0.7168
6.71020e-08,-0.7296
6.71253e-08,-0.7261
6.71486e-08,-0.7078
6.71718e-08,-0.6875
6.71951e-08,-0.6708
6.72184e-08,-0.6415
6.72416e-08,-0.5648
6.72649e-08,-0.3819
6.72882e-08,-0.1299
6.73114e-08,0.0718
6.73347e-08,0.2061
6.73580e-08,0.3167
6.73812e-08,0.4125
6.74045e-08,0.4854
6.74278e-08,0.5268
6.74510e-08,0.5647
6.74743e-08,0.6055
6.74976e-08,0.6225
6.75208e-08,0.6217
6.75441e-08,0.6315
6.75674e-08,0.6619
6.75906e-08,0.6905
6.76139e-08,0.7015
6.76372e-08,0.6982
6.76604e-08,0.6937
6.76837e-08,0.7028
6.77070e-08,0.7199
6.77302e-08,0.7283
6.77535e-08,0.7202
6.77768e-08,0.7025
6.78000e-08,0.6868
6.78233e-08,0.6714
6.78466e-08,0.6366
6.78698e-08,0.5495
6.78931e-08,0.3555
6.79164e-08,0.1030
6.79396e-08,-0.0960
6.79629e-08,-0.2258
6.79862e-08,-0.3280
6.80094e-08,-0.4199
6.80327e-08,-0.4929
6.80560e-08,-0.5370
6.80792e-08,-0.5748
6.81025e-08,-0.6097
6.81258e-08,-0.6237
6.81490e-08,-0.6247
6.81723e-08,-0.6376
6.81956e-08,-0.6675
6.82188e-08,-0.6931
6.82421e-08,-0.7022
6.82654e-08,-0.6985
6.82886e-08,-0.6949
6.83119e-08,-0.7045
6.83352e-08,-0.7218
6.83584e-08,-0.7306
6.83817e-08,-0.7219
6.84050e-08,-0.7016
6.84282e-08,-0.6828
6.84515e-08,-0.6655
6.84748e-08,-0.6281
6.84980e-08,-0.5293
6.85213e-08,-0.3185
6.85446e-08,-0.0705
6.85679e-08,0.1140
6.85911e-08,0.2400
6.86144e-08,0.3449
6.86376e-08,0.4354
6.86609e-08,0.4996
6.86842e-08,0.5375
6.87075e-08,0.5775
6.87307e-08,0.6131
6.87540e-08,0.6236
6.87773e-08,0.6230
6.88005e-08,0.6384
6.88238e-08,0.6705
6.88471e-08,0.6955
6.88703e-08,0.7023
6.88936e-08,0.6968
6.89169e-08,0.6946
6.89401e-08,0.7068
6.89634e-08,0.7233
6.89867e-08,0.7279
6.90099e-08,0.7165
6.90332e-08,0.6982
6.90565e-08,0.6830
6.90797e-08,0.6643
6.91030e-08,0.6190
6.91263e-08,0.5051
6.91495e-08,0.2815
6.91728e-08,0.0377
6.91961e-08,-0.1334
6.92193e-08,-0.2532
6.92426e-08,-0.3543
6.92659e-08,-0.4418
6.92891e-08,-0.5054
6.93124e-08,-0.5449
6.93357e-08,-0.5857
6.93589e-08,-0.6160
6.93822e-08,-0.6230
6.94055e-08,-0.6255
6.94287e-08,-0.6454
6.94520e-08,-0.6765
6.94753e-08,-0.6967
6.94985e-08,-0.7013
6.95218e-08,-0.6965
6.95451e-08,-0.6964
6.95683e-08,-0.7098
6.95916e-08,-0.7256
6.96149e-08,-0.7292
6.96381e-08,-0.7162
6.96614e-08,-0.6958
6.96847e-08,-0.6787
6.97079e-08,-0.6587
6.97312e-08,-0.6103
6.97545e-08,-0.4837
6.97777e-08,-0.2505
6.98010e-08,-0.0095
6.98243e-08,0.1563
6.98475e-08,0.2719
6.98708e-08,0.3714
6.98941e-08,0.4575
6.99173e-08,0.5136
6.99406e-08,0.5488
6.99639e-08,0.5887
6.99871e-08,0.6187
7.00104e-08,0.6241
7.00337e-08,0.6249
7.00569e-08,0.6459
7.00802e-08,0.6791
7.01035e-08,0.6999
7.01267e-08,0.7019
7.01500e-08,0.6950
7.01733e-08,0.6962
7.01965e-08,0.7115
7.02198e-08,0.7265
7.02431e-08,0.7267
7.02663e-08,0.7118
7.02896e-08,0.6934
7.03129e-08,0.6787
7.03361e-08,0.6555
7.03594e-08,0.5976
7.03827e-08,0.4544
7.04059e-08,0.2149
7.04292e-08,-0.0118
7.04525e-08,-0.1672
7.04757e-08,-0.2824
7.04990e-08,-0.3786
7.05223e-08,-0.4603
7.05455e-08,-0.5160
7.05688e-08,-0.5560
7.05921e-08,-0.5963
7.06153e-08,-0.6195
7.06386e-08,-0.6229
7.06619e-08,-0.6294
7.06851e-08,-0.6539
7.07084e-08,-0.6830
7.07317e-08,-0.6990
7.07550e-08,-0.7007
7.07782e-08,-0.6958
7.08015e-08,-0.6990
7.08247e-08,-0.7140
7.08480e-08,-0.7276
7.08713e-08,-0.7271
7.08946e-08,-0.7113
7.09178e-08,-0.6912
7.09411e-08,-0.6743
7.09643e-08,-0.6488
7.09876e-08,-0.5848
7.10109e-08,-0.4229
7.10342e-08,-0.1702
7.10574e-08,0.0499
7.10807e-08,0.1915
7.11040e-08,0.3007
7.11272e-08,0.3993
7.11505e-08,0.4784
7.11738e-08,0.5235
7.11970e-08,0.5579
7.12203e-08,0.5995
7.12436e-08,0.6224
7.12668e-08,0.6223
7.12901e-08,0.6275
7.13134e-08,0.6557
7.13366e-08,0.6876
7.13599e-08,0.7018
7.13832e-08,0.6995
7.14064e-08,0.6936
7.14297e-08,0.7000
7.14530e-08,0.7175
7.14762e-08,0.7286
7.14995e-08,0.7231
7.15228e-08,0.7056
7.15460e-08,0.6888
7.15693e-08,0.6746
7.15926e-08,0.6453
7.16158e-08,0.5713
7.16391e-08,0.3970
7.16624e-08,0.1474
7.16856e-08,-0.0654
7.17089e-08,-0.2054
7.17322e-08,-0.3116
7.17554e-08,-0.4038
7.17787e-08,-0.4808
7.18020e-08,-0.5300
7.18252e-08,-0.5685
7.18485e-08,-0.6050
7.18718e-08,-0.6224
7.18950e-08,-0.6243
7.19183e-08,-0.6344
7.19416e-08,-0.6621
7.19648e-08,-0.6894
7.19881e-08,-0.7017
7.20114e-08,-0.6999
7.20346e-08,-0.6950
7.20579e-08,-0.7017
7.20812e-08,-0.7185
7.21044e-08,-0.7299
7.21277e-08,-0.7247
7.21510e-08,-0.7057
7.21742e-08,-0.6858
7.21975e-08,-0.6688
