.HEADER
..NAMES
Time,V U2.E2
.DATA
2.48259e-08,0.8274
2.48492e-08,0.7726
2.48724e-08,0.7190
2.48957e-08,0.6784
2.49190e-08,0.6457
2.49422e-08,0.6157
2.49655e-08,0.5920
2.49888e-08,0.5722
2.50120e-08,0.5580
2.50353e-08,0.5491
2.50586e-08,0.5398
2.50818e-08,0.5283
2.51051e-08,0.5189
2.51284e-08,0.5158
2.51516e-08,0.5195
2.51749e-08,0.5253
2.51982e-08,0.5245
2.52214e-08,0.5117
2.52447e-08,0.4953
2.52680e-08,0.4881
2.52912e-08,0.4891
2.53145e-08,0.4915
2.53378e-08,0.4961
2.53610e-08,0.5033
2.53843e-08,0.5092
2.54076e-08,0.5128
2.54308e-08,0.5161
2.54541e-08,0.5194
2.54774e-08,0.5229
2.55006e-08,0.5243
2.55239e-08,0.5216
2.55472e-08,0.5186
2.55704e-08,0.5307
2.55937e-08,0.5960
2.56170e-08,0.7289
2.56402e-08,0.8559
2.56635e-08,0.9316
2.56868e-08,0.9987
2.57100e-08,1.0651
2.57333e-08,1.1084
2.57566e-08,1.1391
2.57798e-08,1.1617
2.58031e-08,1.1759
2.58264e-08,1.1864
2.58496e-08,1.1883
2.58729e-08,1.1862
2.58962e-08,1.1904
2.59194e-08,1.2001
2.59427e-08,1.2077
2.59660e-08,1.1983
2.59892e-08,1.1560
2.60125e-08,1.0704
2.60358e-08,0.9599
2.60590e-08,0.8794
2.60823e-08,0.8349
2.61056e-08,0.7794
2.61288e-08,0.7192
2.61521e-08,0.6772
2.61754e-08,0.6404
2.61986e-08,0.6065
2.62219e-08,0.5824
2.62452e-08,0.5642
2.62684e-08,0.5519
2.62917e-08,0.5408
2.63150e-08,0.5257
2.63382e-08,0.5134
2.63615e-08,0.5108
2.63848e-08,0.5160
2.64080e-08,0.5233
2.64313e-08,0.5253
2.64546e-08,0.5154
2.64778e-08,0.4979
2.65011e-08,0.4879
2.65244e-08,0.4904
2.65476e-08,0.4940
2.65709e-08,0.4943
2.65942e-08,0.4976
2.66174e-08,0.5031
2.66407e-08,0.5064
2.66640e-08,0.5100
2.66872e-08,0.5156
2.67105e-08,0.5211
2.67338e-08,0.5243
2.67570e-08,0.5227
2.67803e-08,0.5181
2.68036e-08,0.5161
2.68269e-08,0.5181
2.68501e-08,0.5215
2.68734e-08,0.5234
2.68967e-08,0.5211
2.69199e-08,0.5154
2.69432e-08,0.5116
2.69665e-08,0.5122
2.69897e-08,0.5146
2.70130e-08,0.5159
2.70363e-08,0.5169
2.70595e-08,0.5177
2.70828e-08,0.5169
2.71061e-08,0.5154
2.71293e-08,0.5150
2.71526e-08,0.5157
2.71759e-08,0.5159
2.71991e-08,0.5145
2.72224e-08,0.5117
2.72457e-08,0.5099
2.72689e-08,0.5106
2.72922e-08,0.5127
2.73155e-08,0.5146
2.73387e-08,0.5149
2.73620e-08,0.5137
2.73853e-08,0.5123
2.74085e-08,0.5123
2.74318e-08,0.5132
2.74551e-08,0.5140
2.74783e-08,0.5147
2.75016e-08,0.5149
2.75249e-08,0.5143
2.75481e-08,0.5133
2.75714e-08,0.5129
2.75947e-08,0.5134
2.76179e-08,0.5141
2.76412e-08,0.5141
2.76645e-08,0.5133
2.76877e-08,0.5126
2.77110e-08,0.5127
2.77343e-08,0.5136
2.77575e-08,0.5145
2.77808e-08,0.5148
2.78041e-08,0.5143
2.78273e-08,0.5135
2.78506e-08,0.5131
2.78739e-08,0.5131
2.78971e-08,0.5134
2.79204e-08,0.5137
2.79437e-08,0.5139
2.79669e-08,0.5137
2.79902e-08,0.5132
2.80135e-08,0.5129
2.80367e-08,0.5135
2.80600e-08,0.5198
2.80833e-08,0.5579
2.81065e-08,0.6648
2.81298e-08,0.8018
2.81531e-08,0.8963
2.81763e-08,0.9659
2.81996e-08,1.0406
2.82229e-08,1.0950
2.82461e-08,1.1280
2.82694e-08,1.1525
2.82927e-08,1.1669
2.83159e-08,1.1771
2.83392e-08,1.1835
2.83625e-08,1.1837
2.83857e-08,1.1867
2.84090e-08,1.1957
2.84323e-08,1.2052
2.84555e-08,1.2055
2.84788e-08,1.1793
2.85021e-08,1.1136
2.85253e-08,1.0060
2.85486e-08,0.9063
2.85719e-08,0.8505
2.85951e-08,0.8017
2.86184e-08,0.7394
2.86417e-08,0.6918
2.86649e-08,0.6558
2.86882e-08,0.6197
2.87115e-08,0.5913
2.87347e-08,0.5703
2.87580e-08,0.5549
2.87813e-08,0.5443
2.88045e-08,0.5314
2.88278e-08,0.5173
2.88511e-08,0.5106
2.88743e-08,0.5133
2.88976e-08,0.5292
2.89209e-08,0.5842
2.89441e-08,0.7001
2.89674e-08,0.8173
2.89907e-08,0.8870
2.90139e-08,0.9547
2.90372e-08,1.0321
2.90605e-08,1.0828
2.90838e-08,1.1182
2.91070e-08,1.1490
2.91303e-08,1.1678
2.91536e-08,1.1807
2.91768e-08,1.1888
2.92001e-08,1.1921
2.92234e-08,1.1987
2.92466e-08,1.2074
2.92699e-08,1.2113
2.92932e-08,1.2096
2.93164e-08,1.2033
2.93397e-08,1.1948
2.93630e-08,1.1938
2.93862e-08,1.2072
2.94095e-08,1.2210
2.94328e-08,1.2193
2.94560e-08,1.2111
2.94793e-08,1.2081
2.95026e-08,1.2048
2.95258e-08,1.1988
2.95491e-08,1.1961
2.95724e-08,1.1958
2.95956e-08,1.1949
2.96189e-08,1.1937
2.96422e-08,1.1920
2.96654e-08,1.1922
2.96887e-08,1.1964
2.97120e-08,1.2005
2.97352e-08,1.2013
2.97585e-08,1.1994
2.97818e-08,1.1955
2.98050e-08,1.1931
2.98283e-08,1.1957
2.98516e-08,1.2005
2.98748e-08,1.2020
2.98981e-08,1.2005
2.99214e-08,1.1995
2.99446e-08,1.1990
2.99679e-08,1.1976
2.99912e-08,1.1971
3.00144e-08,1.1980
3.00377e-08,1.1989
3.00610e-08,1.1988
3.00842e-08,1.1979
3.01075e-08,1.1973
3.01308e-08,1.1984
3.01540e-08,1.2004
3.01773e-08,1.2013
3.02006e-08,1.2008
3.02238e-08,1.1992
3.02471e-08,1.1977
3.02704e-08,1.1976
3.02936e-08,1.1989
3.03169e-08,1.1998
3.03402e-08,1.1998
3.03634e-08,1.1996
3.03867e-08,1.1994
3.04100e-08,1.1988
3.04332e-08,1.1985
3.04565e-08,1.1989
3.04798e-08,1.1995
3.05030e-08,1.1997
3.05263e-08,1.1983
3.05496e-08,1.1863
3.05728e-08,1.1503
3.05961e-08,1.0722
3.06194e-08,0.9610
3.06426e-08,0.8677
3.06659e-08,0.8090
3.06892e-08,0.7526
3.07124e-08,0.7011
3.07357e-08,0.6651
3.07590e-08,0.6334
3.07822e-08,0.6059
3.08055e-08,0.5846
3.08288e-08,0.5667
3.08520e-08,0.5551
3.08753e-08,0.5461
3.08986e-08,0.5349
3.09218e-08,0.5239
3.09451e-08,0.5175
3.09684e-08,0.5176
3.09916e-08,0.5226
3.10149e-08,0.5261
3.10382e-08,0.5198
3.10614e-08,0.5040
3.10847e-08,0.4911
3.11080e-08,0.4890
3.11312e-08,0.4909
3.11545e-08,0.4930
3.11778e-08,0.4985
3.12010e-08,0.5057
3.12243e-08,0.5105
3.12476e-08,0.5142
3.12708e-08,0.5177
3.12941e-08,0.5212
3.13174e-08,0.5239
3.13406e-08,0.5234
3.13639e-08,0.5196
3.13872e-08,0.5201
3.14105e-08,0.5478
3.14337e-08,0.6438
3.14570e-08,0.7871
3.14803e-08,0.8917
3.15035e-08,0.9564
3.15268e-08,1.0273
3.15501e-08,1.0860
3.15733e-08,1.1218
3.15966e-08,1.1498
3.16199e-08,1.1681
3.16431e-08,1.1804
3.16664e-08,1.1883
3.16897e-08,1.1871
3.17129e-08,1.1869
3.17362e-08,1.1942
3.17595e-08,1.2043
3.17827e-08,1.2072
3.18060e-08,1.1857
3.18293e-08,1.1274
3.18525e-08,1.0253
3.18758e-08,0.9212
3.18991e-08,0.8614
3.19223e-08,0.8172
3.19456e-08,0.7543
3.19689e-08,0.7011
3.19921e-08,0.6637
3.20154e-08,0.6266
3.20387e-08,0.5964
3.20619e-08,0.5751
3.20852e-08,0.5591
3.21085e-08,0.5481
3.21317e-08,0.5354
3.21550e-08,0.5199
3.21783e-08,0.5112
3.22015e-08,0.5129
3.22248e-08,0.5253
3.22481e-08,0.5687
3.22713e-08,0.6741
3.22946e-08,0.7984
3.23179e-08,0.8758
3.23411e-08,0.9402
3.23644e-08,1.0204
3.23877e-08,1.0768
3.24109e-08,1.1122
3.24342e-08,1.1444
3.24575e-08,1.1648
3.24807e-08,1.1779
3.25040e-08,1.1879
3.25273e-08,1.1918
3.25505e-08,1.1977
3.25738e-08,1.2065
3.25971e-08,1.2112
3.26203e-08,1.2062
3.26436e-08,1.1793
3.26669e-08,1.1162
3.26901e-08,1.0117
3.27134e-08,0.9138
3.27367e-08,0.8566
3.27599e-08,0.8029
3.27832e-08,0.7375
3.28065e-08,0.6911
3.28297e-08,0.6562
3.28530e-08,0.6202
3.28763e-08,0.5931
3.28995e-08,0.5729
3.29228e-08,0.5567
3.29461e-08,0.5456
3.29693e-08,0.5334
3.29926e-08,0.5204
3.30159e-08,0.5141
3.30391e-08,0.5154
3.30624e-08,0.5289
3.30857e-08,0.5824
3.31089e-08,0.6994
3.31322e-08,0.8184
3.31555e-08,0.8888
3.31787e-08,0.9565
3.32020e-08,1.0335
3.32253e-08,1.0823
3.32485e-08,1.1175
3.32718e-08,1.1492
3.32951e-08,1.1680
3.33183e-08,1.1815
3.33416e-08,1.1901
3.33649e-08,1.1927
3.33881e-08,1.1987
3.34114e-08,1.2074
3.34347e-08,1.2118
3.34579e-08,1.2106
3.34812e-08,1.2041
3.35045e-08,1.1947
3.35277e-08,1.1930
3.35510e-08,1.2067
3.35743e-08,1.2213
3.35975e-08,1.2201
3.36208e-08,1.2122
3.36441e-08,1.2092
3.36673e-08,1.2052
3.36906e-08,1.1988
3.37139e-08,1.1961
3.37372e-08,1.1960
3.37604e-08,1.1952
3.37837e-08,1.1943
3.38070e-08,1.1924
3.38302e-08,1.1923
3.38535e-08,1.1964
3.38768e-08,1.2007
3.39000e-08,1.2018
3.39233e-08,1.2000
3.39466e-08,1.1959
3.39698e-08,1.1931
3.39931e-08,1.1957
3.40164e-08,1.2006
3.40396e-08,1.2023
3.40629e-08,1.2009
3.40862e-08,1.2001
3.41094e-08,1.1994
3.41327e-08,1.1978
3.41560e-08,1.1971
3.41792e-08,1.1981
3.42025e-08,1.1991
3.42258e-08,1.1992
3.42490e-08,1.1983
3.42723e-08,1.1975
3.42956e-08,1.1985
3.43188e-08,1.2005
3.43421e-08,1.2016
3.43654e-08,1.2011
3.43886e-08,1.1995
3.44119e-08,1.1979
3.44352e-08,1.1977
3.44584e-08,1.1990
3.44817e-08,1.2000
3.45050e-08,1.2000
3.45282e-08,1.1999
3.45515e-08,1.1997
3.45748e-08,1.1990
3.45980e-08,1.1986
3.46213e-08,1.1990
3.46446e-08,1.1997
3.46678e-08,1.1999
3.46911e-08,1.1994
3.47144e-08,1.1988
3.47376e-08,1.1988
3.47609e-08,1.1995
3.47842e-08,1.2001
3.48074e-08,1.2002
3.48307e-08,1.1998
3.48540e-08,1.1992
3.48772e-08,1.1988
3.49005e-08,1.1990
3.49238e-08,1.1994
3.49470e-08,1.1997
3.49703e-08,1.1998
3.49936e-08,1.1998
3.50168e-08,1.1995
3.50401e-08,1.1992
3.50634e-08,1.1993
3.50866e-08,1.1996
3.51099e-08,1.1998
3.51332e-08,1.1997
3.51564e-08,1.1994
3.51797e-08,1.1993
3.52030e-08,1.1994
3.52262e-08,1.1997
3.52495e-08,1.1998
3.52728e-08,1.1998
3.52960e-08,1.1996
3.53193e-08,1.1994
3.53426e-08,1.1994
3.53658e-08,1.1995
3.53891e-08,1.1996
3.54124e-08,1.1997
3.54356e-08,1.1998
3.54589e-08,1.1997
3.54822e-08,1.1995
3.55054e-08,1.1995
3.55287e-08,1.1996
3.55520e-08,1.1997
3.55752e-08,1.1997
3.55985e-08,1.1996
3.56218e-08,1.1995
3.56450e-08,1.1995
3.56683e-08,1.1996
3.56916e-08,1.1997
3.57148e-08,1.1997
3.57381e-08,1.1997
3.57614e-08,1.1996
3.57846e-08,1.1996
3.58079e-08,1.1996
3.58312e-08,1.1996
3.58544e-08,1.1997
3.58777e-08,1.1997
3.59010e-08,1.1997
3.59242e-08,1.1996
3.59475e-08,1.1971
3.59708e-08,1.1798
3.59940e-08,1.1334
3.60173e-08,1.0402
3.60406e-08,0.9282
3.60638e-08,0.8485
3.60871e-08,0.7944
3.61104e-08,0.7371
3.61337e-08,0.6907
3.61569e-08,0.6569
3.61802e-08,0.6253
3.62035e-08,0.5998
3.62267e-08,0.5794
3.62500e-08,0.5632
3.62733e-08,0.5533
3.62965e-08,0.5439
3.63198e-08,0.5320
3.63431e-08,0.5216
3.63663e-08,0.5173
3.63896e-08,0.5252
3.64129e-08,0.5677
3.64361e-08,0.6755
3.64594e-08,0.8026
3.64827e-08,0.8797
3.65059e-08,0.9402
3.65292e-08,1.0167
3.65525e-08,1.0725
3.65757e-08,1.1103
3.65990e-08,1.1447
3.66223e-08,1.1672
3.66455e-08,1.1819
3.66688e-08,1.1912
3.66921e-08,1.1926
3.67153e-08,1.1970
3.67386e-08,1.2060
3.67619e-08,1.2120
3.67851e-08,1.2073
3.68084e-08,1.1787
3.68317e-08,1.1139
3.68549e-08,1.0092
3.68782e-08,0.9131
3.69015e-08,0.8592
3.69247e-08,0.8068
3.69480e-08,0.7401
3.69713e-08,0.6924
3.69945e-08,0.6566
3.70178e-08,0.6202
3.70411e-08,0.5937
3.70643e-08,0.5742
3.70876e-08,0.5586
3.71109e-08,0.5474
3.71341e-08,0.5341
3.71574e-08,0.5201
3.71807e-08,0.5140
3.72039e-08,0.5162
3.72272e-08,0.5300
3.72505e-08,0.5823
3.72737e-08,0.6969
3.72970e-08,0.8140
3.73203e-08,0.8853
3.73435e-08,0.9554
3.73668e-08,1.0336
3.73901e-08,1.0821
3.74133e-08,1.1171
3.74366e-08,1.1487
3.74599e-08,1.1672
3.74831e-08,1.1807
3.75064e-08,1.1900
3.75297e-08,1.1932
3.75529e-08,1.1994
3.75762e-08,1.2076
3.75995e-08,1.2111
3.76227e-08,1.2036
3.76460e-08,1.1711
3.76693e-08,1.0984
3.76925e-08,0.9892
3.77158e-08,0.8988
3.77391e-08,0.8478
3.77623e-08,0.7909
3.77856e-08,0.7275
3.78089e-08,0.6858
3.78321e-08,0.6498
3.78554e-08,0.6142
3.78787e-08,0.5894
3.79019e-08,0.5697
3.79252e-08,0.5548
3.79485e-08,0.5444
3.79717e-08,0.5312
3.79950e-08,0.5187
3.80183e-08,0.5138
3.80415e-08,0.5156
3.80648e-08,0.5208
3.80881e-08,0.5246
3.81113e-08,0.5187
3.81346e-08,0.5025
3.81579e-08,0.4903
3.81811e-08,0.4903
3.82044e-08,0.4931
3.82277e-08,0.4927
3.82509e-08,0.4960
3.82742e-08,0.5026
3.82975e-08,0.5066
3.83207e-08,0.5101
3.83440e-08,0.5152
3.83673e-08,0.5201
3.83905e-08,0.5236
3.84138e-08,0.5236
3.84371e-08,0.5198
3.84603e-08,0.5172
3.84836e-08,0.5179
3.85069e-08,0.5203
3.85302e-08,0.5226
3.85534e-08,0.5218
3.85767e-08,0.5172
3.86000e-08,0.5129
3.86232e-08,0.5128
3.86465e-08,0.5145
3.86698e-08,0.5155
3.86930e-08,0.5165
3.87163e-08,0.5179
3.87396e-08,0.5177
3.87628e-08,0.5163
3.87861e-08,0.5155
3.88094e-08,0.5156
3.88326e-08,0.5158
3.88559e-08,0.5149
3.88792e-08,0.5126
3.89024e-08,0.5106
3.89257e-08,0.5107
3.89490e-08,0.5123
3.89722e-08,0.5141
3.89955e-08,0.5149
3.90188e-08,0.5142
3.90420e-08,0.5129
3.90653e-08,0.5126
3.90886e-08,0.5133
3.91118e-08,0.5138
3.91351e-08,0.5144
3.91584e-08,0.5149
3.91816e-08,0.5147
3.92049e-08,0.5138
3.92282e-08,0.5132
3.92514e-08,0.5134
3.92747e-08,0.5140
3.92980e-08,0.5170
3.93212e-08,0.5395
3.93445e-08,0.6220
3.93678e-08,0.7586
3.93910e-08,0.8692
3.94143e-08,0.9419
3.94376e-08,1.0187
3.94608e-08,1.0811
3.94841e-08,1.1172
3.95074e-08,1.1450
3.95306e-08,1.1628
3.95539e-08,1.1736
3.95772e-08,1.1827
3.96004e-08,1.1842
3.96237e-08,1.1853
3.96470e-08,1.1924
3.96702e-08,1.2021
3.96935e-08,1.2070
3.97168e-08,1.1914
3.97400e-08,1.1399
3.97633e-08,1.0409
3.97866e-08,0.9311
3.98098e-08,0.8646
3.98331e-08,0.8204
3.98564e-08,0.7588
3.98796e-08,0.7054
3.99029e-08,0.6687
3.99262e-08,0.6311
3.99494e-08,0.5995
3.99727e-08,0.5770
3.99960e-08,0.5593
4.00192e-08,0.5481
4.00425e-08,0.5366
4.00658e-08,0.5216
4.00890e-08,0.5117
4.01123e-08,0.5116
4.01356e-08,0.5220
4.01588e-08,0.5603
4.01821e-08,0.6582
4.02054e-08,0.7823
4.02286e-08,0.8643
4.02519e-08,0.9285
4.02752e-08,1.0094
4.02984e-08,1.0689
4.03217e-08,1.1059
4.03450e-08,1.1405
4.03682e-08,1.1630
4.03915e-08,1.1763
4.04148e-08,1.1869
4.04380e-08,1.1908
4.04613e-08,1.1961
4.04846e-08,1.2051
4.05078e-08,1.2105
4.05311e-08,1.2072
4.05544e-08,1.1836
4.05776e-08,1.1253
4.06009e-08,1.0232
4.06242e-08,0.9219
4.06474e-08,0.8620
4.06707e-08,0.8099
4.06940e-08,0.7438
4.07173e-08,0.6954
4.07405e-08,0.6603
4.07638e-08,0.6235
4.07871e-08,0.5957
4.08103e-08,0.5753
4.08336e-08,0.5583
4.08569e-08,0.5469
4.08801e-08,0.5348
4.09034e-08,0.5212
4.09267e-08,0.5140
4.09499e-08,0.5143
4.09732e-08,0.5185
4.09965e-08,0.5233
4.10197e-08,0.5212
4.10430e-08,0.5073
4.10663e-08,0.4924
4.10895e-08,0.4892
4.11128e-08,0.4922
4.11361e-08,0.4921
4.11593e-08,0.4937
4.11826e-08,0.5000
4.12059e-08,0.5051
4.12291e-08,0.5085
4.12524e-08,0.5134
4.12757e-08,0.5184
4.12989e-08,0.5223
4.13222e-08,0.5235
4.13455e-08,0.5205
4.13687e-08,0.5177
4.13920e-08,0.5268
4.14153e-08,0.5767
4.14385e-08,0.6966
4.14618e-08,0.8285
4.14851e-08,0.9107
4.15083e-08,0.9776
4.15316e-08,1.0503
4.15549e-08,1.0994
4.15781e-08,1.1322
4.16014e-08,1.1575
4.16247e-08,1.1722
4.16479e-08,1.1830
4.16712e-08,1.1869
4.16945e-08,1.1853
4.17177e-08,1.1890
4.17410e-08,1.1985
4.17643e-08,1.2066
4.17875e-08,1.2017
4.18108e-08,1.1676
4.18341e-08,1.0922
4.18573e-08,0.9814
4.18806e-08,0.8924
4.19039e-08,0.8462
4.19271e-08,0.7932
4.19504e-08,0.7297
4.19737e-08,0.6861
4.19969e-08,0.6495
4.20202e-08,0.6138
4.20435e-08,0.5882
4.20667e-08,0.5684
4.20900e-08,0.5543
4.21133e-08,0.5435
4.21365e-08,0.5289
4.21598e-08,0.5153
4.21831e-08,0.5109
4.22063e-08,0.5146
4.22296e-08,0.5216
4.22529e-08,0.5253
4.22761e-08,0.5182
4.22994e-08,0.5010
4.23227e-08,0.4886
4.23459e-08,0.4896
4.23692e-08,0.4936
4.23925e-08,0.4935
4.24157e-08,0.4961
4.24390e-08,0.5020
4.24623e-08,0.5057
4.24855e-08,0.5089
4.25088e-08,0.5142
4.25321e-08,0.5197
4.25553e-08,0.5235
4.25786e-08,0.5230
4.26019e-08,0.5186
4.26251e-08,0.5176
4.26484e-08,0.5352
4.26717e-08,0.6062
4.26949e-08,0.7396
4.27182e-08,0.8579
4.27415e-08,0.9287
4.27647e-08,0.9990
4.27880e-08,1.0666
4.28113e-08,1.1094
4.28345e-08,1.1410
4.28578e-08,1.1629
4.28811e-08,1.1758
4.29043e-08,1.1851
4.29276e-08,1.1859
4.29509e-08,1.1852
4.29742e-08,1.1915
4.29974e-08,1.2017
4.30207e-08,1.2076
4.30440e-08,1.1951
4.30672e-08,1.1500
4.30905e-08,1.0608
4.31138e-08,0.9504
4.31370e-08,0.8764
4.31603e-08,0.8334
4.31836e-08,0.7736
4.32068e-08,0.7142
4.32301e-08,0.6752
4.32534e-08,0.6382
4.32766e-08,0.6052
4.32999e-08,0.5822
4.33232e-08,0.5637
4.33464e-08,0.5512
4.33697e-08,0.5395
4.33930e-08,0.5241
4.34162e-08,0.5129
4.34395e-08,0.5116
4.34628e-08,0.5195
4.34860e-08,0.5485
4.35093e-08,0.6317
4.35326e-08,0.7564
4.35558e-08,0.8490
4.35791e-08,0.9133
4.36024e-08,0.9934
4.36256e-08,1.0592
4.36489e-08,1.0981
4.36722e-08,1.1333
4.36954e-08,1.1586
4.37187e-08,1.1730
4.37420e-08,1.1852
4.37652e-08,1.1905
4.37885e-08,1.1949
4.38118e-08,1.2032
4.38350e-08,1.2094
4.38583e-08,1.2103
4.38816e-08,1.2072
4.39048e-08,1.1999
4.39281e-08,1.1935
4.39514e-08,1.1992
4.39746e-08,1.2146
4.39979e-08,1.2210
4.40212e-08,1.2146
4.40444e-08,1.2098
4.40677e-08,1.2079
4.40910e-08,1.2022
4.41142e-08,1.1972
4.41375e-08,1.1962
4.41608e-08,1.1953
4.41840e-08,1.1942
4.42073e-08,1.1931
4.42306e-08,1.1920
4.42538e-08,1.1941
4.42771e-08,1.1962
4.43004e-08,1.1817
4.43236e-08,1.1354
4.43469e-08,1.0396
4.43702e-08,0.9242
4.43934e-08,0.8446
4.44167e-08,0.7940
4.44400e-08,0.7394
4.44632e-08,0.6926
4.44865e-08,0.6575
4.45098e-08,0.6254
4.45330e-08,0.5989
4.45563e-08,0.5773
4.45796e-08,0.5613
4.46028e-08,0.5524
4.46261e-08,0.5432
4.46494e-08,0.5306
4.46726e-08,0.5193
4.46959e-08,0.5148
4.47192e-08,0.5186
4.47424e-08,0.5257
4.47657e-08,0.5273
4.47890e-08,0.5162
4.48122e-08,0.4979
4.48355e-08,0.4878
4.48588e-08,0.4890
4.48820e-08,0.4919
4.49053e-08,0.4948
4.49286e-08,0.5010
4.49518e-08,0.5072
4.49751e-08,0.5108
4.49984e-08,0.5140
4.50216e-08,0.5177
4.50449e-08,0.5220
4.50682e-08,0.5247
4.50914e-08,0.5225
4.51147e-08,0.5181
4.51380e-08,0.5229
4.51612e-08,0.5654
4.51845e-08,0.6794
4.52078e-08,0.8155
4.52310e-08,0.9049
4.52543e-08,0.9714
4.52776e-08,1.0425
4.53008e-08,1.0931
4.53241e-08,1.1277
4.53474e-08,1.1550
4.53707e-08,1.1711
4.53939e-08,1.1829
4.54172e-08,1.1880
4.54405e-08,1.1858
4.54637e-08,1.1878
4.54870e-08,1.1967
4.55103e-08,1.2061
4.55335e-08,1.2092
4.55568e-08,1.2024
4.55801e-08,1.1900
4.56033e-08,1.1846
4.56266e-08,1.1971
4.56499e-08,1.2168
4.56731e-08,1.2228
4.56964e-08,1.2165
4.57197e-08,1.2111
4.57429e-08,1.2061
4.57662e-08,1.1992
4.57895e-08,1.1950
4.58127e-08,1.1944
4.58360e-08,1.1947
4.58593e-08,1.1941
4.58825e-08,1.1912
4.59058e-08,1.1894
4.59291e-08,1.1932
4.59523e-08,1.1995
4.59756e-08,1.2033
4.59989e-08,1.2024
4.60221e-08,1.1973
4.60454e-08,1.1926
4.60687e-08,1.1936
4.60919e-08,1.1990
4.61152e-08,1.2025
4.61385e-08,1.2022
4.61617e-08,1.2010
4.61850e-08,1.1997
4.62083e-08,1.1977
4.62315e-08,1.1964
4.62548e-08,1.1972
4.62781e-08,1.1988
4.63013e-08,1.1995
4.63246e-08,1.1985
4.63479e-08,1.1969
4.63711e-08,1.1973
4.63944e-08,1.1997
4.64177e-08,1.2018
4.64409e-08,1.2021
4.64642e-08,1.2004
4.64875e-08,1.1980
4.65107e-08,1.1971
4.65340e-08,1.1981
4.65573e-08,1.1995
4.65805e-08,1.2001
4.66038e-08,1.2002
4.66271e-08,1.1999
4.66503e-08,1.1991
4.66736e-08,1.1983
4.66969e-08,1.1986
4.67201e-08,1.1995
4.67434e-08,1.2001
4.67667e-08,1.1998
4.67899e-08,1.1989
4.68132e-08,1.1985
4.68365e-08,1.1990
4.68597e-08,1.2000
4.68830e-08,1.2005
4.69063e-08,1.2002
4.69295e-08,1.1994
4.69528e-08,1.1987
4.69761e-08,1.1987
4.69993e-08,1.1992
4.70226e-08,1.1996
4.70459e-08,1.1999
4.70691e-08,1.1999
4.70924e-08,1.1996
4.71157e-08,1.1992
4.71389e-08,1.1991
4.71622e-08,1.1995
4.71855e-08,1.1999
4.72087e-08,1.1999
4.72320e-08,1.1995
4.72553e-08,1.1992
4.72785e-08,1.1992
4.73018e-08,1.1995
4.73251e-08,1.1998
4.73483e-08,1.1999
4.73716e-08,1.1997
4.73949e-08,1.1994
4.74181e-08,1.1993
4.74414e-08,1.1993
4.74647e-08,1.1995
4.74879e-08,1.1997
4.75112e-08,1.1998
4.75345e-08,1.1997
4.75577e-08,1.1995
4.75810e-08,1.1994
4.76043e-08,1.1983
4.76275e-08,1.1859
4.76508e-08,1.1479
4.76741e-08,1.0645
4.76973e-08,0.9518
4.77206e-08,0.8630
4.77439e-08,0.8063
4.77672e-08,0.7490
4.77904e-08,0.6991
4.78137e-08,0.6640
4.78370e-08,0.6317
4.78602e-08,0.6044
4.78835e-08,0.5834
4.79068e-08,0.5659
4.79300e-08,0.5551
4.79533e-08,0.5462
4.79766e-08,0.5345
4.79998e-08,0.5234
4.80231e-08,0.5173
4.80464e-08,0.5180
4.80696e-08,0.5236
4.80929e-08,0.5268
4.81162e-08,0.5192
4.81394e-08,0.5026
4.81627e-08,0.4907
4.81860e-08,0.4895
4.82092e-08,0.4914
4.82325e-08,0.4936
4.82558e-08,0.4996
4.82790e-08,0.5065
4.83023e-08,0.5109
4.83256e-08,0.5144
4.83488e-08,0.5180
4.83721e-08,0.5217
4.83954e-08,0.5245
4.84186e-08,0.5235
4.84419e-08,0.5195
4.84652e-08,0.5211
4.84884e-08,0.5516
4.85117e-08,0.6499
4.85350e-08,0.7883
4.85582e-08,0.8898
4.85815e-08,0.9578
4.86048e-08,1.0296
4.86280e-08,1.0849
4.86513e-08,1.1213
4.86746e-08,1.1503
4.86978e-08,1.1682
4.87211e-08,1.1806
4.87444e-08,1.1881
4.87676e-08,1.1867
4.87909e-08,1.1873
4.88142e-08,1.1948
4.88374e-08,1.2043
4.88607e-08,1.2064
4.88840e-08,1.1835
4.89072e-08,1.1226
4.89305e-08,1.0179
4.89538e-08,0.9157
4.89770e-08,0.8586
4.90003e-08,0.8127
4.90236e-08,0.7497
4.90468e-08,0.6989
4.90701e-08,0.6615
4.90934e-08,0.6243
4.91166e-08,0.5952
4.91399e-08,0.5742
4.91632e-08,0.5584
4.91864e-08,0.5477
4.92097e-08,0.5347
4.92330e-08,0.5193
4.92562e-08,0.5113
4.92795e-08,0.5129
4.93028e-08,0.5197
4.93260e-08,0.5256
4.93493e-08,0.5227
4.93726e-08,0.5074
4.93958e-08,0.4915
4.94191e-08,0.4884
4.94424e-08,0.4930
4.94656e-08,0.4943
4.94889e-08,0.4954
4.95122e-08,0.5006
4.95354e-08,0.5051
4.95587e-08,0.5079
4.95820e-08,0.5126
4.96052e-08,0.5184
4.96285e-08,0.5231
4.96518e-08,0.5244
4.96750e-08,0.5207
4.96983e-08,0.5167
4.97216e-08,0.5169
4.97448e-08,0.5199
4.97681e-08,0.5230
4.97914e-08,0.5232
