.HEADER
..NAMES
Time,V U2.H3
.DATA
1.77993e-08,0.7905
1.78225e-08,0.6591
1.78458e-08,0.5152
1.78691e-08,0.3634
1.78923e-08,0.2223
1.79156e-08,0.1047
1.79389e-08,0.0075
1.79621e-08,-0.0709
1.79854e-08,-0.1325
1.80087e-08,-0.1818
1.80319e-08,-0.2242
1.80552e-08,-0.2591
1.80785e-08,-0.2697
1.81017e-08,-0.2253
1.81250e-08,-0.1395
1.81483e-08,-0.0220
1.81715e-08,0.1108
1.81948e-08,0.2376
1.82181e-08,0.3730
1.82413e-08,0.5194
1.82646e-08,0.6820
1.82879e-08,0.8524
1.83111e-08,1.0040
1.83344e-08,1.1247
1.83577e-08,1.2167
1.83809e-08,1.2845
1.84042e-08,1.3329
1.84275e-08,1.3699
1.84507e-08,1.4036
1.84740e-08,1.4347
1.84973e-08,1.4546
1.85205e-08,1.4583
1.85438e-08,1.4478
1.85671e-08,1.4307
1.85903e-08,1.4154
1.86136e-08,1.4053
1.86369e-08,1.3964
1.86601e-08,1.3749
1.86834e-08,1.3336
1.87067e-08,1.2790
1.87299e-08,1.2257
1.87532e-08,1.1813
1.87765e-08,1.1445
1.87997e-08,1.1135
1.88230e-08,1.0855
1.88463e-08,1.0590
1.88695e-08,1.0353
1.88928e-08,1.0198
1.89161e-08,1.0173
1.89393e-08,1.0280
1.89626e-08,1.0478
1.89859e-08,1.0712
1.90091e-08,1.0909
1.90324e-08,1.1015
1.90557e-08,1.1057
1.90789e-08,1.1124
1.91022e-08,1.1267
1.91255e-08,1.1447
1.91487e-08,1.1598
1.91720e-08,1.1691
1.91953e-08,1.1742
1.92185e-08,1.1791
1.92418e-08,1.1885
1.92651e-08,1.2043
1.92883e-08,1.2214
1.93116e-08,1.2266
1.93349e-08,1.2087
1.93581e-08,1.1514
1.93814e-08,1.0694
1.94047e-08,0.9658
1.94279e-08,0.8528
1.94512e-08,0.7387
1.94745e-08,0.6140
1.94977e-08,0.4834
1.95210e-08,0.3478
1.95443e-08,0.2197
1.95675e-08,0.1119
1.95908e-08,0.0325
1.96141e-08,-0.0217
1.96373e-08,-0.0560
1.96606e-08,-0.0792
1.96839e-08,-0.0994
1.97071e-08,-0.1196
1.97304e-08,-0.1342
1.97537e-08,-0.1222
1.97769e-08,-0.0667
1.98002e-08,0.0170
1.98235e-08,0.1215
1.98468e-08,0.2315
1.98700e-08,0.3421
