.HEADER
..NAMES
Time,V U2.G3&F3
5.00473e-08,0.8091
5.00706e-08,0.7551
5.00939e-08,0.7038
5.01171e-08,0.6484
5.01404e-08,0.5970
5.01637e-08,0.5595
5.01869e-08,0.5406
5.02102e-08,0.5349
5.02335e-08,0.5314
5.02567e-08,0.5238
5.02800e-08,0.5141
5.03033e-08,0.5095
5.03265e-08,0.5143
5.03498e-08,0.5339
5.03731e-08,0.5827
5.03963e-08,0.6673
5.04196e-08,0.7730
5.04429e-08,0.8728
5.04661e-08,0.9496
5.04894e-08,1.0089
5.05127e-08,1.0647
5.05359e-08,1.1228
5.05592e-08,1.1742
5.05825e-08,1.2066
5.06057e-08,1.2161
5.06290e-08,1.2104
5.06523e-08,1.2031
5.06755e-08,1.2026
5.06988e-08,1.2065
5.07221e-08,1.2073
5.07453e-08,1.1981
5.07686e-08,1.1726
5.07919e-08,1.1199
5.08151e-08,1.0398
5.08384e-08,0.9469
5.08617e-08,0.8625
5.08849e-08,0.7976
5.09082e-08,0.7452
5.09315e-08,0.6931
5.09547e-08,0.6375
5.09780e-08,0.5882
5.10013e-08,0.5544
5.10245e-08,0.5389
5.10478e-08,0.5345
5.10711e-08,0.5304
5.10943e-08,0.5218
5.11176e-08,0.5126
5.11409e-08,0.5096
5.11641e-08,0.5167
5.11874e-08,0.5408
5.12107e-08,0.5969
5.12339e-08,0.6875
5.12572e-08,0.7941
5.12805e-08,0.8899
5.13037e-08,0.9622
5.13270e-08,1.0196
5.13503e-08,1.0760
5.13735e-08,1.1340
5.13968e-08,1.1824
5.14201e-08,1.2102
5.14433e-08,1.2157
5.14666e-08,1.2085
5.14899e-08,1.2023
5.15131e-08,1.2032
5.15364e-08,1.2072
5.15597e-08,1.2065
5.15829e-08,1.1946
5.16062e-08,1.1645
5.16295e-08,1.1058
5.16527e-08,1.0216
5.16760e-08,0.9287
5.16993e-08,0.8481
5.17225e-08,0.7866
5.17458e-08,0.7352
5.17691e-08,0.6821
5.17923e-08,0.6269
5.18156e-08,0.5801
5.18389e-08,0.5500
5.18621e-08,0.5376
5.18854e-08,0.5340
5.19087e-08,0.5291
5.19319e-08,0.5198
5.19552e-08,0.5113
5.19785e-08,0.5102
5.20017e-08,0.5198
5.20250e-08,0.5490
5.20483e-08,0.6125
5.20715e-08,0.7083
5.20948e-08,0.8149
5.21181e-08,0.9060
5.21413e-08,0.9743
5.21646e-08,1.0305
5.21879e-08,1.0876
5.22111e-08,1.1448
5.22344e-08,1.1897
5.22577e-08,1.2128
5.22809e-08,1.2147
5.23042e-08,1.2068
5.23275e-08,1.2020
5.23507e-08,1.2040
5.23740e-08,1.2077
5.23973e-08,1.2051
5.24205e-08,1.1904
5.24438e-08,1.1551
5.24671e-08,1.0906
5.24904e-08,1.0030
5.25136e-08,0.9110
5.25369e-08,0.8346
5.25602e-08,0.7761
5.25834e-08,0.7251
5.26067e-08,0.6711
5.26300e-08,0.6166
5.26532e-08,0.5726
5.26765e-08,0.5464
5.26998e-08,0.5367
5.27230e-08,0.5334
5.27463e-08,0.5275
5.27696e-08,0.5178
5.27928e-08,0.5104
5.28161e-08,0.5111
5.28394e-08,0.5235
5.28626e-08,0.5587
5.28859e-08,0.6296
5.29092e-08,0.7298
5.29324e-08,0.8352
5.29557e-08,0.9214
5.29790e-08,0.9860
5.30022e-08,1.0417
5.30255e-08,1.0994
5.30488e-08,1.1552
5.30720e-08,1.1963
5.30953e-08,1.2147
5.31186e-08,1.2134
5.31418e-08,1.2053
5.31651e-08,1.2019
5.31884e-08,1.2049
5.32116e-08,1.2079
5.32349e-08,1.2033
5.32582e-08,1.1854
5.32814e-08,1.1445
5.33047e-08,1.0744
5.33280e-08,0.9841
5.33512e-08,0.8941
5.33745e-08,0.8217
5.33978e-08,0.7659
5.34210e-08,0.7149
5.34443e-08,0.6599
5.34676e-08,0.6068
5.34908e-08,0.5660
5.35141e-08,0.5435
5.35374e-08,0.5360
5.35606e-08,0.5327
5.35839e-08,0.5259
5.36072e-08,0.5160
5.36304e-08,0.5098
5.36537e-08,0.5125
5.36770e-08,0.5282
5.37002e-08,0.5699
5.37235e-08,0.6481
5.37468e-08,0.7516
5.37700e-08,0.8548
5.37933e-08,0.9362
5.38166e-08,0.9977
5.38398e-08,1.0532
5.38631e-08,1.1113
5.38864e-08,1.1653
5.39096e-08,1.2022
5.39329e-08,1.2159
5.39562e-08,1.2120
5.39794e-08,1.2040
5.40027e-08,1.2021
5.40260e-08,1.2058
5.40492e-08,1.2079
5.40725e-08,1.2010
5.40958e-08,1.1795
5.41190e-08,1.1327
5.41423e-08,1.0573
5.41656e-08,0.9653
5.41888e-08,0.8779
5.42121e-08,0.8097
5.42354e-08,0.7558
5.42586e-08,0.7045
5.42819e-08,0.6489
5.43052e-08,0.5975
5.43284e-08,0.5601
5.43517e-08,0.5413
5.43750e-08,0.5356
5.43982e-08,0.5319
5.44215e-08,0.5240
5.44448e-08,0.5142
5.44680e-08,0.5095
5.44913e-08,0.5144
5.45146e-08,0.5338
5.45378e-08,0.5826
5.45611e-08,0.6676
5.45844e-08,0.7736
5.46076e-08,0.8735
5.46309e-08,0.9501
5.46542e-08,1.0091
5.46775e-08,1.0648
5.47007e-08,1.1232
5.47240e-08,1.1747
5.47473e-08,1.2070
5.47705e-08,1.2163
5.47938e-08,1.2103
5.48171e-08,1.2030
5.48403e-08,1.2026
5.48636e-08,1.2066
5.48869e-08,1.2074
5.49101e-08,1.1980
5.49334e-08,1.1725
5.49567e-08,1.1196
5.49799e-08,1.0395
5.50032e-08,0.9467
5.50265e-08,0.8627
5.50497e-08,0.7982
5.50730e-08,0.7459
5.50963e-08,0.6937
5.51195e-08,0.6380
5.51428e-08,0.5887
5.51661e-08,0.5549
5.51893e-08,0.5396
5.52126e-08,0.5352
5.52359e-08,0.5309
5.52591e-08,0.5221
5.52824e-08,0.5127
5.53057e-08,0.5097
5.53289e-08,0.5168
5.53522e-08,0.5407
5.53755e-08,0.5968
