.HEADER
..NAMES
Time,V U2.H8
.DATA
1.09122e-08,-0.0614
1.09355e-08,-0.0671
1.09588e-08,-0.0678
1.09820e-08,-0.0536
1.10053e-08,-0.0082
1.10286e-08,0.0714
1.10518e-08,0.1732
1.10751e-08,0.2958
1.10984e-08,0.4217
1.11216e-08,0.5431
1.11449e-08,0.6674
1.11682e-08,0.7841
1.11914e-08,0.8935
1.12147e-08,0.9930
1.12380e-08,1.0747
1.12612e-08,1.1360
1.12845e-08,1.1759
1.13078e-08,1.2019
1.13310e-08,1.2241
1.13543e-08,1.2452
1.13776e-08,1.2616
1.14008e-08,1.2582
1.14241e-08,1.2151
1.14474e-08,1.1379
1.14706e-08,1.0253
1.14939e-08,0.8876
1.15172e-08,0.7430
1.15404e-08,0.5875
1.15637e-08,0.4334
1.15870e-08,0.2843
1.16102e-08,0.1413
1.16335e-08,0.0173
1.16568e-08,-0.0799
1.16800e-08,-0.1440
1.17033e-08,-0.1768
1.17266e-08,-0.1926
1.17498e-08,-0.2021
1.17731e-08,-0.2128
1.17964e-08,-0.2220
1.18196e-08,-0.2081
1.18429e-08,-0.1468
1.18662e-08,-0.0518
1.18894e-08,0.0839
1.19127e-08,0.2454
1.19360e-08,0.4052
1.19592e-08,0.5765
1.19825e-08,0.7454
1.20058e-08,0.9111
1.20290e-08,1.0715
1.20523e-08,1.2096
1.20756e-08,1.3167
1.20988e-08,1.3823
1.21221e-08,1.4101
1.21454e-08,1.4175
1.21686e-08,1.4162
1.21919e-08,1.4157
1.22152e-08,1.4170
1.22384e-08,1.4120
1.22617e-08,1.3966
1.22850e-08,1.3713
1.23082e-08,1.3396
1.23315e-08,1.3062
1.23548e-08,1.2713
1.23780e-08,1.2350
1.24013e-08,1.1919
1.24246e-08,1.1377
1.24478e-08,1.0800
1.24711e-08,1.0269
1.24944e-08,0.9884
1.25176e-08,0.9713
1.25409e-08,0.9719
1.25642e-08,0.9834
1.25874e-08,0.9992
1.26107e-08,1.0162
