.HEADER
..NAMES
Time,V U2.B8
.DATA
4.10491e-08,0.5315
4.10588e-08,0.5363
4.10684e-08,0.5357
4.10781e-08,0.5310
4.10877e-08,0.5246
4.10973e-08,0.5186
4.11070e-08,0.5148
4.11166e-08,0.5141
4.11263e-08,0.5165
4.11359e-08,0.5210
4.11456e-08,0.5265
4.11552e-08,0.5318
4.11649e-08,0.5348
4.11745e-08,0.5328
4.11842e-08,0.5234
4.11938e-08,0.5064
4.12034e-08,0.4842
4.12131e-08,0.4601
4.12227e-08,0.4376
4.12324e-08,0.4185
4.12420e-08,0.4029
4.12517e-08,0.3907
4.12613e-08,0.3818
4.12710e-08,0.3770
4.12806e-08,0.3783
4.12902e-08,0.3878
4.12999e-08,0.4067
4.13095e-08,0.4345
4.13192e-08,0.4695
4.13288e-08,0.5091
4.13385e-08,0.5512
4.13481e-08,0.5947
4.13578e-08,0.6386
4.13674e-08,0.6812
4.13770e-08,0.7204
4.13867e-08,0.7544
4.13963e-08,0.7829
4.14060e-08,0.8071
4.14156e-08,0.8180
4.14253e-08,0.8089
4.14349e-08,0.7888
4.14446e-08,0.7565
4.14542e-08,0.7037
4.14639e-08,0.6477
4.14735e-08,0.5972
4.14831e-08,0.5407
4.14928e-08,0.4883
4.15024e-08,0.4477
4.15121e-08,0.4089
4.15217e-08,0.3730
4.15314e-08,0.3487
4.15410e-08,0.3304
4.15507e-08,0.3153
4.15603e-08,0.3082
4.15700e-08,0.3085
4.15796e-08,0.3100
4.15892e-08,0.3155
4.15989e-08,0.3273
4.16085e-08,0.3419
4.16182e-08,0.3608
4.16278e-08,0.3814
4.16375e-08,0.3954
4.16471e-08,0.4038
4.16568e-08,0.4103
4.16664e-08,0.4165
4.16760e-08,0.4233
4.16857e-08,0.4319
4.16953e-08,0.4396
4.17050e-08,0.4443
4.17146e-08,0.4492
4.17243e-08,0.4564
4.17339e-08,0.4622
4.17436e-08,0.4647
4.17532e-08,0.4639
4.17628e-08,0.4580
4.17725e-08,0.4456
4.17821e-08,0.4295
4.17918e-08,0.4133
4.18014e-08,0.4014
4.18111e-08,0.3999
4.18207e-08,0.4126
4.18304e-08,0.4376
4.18400e-08,0.4706
4.18497e-08,0.5070
4.18593e-08,0.5393
4.18689e-08,0.5610
4.18786e-08,0.5709
4.18882e-08,0.5695
4.18979e-08,0.5573
4.19075e-08,0.5368
4.19172e-08,0.5109
4.19268e-08,0.4797
4.19365e-08,0.4433
4.19461e-08,0.4029
4.19558e-08,0.3588
4.19654e-08,0.3115
4.19750e-08,0.2630
4.19847e-08,0.2149
4.19943e-08,0.1673
4.20040e-08,0.1211
4.20136e-08,0.0782
4.20233e-08,0.0405
4.20329e-08,0.0103
4.20426e-08,-0.0117
4.20522e-08,-0.0271
4.20618e-08,-0.0385
4.20715e-08,-0.0479
4.20811e-08,-0.0568
4.20908e-08,-0.0651
4.21004e-08,-0.0723
4.21101e-08,-0.0778
4.21197e-08,-0.0808
4.21294e-08,-0.0801
4.21390e-08,-0.0760
4.21486e-08,-0.0695
4.21583e-08,-0.0612
4.21679e-08,-0.0513
4.21776e-08,-0.0416
4.21872e-08,-0.0344
4.21969e-08,-0.0318
4.22065e-08,-0.0353
4.22162e-08,-0.0450
4.22258e-08,-0.0585
4.22355e-08,-0.0723
4.22451e-08,-0.0835
4.22547e-08,-0.0899
4.22644e-08,-0.0906
4.22740e-08,-0.0862
4.22837e-08,-0.0790
4.22933e-08,-0.0712
4.23030e-08,-0.0648
4.23126e-08,-0.0606
4.23223e-08,-0.0585
4.23319e-08,-0.0578
4.23416e-08,-0.0576
4.23512e-08,-0.0576
4.23608e-08,-0.0578
4.23705e-08,-0.0589
4.23801e-08,-0.0614
4.23898e-08,-0.0656
4.23994e-08,-0.0715
4.24091e-08,-0.0787
4.24187e-08,-0.0867
4.24284e-08,-0.0949
4.24380e-08,-0.1027
4.24476e-08,-0.1093
4.24573e-08,-0.1140
4.24669e-08,-0.1158
4.24766e-08,-0.1142
4.24862e-08,-0.1095
4.24959e-08,-0.1023
4.25055e-08,-0.0942
4.25152e-08,-0.0868
4.25248e-08,-0.0810
4.25344e-08,-0.0766
4.25441e-08,-0.0730
4.25537e-08,-0.0690
4.25634e-08,-0.0638
4.25730e-08,-0.0567
4.25827e-08,-0.0477
4.25923e-08,-0.0369
4.26020e-08,-0.0248
4.26116e-08,-0.0123
4.26213e-08,-0.0008
4.26309e-08,0.0084
4.26405e-08,0.0144
4.26502e-08,0.0167
4.26598e-08,0.0158
4.26695e-08,0.0129
4.26791e-08,0.0096
4.26888e-08,0.0073
4.26984e-08,0.0067
4.27081e-08,0.0074
4.27177e-08,0.0087
4.27274e-08,0.0099
4.27370e-08,0.0106
4.27466e-08,0.0107
4.27563e-08,0.0107
4.27659e-08,0.0110
4.27756e-08,0.0122
4.27852e-08,0.0144
4.27949e-08,0.0174
4.28045e-08,0.0206
4.28142e-08,0.0236
4.28238e-08,0.0258
4.28334e-08,0.0268
4.28431e-08,0.0266
4.28527e-08,0.0252
4.28624e-08,0.0228
4.28720e-08,0.0198
4.28817e-08,0.0166
4.28913e-08,0.0140
4.29010e-08,0.0125
4.29106e-08,0.0127
4.29202e-08,0.0145
4.29299e-08,0.0176
4.29395e-08,0.0214
4.29492e-08,0.0249
4.29588e-08,0.0272
4.29685e-08,0.0281
4.29781e-08,0.0276
4.29878e-08,0.0263
4.29974e-08,0.0252
4.30071e-08,0.0247
4.30167e-08,0.0253
4.30263e-08,0.0269
4.30360e-08,0.0294
4.30456e-08,0.0322
4.30553e-08,0.0348
4.30649e-08,0.0369
4.30746e-08,0.0378
4.30842e-08,0.0375
4.30939e-08,0.0359
4.31035e-08,0.0334
4.31132e-08,0.0306
4.31228e-08,0.0280
4.31324e-08,0.0258
4.31421e-08,0.0239
4.31517e-08,0.0220
4.31614e-08,0.0197
4.31710e-08,0.0168
4.31807e-08,0.0133
4.31903e-08,0.0098
4.32000e-08,0.0066
4.32096e-08,0.0043
4.32192e-08,0.0031
4.32289e-08,0.0028
4.32385e-08,0.0033
4.32482e-08,0.0043
4.32578e-08,0.0055
4.32675e-08,0.0064
4.32771e-08,0.0067
4.32868e-08,0.0064
4.32964e-08,0.0053
4.33060e-08,0.0035
4.33157e-08,0.0013
4.33253e-08,-0.0010
4.33350e-08,-0.0029
4.33446e-08,-0.0040
4.33543e-08,-0.0042
4.33639e-08,-0.0035
4.33736e-08,-0.0022
4.33832e-08,-0.0009
4.33929e-08,-0.0000
4.34025e-08,0.0001
4.34121e-08,-0.0005
4.34218e-08,-0.0016
4.34314e-08,-0.0029
4.34411e-08,-0.0039
4.34507e-08,-0.0044
4.34604e-08,-0.0044
4.34700e-08,-0.0040
4.34797e-08,-0.0035
4.34893e-08,-0.0030
4.34990e-08,-0.0027
4.35086e-08,-0.0027
4.35182e-08,-0.0030
4.35279e-08,-0.0035
4.35375e-08,-0.0040
4.35472e-08,-0.0045
4.35568e-08,-0.0047
4.35665e-08,-0.0047
4.35761e-08,-0.0044
4.35858e-08,-0.0042
4.35954e-08,-0.0043
4.36050e-08,-0.0049
4.36147e-08,-0.0060
4.36243e-08,-0.0075
4.36340e-08,-0.0090
4.36436e-08,-0.0102
4.36533e-08,-0.0108
4.36629e-08,-0.0109
4.36726e-08,-0.0103
4.36822e-08,-0.0092
4.36918e-08,-0.0078
4.37015e-08,-0.0063
4.37111e-08,-0.0048
4.37208e-08,-0.0037
4.37304e-08,-0.0029
4.37401e-08,-0.0027
4.37497e-08,-0.0029
4.37594e-08,-0.0033
4.37690e-08,-0.0037
4.37787e-08,-0.0038
4.37883e-08,-0.0035
4.37979e-08,-0.0029
4.38076e-08,-0.0019
4.38172e-08,-0.0010
4.38269e-08,-0.0002
4.38365e-08,0.0003
4.38462e-08,0.0004
4.38558e-08,0.0002
4.38655e-08,0.0000
4.38751e-08,-0.0001
4.38848e-08,0.0001
4.38944e-08,0.0004
4.39040e-08,-0.0003
4.39137e-08,-0.0022
4.39233e-08,0.0021
4.39330e-08,0.0175
4.39426e-08,0.0390
4.39523e-08,0.0651
4.39619e-08,0.0996
4.39716e-08,0.1403
4.39812e-08,0.1902
4.39908e-08,0.2530
4.40005e-08,0.3194
4.40101e-08,0.3815
4.40198e-08,0.4379
4.40294e-08,0.4863
4.40391e-08,0.5256
4.40487e-08,0.5577
4.40584e-08,0.5834
4.40680e-08,0.6010
4.40777e-08,0.6121
4.40873e-08,0.6198
4.40969e-08,0.6237
4.41066e-08,0.6248
4.41162e-08,0.6252
4.41259e-08,0.6251
4.41355e-08,0.6245
4.41452e-08,0.6250
4.41548e-08,0.6263
4.41645e-08,0.6273
4.41741e-08,0.6282
4.41837e-08,0.6294
4.41934e-08,0.6295
4.42030e-08,0.6287
4.42127e-08,0.6281
4.42223e-08,0.6268
4.42320e-08,0.6245
4.42416e-08,0.6225
4.42513e-08,0.6222
4.42609e-08,0.6235
4.42705e-08,0.6270
4.42802e-08,0.6332
4.42898e-08,0.6420
4.42995e-08,0.6528
4.43091e-08,0.6638
4.43188e-08,0.6713
4.43284e-08,0.6722
4.43381e-08,0.6664
4.43477e-08,0.6543
4.43574e-08,0.6359
4.43670e-08,0.6122
4.43766e-08,0.5848
4.43863e-08,0.5562
4.43959e-08,0.5305
4.44056e-08,0.5123
4.44152e-08,0.5045
4.44249e-08,0.5075
4.44345e-08,0.5209
4.44442e-08,0.5424
4.44538e-08,0.5687
4.44635e-08,0.5975
4.44731e-08,0.6274
4.44827e-08,0.6583
4.44924e-08,0.6904
4.45020e-08,0.7234
4.45117e-08,0.7558
4.45213e-08,0.7859
4.45310e-08,0.8134
4.45406e-08,0.8278
4.45503e-08,0.8200
4.45599e-08,0.7976
4.45695e-08,0.7596
4.45792e-08,0.6991
4.45888e-08,0.6357
4.45985e-08,0.5806
4.46081e-08,0.5224
4.46178e-08,0.4718
4.46274e-08,0.4359
4.46371e-08,0.4033
4.46467e-08,0.3743
4.46563e-08,0.3560
4.46660e-08,0.3417
4.46756e-08,0.3272
4.46853e-08,0.3176
4.46949e-08,0.3130
4.47046e-08,0.3083
4.47142e-08,0.3083
4.47239e-08,0.3169
4.47335e-08,0.3315
4.47432e-08,0.3541
4.47528e-08,0.3816
4.47624e-08,0.4041
4.47721e-08,0.4201
4.47817e-08,0.4316
4.47914e-08,0.4386
4.48010e-08,0.4426
4.48107e-08,0.4456
4.48203e-08,0.4469
4.48300e-08,0.4455
4.48396e-08,0.4451
4.48493e-08,0.4482
4.48589e-08,0.4510
4.48685e-08,0.4514
4.48782e-08,0.4493
4.48878e-08,0.4424
4.48975e-08,0.4299
4.49071e-08,0.4151
4.49168e-08,0.4022
4.49264e-08,0.3960
4.49361e-08,0.4027
4.49457e-08,0.4256
4.49553e-08,0.4621
4.49650e-08,0.5065
4.49746e-08,0.5520
4.49843e-08,0.5898
4.49939e-08,0.6128
4.50036e-08,0.6204
4.50132e-08,0.6141
4.50229e-08,0.5960
4.50325e-08,0.5698
4.50421e-08,0.5391
4.50518e-08,0.5046
4.50614e-08,0.4669
4.50711e-08,0.4268
4.50807e-08,0.3843
4.50904e-08,0.3390
4.51000e-08,0.2921
4.51097e-08,0.2443
4.51193e-08,0.1952
4.51290e-08,0.1455
4.51386e-08,0.0974
4.51482e-08,0.0541
4.51579e-08,0.0189
4.51675e-08,-0.0066
4.51772e-08,-0.0237
4.51868e-08,-0.0352
4.51965e-08,-0.0437
4.52061e-08,-0.0513
4.52158e-08,-0.0588
4.52254e-08,-0.0659
4.52351e-08,-0.0720
4.52447e-08,-0.0760
4.52543e-08,-0.0762
4.52640e-08,-0.0724
4.52736e-08,-0.0655
4.52833e-08,-0.0566
4.52929e-08,-0.0464
4.53026e-08,-0.0372
4.53122e-08,-0.0316
4.53219e-08,-0.0317
4.53315e-08,-0.0385
4.53411e-08,-0.0513
4.53508e-08,-0.0672
4.53604e-08,-0.0821
4.53701e-08,-0.0927
4.53797e-08,-0.0967
4.53894e-08,-0.0935
4.53990e-08,-0.0844
4.54087e-08,-0.0725
4.54183e-08,-0.0610
4.54279e-08,-0.0525
4.54376e-08,-0.0481
4.54472e-08,-0.0477
4.54569e-08,-0.0498
4.54665e-08,-0.0531
4.54762e-08,-0.0564
4.54858e-08,-0.0594
4.54955e-08,-0.0624
4.55051e-08,-0.0658
4.55148e-08,-0.0699
4.55244e-08,-0.0749
4.55340e-08,-0.0807
4.55437e-08,-0.0875
4.55533e-08,-0.0949
4.55630e-08,-0.1028
4.55726e-08,-0.1101
4.55823e-08,-0.1158
4.55919e-08,-0.1186
4.56016e-08,-0.1176
4.56112e-08,-0.1129
4.56209e-08,-0.1053
4.56305e-08,-0.0968
4.56401e-08,-0.0892
4.56498e-08,-0.0837
4.56594e-08,-0.0800
4.56691e-08,-0.0772
4.56787e-08,-0.0738
4.56884e-08,-0.0685
4.56980e-08,-0.0607
4.57077e-08,-0.0502
4.57173e-08,-0.0374
4.57269e-08,-0.0234
4.57366e-08,-0.0096
4.57462e-08,0.0024
4.57559e-08,0.0111
4.57655e-08,0.0156
4.57752e-08,0.0158
4.57848e-08,0.0080
4.57945e-08,0.0007
4.58041e-08,0.0054
4.58137e-08,0.0210
4.58234e-08,0.0439
4.58330e-08,0.0772
4.58427e-08,0.1190
4.58523e-08,0.1681
4.58620e-08,0.2292
4.58716e-08,0.2979
4.58813e-08,0.3637
4.58909e-08,0.4235
4.59006e-08,0.4770
4.59102e-08,0.5218
4.59198e-08,0.5597
4.59295e-08,0.5925
4.59391e-08,0.6175
4.59488e-08,0.6341
4.59584e-08,0.6454
4.59681e-08,0.6519
4.59777e-08,0.6532
4.59874e-08,0.6516
4.59970e-08,0.6488
4.60067e-08,0.6448
4.60163e-08,0.6419
4.60259e-08,0.6416
4.60356e-08,0.6433
4.60452e-08,0.6469
4.60549e-08,0.6526
4.60645e-08,0.6581
4.60742e-08,0.6615
4.60838e-08,0.6629
4.60935e-08,0.6618
4.61031e-08,0.6575
4.61127e-08,0.6518
4.61224e-08,0.6479
4.61320e-08,0.6473
4.61417e-08,0.6507
4.61513e-08,0.6588
4.61610e-08,0.6713
4.61706e-08,0.6870
4.61803e-08,0.7041
4.61899e-08,0.7183
4.61995e-08,0.7247
4.62092e-08,0.7217
4.62188e-08,0.7100
4.62285e-08,0.6905
4.62381e-08,0.6646
4.62478e-08,0.6347
4.62574e-08,0.6034
4.62671e-08,0.5737
4.62767e-08,0.5501
4.62864e-08,0.5357
4.62960e-08,0.5313
4.63056e-08,0.5369
4.63153e-08,0.5516
4.63249e-08,0.5729
4.63346e-08,0.5983
4.63442e-08,0.6264
4.63539e-08,0.6565
4.63635e-08,0.6885
4.63732e-08,0.7222
4.63828e-08,0.7561
4.63925e-08,0.7877
4.64021e-08,0.8157
4.64117e-08,0.8369
4.64214e-08,0.8346
4.64310e-08,0.8129
4.64407e-08,0.7792
4.64503e-08,0.7235
4.64600e-08,0.6556
4.64696e-08,0.5974
4.64793e-08,0.5411
4.64889e-08,0.4883
4.64985e-08,0.4501
4.65082e-08,0.4201
4.65178e-08,0.3904
4.65275e-08,0.3681
4.65371e-08,0.3525
4.65468e-08,0.3354
4.65564e-08,0.3206
4.65661e-08,0.3130
4.65757e-08,0.3072
4.65853e-08,0.3043
4.65950e-08,0.3105
4.66046e-08,0.3243
4.66143e-08,0.3449
4.66239e-08,0.3727
4.66336e-08,0.3987
4.66432e-08,0.4170
4.66529e-08,0.4296
4.66625e-08,0.4375
4.66722e-08,0.4414
4.66818e-08,0.4442
4.66914e-08,0.4465
4.67011e-08,0.4462
4.67107e-08,0.4452
4.67204e-08,0.4470
4.67300e-08,0.4496
4.67397e-08,0.4497
4.67493e-08,0.4473
4.67590e-08,0.4413
4.67686e-08,0.4303
4.67783e-08,0.4161
4.67879e-08,0.4032
4.67975e-08,0.3958
4.68072e-08,0.3991
4.68168e-08,0.4183
4.68265e-08,0.4527
4.68361e-08,0.4967
4.68458e-08,0.5441
4.68554e-08,0.5863
4.68651e-08,0.6149
4.68747e-08,0.6270
4.68843e-08,0.6243
4.68940e-08,0.6089
4.69036e-08,0.5843
4.69133e-08,0.5548
4.69229e-08,0.5224
4.69326e-08,0.4868
4.69422e-08,0.4487
4.69519e-08,0.4081
4.69615e-08,0.3640
4.69711e-08,0.3171
4.69808e-08,0.2687
4.69904e-08,0.2189
4.70001e-08,0.1681
4.70097e-08,0.1183
4.70194e-08,0.0724
4.70290e-08,0.0337
4.70387e-08,0.0044
4.70483e-08,-0.0157
4.70580e-08,-0.0293
4.70676e-08,-0.0391
4.70772e-08,-0.0475
4.70869e-08,-0.0557
4.70965e-08,-0.0635
4.71062e-08,-0.0703
4.71158e-08,-0.0751
4.71255e-08,-0.0765
4.71351e-08,-0.0734
4.71448e-08,-0.0669
4.71544e-08,-0.0582
4.71641e-08,-0.0483
4.71737e-08,-0.0389
4.71833e-08,-0.0325
4.71930e-08,-0.0314
4.72026e-08,-0.0365
4.72123e-08,-0.0480
4.72219e-08,-0.0634
4.72316e-08,-0.0790
4.72412e-08,-0.0910
4.72509e-08,-0.0967
4.72605e-08,-0.0951
4.72701e-08,-0.0870
4.72798e-08,-0.0749
4.72894e-08,-0.0625
4.72991e-08,-0.0526
4.73087e-08,-0.0471
4.73184e-08,-0.0461
4.73280e-08,-0.0483
4.73377e-08,-0.0521
4.73473e-08,-0.0558
4.73569e-08,-0.0589
4.73666e-08,-0.0616
4.73762e-08,-0.0644
4.73859e-08,-0.0680
4.73955e-08,-0.0726
4.74052e-08,-0.0784
4.74148e-08,-0.0851
4.74245e-08,-0.0926
4.74341e-08,-0.1005
4.74438e-08,-0.1081
4.74534e-08,-0.1144
4.74630e-08,-0.1180
4.74727e-08,-0.1182
4.74823e-08,-0.1147
4.74920e-08,-0.1082
4.75016e-08,-0.1001
4.75113e-08,-0.0924
4.75209e-08,-0.0865
4.75306e-08,-0.0826
4.75402e-08,-0.0799
4.75499e-08,-0.0768
4.75595e-08,-0.0721
4.75691e-08,-0.0648
4.75788e-08,-0.0547
4.75884e-08,-0.0421
4.75981e-08,-0.0280
4.76077e-08,-0.0138
4.76174e-08,-0.0010
4.76270e-08,0.0086
4.76367e-08,0.0142
4.76463e-08,0.0155
4.76559e-08,0.0131
4.76656e-08,0.0085
4.76752e-08,0.0037
4.76849e-08,0.0006
4.76945e-08,0.0000
4.77042e-08,0.0020
4.77138e-08,0.0055
4.77235e-08,0.0094
4.77331e-08,0.0125
4.77427e-08,0.0143
4.77524e-08,0.0149
4.77620e-08,0.0148
4.77717e-08,0.0147
4.77813e-08,0.0154
4.77910e-08,0.0170
4.78006e-08,0.0194
4.78103e-08,0.0219
4.78199e-08,0.0240
4.78296e-08,0.0253
4.78392e-08,0.0253
4.78488e-08,0.0241
4.78585e-08,0.0219
4.78681e-08,0.0190
4.78778e-08,0.0158
4.78874e-08,0.0130
4.78971e-08,0.0114
4.79067e-08,0.0115
4.79164e-08,0.0135
4.79260e-08,0.0171
4.79357e-08,0.0215
4.79453e-08,0.0254
4.79549e-08,0.0278
4.79646e-08,0.0283
4.79742e-08,0.0271
4.79839e-08,0.0249
4.79935e-08,0.0229
4.80032e-08,0.0220
4.80128e-08,0.0229
4.80225e-08,0.0254
4.80321e-08,0.0292
4.80417e-08,0.0335
4.80514e-08,0.0375
4.80610e-08,0.0404
4.80707e-08,0.0418
4.80803e-08,0.0412
4.80900e-08,0.0390
4.80996e-08,0.0355
4.81093e-08,0.0317
4.81189e-08,0.0281
4.81285e-08,0.0253
4.81382e-08,0.0233
4.81478e-08,0.0218
4.81575e-08,0.0203
4.81671e-08,0.0183
4.81768e-08,0.0157
4.81864e-08,0.0126
4.81961e-08,0.0094
4.82057e-08,0.0068
4.82154e-08,0.0050
4.82250e-08,0.0044
4.82346e-08,0.0046
4.82443e-08,0.0055
4.82539e-08,0.0066
4.82636e-08,0.0075
4.82732e-08,0.0078
4.82829e-08,0.0073
4.82925e-08,0.0059
4.83022e-08,0.0037
4.83118e-08,0.0011
4.83214e-08,-0.0014
4.83311e-08,-0.0035
4.83407e-08,-0.0045
4.83504e-08,-0.0043
4.83600e-08,-0.0031
4.83697e-08,-0.0012
4.83793e-08,0.0006
4.83890e-08,0.0018
4.83986e-08,0.0019
4.84083e-08,0.0009
4.84179e-08,-0.0010
4.84275e-08,-0.0030
4.84372e-08,-0.0047
4.84468e-08,-0.0056
4.84565e-08,-0.0055
4.84661e-08,-0.0048
4.84758e-08,-0.0036
4.84854e-08,-0.0023
4.84951e-08,-0.0014
4.85047e-08,-0.0011
4.85144e-08,-0.0012
4.85240e-08,-0.0018
4.85336e-08,-0.0027
4.85433e-08,-0.0037
4.85529e-08,-0.0044
4.85626e-08,-0.0048
4.85722e-08,-0.0048
4.85819e-08,-0.0046
4.85915e-08,-0.0046
4.86012e-08,-0.0050
4.86108e-08,-0.0059
4.86204e-08,-0.0073
4.86301e-08,-0.0089
4.86397e-08,-0.0102
4.86494e-08,-0.0111
4.86590e-08,-0.0112
4.86687e-08,-0.0106
4.86783e-08,-0.0093
4.86880e-08,-0.0077
4.86976e-08,-0.0060
4.87072e-08,-0.0044
4.87169e-08,-0.0033
4.87265e-08,-0.0028
4.87362e-08,-0.0029
4.87458e-08,-0.0034
4.87555e-08,-0.0042
4.87651e-08,-0.0048
4.87748e-08,-0.0050
4.87844e-08,-0.0046
4.87941e-08,-0.0036
4.88037e-08,-0.0022
4.88133e-08,-0.0008
4.88230e-08,0.0004
4.88326e-08,0.0010
4.88423e-08,0.0011
4.88519e-08,0.0007
4.88616e-08,0.0001
4.88712e-08,-0.0004
4.88809e-08,-0.0005
4.88905e-08,-0.0003
4.89002e-08,0.0002
4.89098e-08,-0.0019
4.89194e-08,-0.0014
4.89291e-08,0.0102
4.89387e-08,0.0301
4.89484e-08,0.0539
4.89580e-08,0.0850
4.89677e-08,0.1233
4.89773e-08,0.1688
4.89870e-08,0.2267
4.89966e-08,0.2930
4.90062e-08,0.3573
4.90159e-08,0.4161
4.90255e-08,0.4682
4.90352e-08,0.5108
4.90448e-08,0.5454
4.90545e-08,0.5738
4.90641e-08,0.5946
4.90738e-08,0.6077
4.90834e-08,0.6165
4.90930e-08,0.6221
4.91027e-08,0.6243
4.91123e-08,0.6251
4.91220e-08,0.6255
4.91316e-08,0.6253
4.91413e-08,0.6254
4.91509e-08,0.6265
4.91606e-08,0.6276
4.91702e-08,0.6282
4.91799e-08,0.6291
4.91895e-08,0.6294
4.91991e-08,0.6286
4.92088e-08,0.6278
4.92184e-08,0.6271
4.92281e-08,0.6253
4.92377e-08,0.6231
4.92474e-08,0.6224
4.92570e-08,0.6232
4.92667e-08,0.6259
4.92763e-08,0.6309
4.92860e-08,0.6387
4.92956e-08,0.6486
4.93052e-08,0.6598
4.93149e-08,0.6690
4.93245e-08,0.6727
4.93342e-08,0.6696
4.93438e-08,0.6601
4.93535e-08,0.6443
4.93631e-08,0.6226
4.93728e-08,0.5964
4.93824e-08,0.5679
4.93920e-08,0.5404
4.94017e-08,0.5187
4.94113e-08,0.5065
4.94210e-08,0.5052
4.94306e-08,0.5146
4.94403e-08,0.5333
4.94499e-08,0.5581
4.94596e-08,0.5862
4.94692e-08,0.6157
4.94788e-08,0.6461
4.94885e-08,0.6775
4.94981e-08,0.7101
4.95078e-08,0.7429
4.95174e-08,0.7739
4.95271e-08,0.8024
4.95367e-08,0.8254
4.95464e-08,0.8259
4.95560e-08,0.8079
4.95657e-08,0.7782
4.95753e-08,0.7260
4.95849e-08,0.6606
4.95946e-08,0.6032
4.96042e-08,0.5459
4.96139e-08,0.4908
4.96235e-08,0.4494
4.96332e-08,0.4165
4.96428e-08,0.3848
4.96525e-08,0.3622
4.96621e-08,0.3476
4.96718e-08,0.3327
4.96814e-08,0.3204
4.96910e-08,0.3149
4.97007e-08,0.3103
4.97103e-08,0.3074
4.97200e-08,0.3127
4.97296e-08,0.3250
4.97393e-08,0.3441
4.97489e-08,0.3707
4.97586e-08,0.3961
4.97682e-08,0.4145
4.97778e-08,0.4277
4.97875e-08,0.4365
4.97971e-08,0.4413
4.98068e-08,0.4446
4.98164e-08,0.4470
4.98261e-08,0.4462
4.98357e-08,0.4449
4.98454e-08,0.4468
4.98550e-08,0.4502
4.98646e-08,0.4516
4.98743e-08,0.4507
4.98839e-08,0.4462
4.98936e-08,0.4358
4.99032e-08,0.4214
4.99129e-08,0.4073
4.99225e-08,0.3976
4.99322e-08,0.3983
4.99418e-08,0.4146
4.99515e-08,0.4461
4.99611e-08,0.4880
4.99707e-08,0.5340
4.99804e-08,0.5760
4.99900e-08,0.6055
4.99997e-08,0.6192
5.00093e-08,0.6185
5.00190e-08,0.6049
5.00286e-08,0.5814
5.00383e-08,0.5523
5.00479e-08,0.5193
5.00576e-08,0.4827
5.00672e-08,0.4435
5.00768e-08,0.4020
5.00865e-08,0.3577
5.00961e-08,0.3113
5.01058e-08,0.2639
5.01154e-08,0.2153
5.01251e-08,0.1656
5.01347e-08,0.1166
5.01444e-08,0.0709
5.01540e-08,0.0354
5.01636e-08,0.0194
5.01733e-08,0.0223
5.01829e-08,0.0416
5.01926e-08,0.0715
5.02022e-08,0.1052
5.02119e-08,0.1437
5.02215e-08,0.1889
5.02312e-08,0.2370
5.02408e-08,0.2890
5.02504e-08,0.3406
5.02601e-08,0.3888
5.02697e-08,0.4323
5.02794e-08,0.4703
5.02890e-08,0.5022
5.02987e-08,0.5274
5.03083e-08,0.5441
5.03180e-08,0.5515
5.03276e-08,0.5490
5.03373e-08,0.5379
5.03469e-08,0.5214
5.03565e-08,0.5040
5.03662e-08,0.4904
5.03758e-08,0.4839
5.03855e-08,0.4855
5.03951e-08,0.4943
5.04048e-08,0.5075
5.04144e-08,0.5209
5.04241e-08,0.5310
5.04337e-08,0.5359
5.04434e-08,0.5356
5.04530e-08,0.5313
5.04626e-08,0.5252
5.04723e-08,0.5194
5.04819e-08,0.5157
5.04916e-08,0.5149
5.05012e-08,0.5171
5.05109e-08,0.5212
5.05205e-08,0.5264
5.05302e-08,0.5314
5.05398e-08,0.5343
5.05494e-08,0.5323
5.05591e-08,0.5230
5.05687e-08,0.5063
5.05784e-08,0.4843
5.05880e-08,0.4604
5.05977e-08,0.4379
5.06073e-08,0.4186
5.06170e-08,0.4029
5.06266e-08,0.3904
5.06362e-08,0.3813
5.06459e-08,0.3765
5.06555e-08,0.3778
5.06652e-08,0.3874
5.06748e-08,0.4064
5.06845e-08,0.4344
5.06941e-08,0.4695
5.07038e-08,0.5091
5.07134e-08,0.5511
5.07231e-08,0.5946
5.07327e-08,0.6383
5.07423e-08,0.6809
5.07520e-08,0.7200
5.07616e-08,0.7542
5.07713e-08,0.7829
5.07809e-08,0.8074
5.07906e-08,0.8301
5.08002e-08,0.8537
5.08099e-08,0.8800
5.08195e-08,0.9098
5.08292e-08,0.9422
5.08388e-08,0.9753
5.08484e-08,1.0070
5.08581e-08,1.0353
5.08677e-08,1.0589
5.08774e-08,1.0775
5.08870e-08,1.0914
5.08967e-08,1.1018
5.09063e-08,1.1100
5.09160e-08,1.1171
5.09256e-08,1.1240
5.09352e-08,1.1313
5.09449e-08,1.1392
5.09545e-08,1.1477
5.09642e-08,1.1565
5.09738e-08,1.1650
5.09835e-08,1.1726
5.09931e-08,1.1788
5.10028e-08,1.1832
5.10124e-08,1.1860
5.10220e-08,1.1878
5.10317e-08,1.1894
5.10413e-08,1.1913
5.10510e-08,1.1936
5.10606e-08,1.1956
5.10703e-08,1.1967
5.10799e-08,1.1968
5.10896e-08,1.1967
5.10992e-08,1.1976
5.11089e-08,1.2007
5.11185e-08,1.2064
5.11281e-08,1.2142
5.11378e-08,1.2229
5.11474e-08,1.2314
5.11571e-08,1.2385
5.11667e-08,1.2433
5.11764e-08,1.2452
5.11860e-08,1.2437
