.HEADER
..NAMES
Time,V U1.V1&V2
.DATA
7.48267e-08,0.5441
7.48499e-08,0.5296
7.48732e-08,0.5162
7.48965e-08,0.5099
7.49197e-08,0.5135
7.49430e-08,0.5228
7.49663e-08,0.5316
7.49895e-08,0.5391
7.50128e-08,0.5500
7.50361e-08,0.5655
7.50593e-08,0.5789
7.50826e-08,0.5851
7.51059e-08,0.5848
7.51291e-08,0.5809
7.51524e-08,0.5731
7.51757e-08,0.5805
7.51989e-08,0.6668
7.52222e-08,0.8506
7.52455e-08,0.9763
7.52687e-08,1.0679
7.52920e-08,1.1286
7.53153e-08,1.1527
7.53385e-08,1.1576
7.53618e-08,1.1550
7.53851e-08,1.1574
7.54083e-08,1.1633
7.54316e-08,1.1691
7.54549e-08,1.1753
7.54781e-08,1.1836
7.55014e-08,1.1930
7.55247e-08,1.1972
7.55480e-08,1.1927
7.55712e-08,1.1827
7.55945e-08,1.1735
7.56177e-08,1.1664
7.56410e-08,1.1573
7.56643e-08,1.1452
7.56876e-08,1.1365
7.57108e-08,1.1354
7.57341e-08,1.1409
7.57573e-08,1.1494
7.57806e-08,1.1405
7.58039e-08,1.1055
7.58272e-08,0.9959
7.58504e-08,0.8524
7.58737e-08,0.7495
7.58970e-08,0.6862
7.59202e-08,0.6430
7.59435e-08,0.6183
7.59668e-08,0.6105
7.59900e-08,0.6009
7.60133e-08,0.5856
7.60366e-08,0.5684
7.60598e-08,0.5538
7.60831e-08,0.5400
7.61064e-08,0.5253
7.61296e-08,0.5132
7.61529e-08,0.5099
7.61762e-08,0.5160
7.61994e-08,0.5258
7.62227e-08,0.5338
7.62460e-08,0.5416
7.62692e-08,0.5542
7.62925e-08,0.5700
7.63158e-08,0.5815
7.63390e-08,0.5853
7.63623e-08,0.5836
7.63856e-08,0.5790
7.64088e-08,0.5723
7.64321e-08,0.5920
7.64554e-08,0.7181
7.64786e-08,0.8890
7.65019e-08,1.0128
7.65252e-08,1.0897
7.65484e-08,1.1366
7.65717e-08,1.1568
7.65950e-08,1.1566
7.66182e-08,1.1544
7.66415e-08,1.1583
7.66648e-08,1.1647
7.66880e-08,1.1706
7.67113e-08,1.1773
7.67346e-08,1.1864
7.67578e-08,1.1952
7.67811e-08,1.1973
7.68044e-08,1.1904
7.68276e-08,1.1799
7.68509e-08,1.1714
7.68742e-08,1.1643
7.68974e-08,1.1542
7.69207e-08,1.1421
7.69440e-08,1.1350
7.69672e-08,1.1360
7.69905e-08,1.1429
7.70138e-08,1.1518
7.70370e-08,1.1320
7.70603e-08,1.0877
7.70836e-08,0.9476
7.71068e-08,0.8168
7.71301e-08,0.7326
7.71534e-08,0.6724
7.71766e-08,0.6355
7.71999e-08,0.6173
7.72232e-08,0.6096
7.72464e-08,0.5975
7.72697e-08,0.5804
7.72930e-08,0.5641
7.73162e-08,0.5503
7.73395e-08,0.5363
7.73628e-08,0.5215
7.73860e-08,0.5112
7.74093e-08,0.5110
7.74326e-08,0.5189
7.74558e-08,0.5284
7.74791e-08,0.5357
7.75024e-08,0.5444
7.75256e-08,0.5587
7.75489e-08,0.5741
7.75722e-08,0.5833
7.75954e-08,0.5851
7.76187e-08,0.5826
7.76420e-08,0.5771
7.76652e-08,0.5729
7.76885e-08,0.6097
7.77118e-08,0.7704
7.77350e-08,0.9300
7.77583e-08,1.0357
7.77816e-08,1.1088
7.78048e-08,1.1463
7.78281e-08,1.1594
7.78514e-08,1.1565
7.78747e-08,1.1553
7.78979e-08,1.1603
7.79212e-08,1.1666
7.79444e-08,1.1722
7.79677e-08,1.1795
7.79910e-08,1.1892
7.80143e-08,1.1968
7.80375e-08,1.1962
7.80608e-08,1.1876
7.80840e-08,1.1772
7.81073e-08,1.1695
7.81306e-08,1.1620
7.81539e-08,1.1507
7.81771e-08,1.1392
7.82004e-08,1.1342
7.82237e-08,1.1374
7.82469e-08,1.1451
7.82702e-08,1.1493
7.82935e-08,1.1239
7.83167e-08,1.0576
7.83400e-08,0.9116
7.83633e-08,0.7929
7.83865e-08,0.7131
7.84098e-08,0.6595
7.84331e-08,0.6264
7.84563e-08,0.6136
7.84796e-08,0.6057
7.85029e-08,0.5926
7.85261e-08,0.5759
7.85494e-08,0.5604
7.85727e-08,0.5469
7.85959e-08,0.5324
7.86192e-08,0.5183
7.86425e-08,0.5103
7.86657e-08,0.5125
7.86890e-08,0.5213
7.87123e-08,0.5303
7.87355e-08,0.5376
7.87588e-08,0.5477
7.87821e-08,0.5629
7.88053e-08,0.5771
7.88286e-08,0.5844
7.88519e-08,0.5850
7.88751e-08,0.5817
7.88984e-08,0.5750
7.89217e-08,0.5766
7.89449e-08,0.6467
7.89682e-08,0.8233
7.89915e-08,0.9689
7.90147e-08,1.0616
7.90380e-08,1.1203
7.90613e-08,1.1530
7.90845e-08,1.1596
7.91078e-08,1.1554
7.91311e-08,1.1565
7.91543e-08,1.1625
7.91776e-08,1.1684
7.92009e-08,1.1740
7.92241e-08,1.1820
7.92474e-08,1.1919
7.92707e-08,1.1975
7.92939e-08,1.1942
7.93172e-08,1.1842
7.93405e-08,1.1746
7.93637e-08,1.1675
7.93870e-08,1.1591
7.94103e-08,1.1469
7.94335e-08,1.1368
7.94568e-08,1.1345
7.94801e-08,1.1395
7.95033e-08,1.1477
7.95266e-08,1.1463
7.95499e-08,1.1135
7.95731e-08,1.0243
7.95964e-08,0.8797
7.96197e-08,0.7638
7.96429e-08,0.6929
7.96662e-08,0.6451
7.96895e-08,0.6190
7.97127e-08,0.6097
7.97360e-08,0.6017
7.97593e-08,0.5880
7.97825e-08,0.5712
7.98058e-08,0.5564
7.98291e-08,0.5427
7.98523e-08,0.5280
7.98756e-08,0.5151
7.98989e-08,0.5098
7.99221e-08,0.5144
7.99454e-08,0.5239
7.99687e-08,0.5324
7.99919e-08,0.5400
8.00152e-08,0.5515
8.00385e-08,0.5672
8.00617e-08,0.5800
8.00850e-08,0.5853
8.01083e-08,0.5845
8.01315e-08,0.5803
8.01548e-08,0.5728
8.01781e-08,0.5844
8.02013e-08,0.6847
8.02246e-08,0.8662
8.02479e-08,0.9871
8.02711e-08,1.0788
8.02944e-08,1.1320
8.03177e-08,1.1546
8.03410e-08,1.1575
8.03642e-08,1.1551
8.03875e-08,1.1580
8.04108e-08,1.1640
8.04340e-08,1.1697
8.04573e-08,1.1760
8.04806e-08,1.1846
8.05038e-08,1.1937
8.05271e-08,1.1972
8.05504e-08,1.1917
8.05736e-08,1.1815
8.05969e-08,1.1727
8.06202e-08,1.1656
8.06434e-08,1.1561
8.06667e-08,1.1440
8.06900e-08,1.1360
8.07132e-08,1.1358
8.07365e-08,1.1418
8.07598e-08,1.1503
8.07830e-08,1.1377
8.08063e-08,1.0970
8.08296e-08,0.9782
8.08528e-08,0.8420
8.08761e-08,0.7421
8.08994e-08,0.6808
8.09226e-08,0.6393
8.09459e-08,0.6171
8.09692e-08,0.6094
8.09924e-08,0.5994
8.10157e-08,0.5837
8.10390e-08,0.5668
8.10622e-08,0.5525
8.10855e-08,0.5386
8.11088e-08,0.5239
8.11320e-08,0.5124
8.11553e-08,0.5102
8.11786e-08,0.5169
8.12018e-08,0.5266
8.12251e-08,0.5345
8.12484e-08,0.5426
8.12716e-08,0.5557
8.12949e-08,0.5714
8.13182e-08,0.5822
8.13414e-08,0.5854
8.13647e-08,0.5834
8.13880e-08,0.5784
8.14112e-08,0.5725
8.14345e-08,0.6001
8.14578e-08,0.7387
8.14810e-08,0.9035
8.15043e-08,1.0202
8.15276e-08,1.0945
8.15508e-08,1.1400
8.15741e-08,1.1570
8.15974e-08,1.1562
8.16206e-08,1.1547
8.16439e-08,1.1591
8.16672e-08,1.1654
8.16904e-08,1.1712
8.17137e-08,1.1781
8.17370e-08,1.1874
8.17602e-08,1.1957
8.17835e-08,1.1968
8.18068e-08,1.1894
8.18300e-08,1.1789
8.18533e-08,1.1707
8.18766e-08,1.1635
8.18998e-08,1.1530
8.19231e-08,1.1411
8.19464e-08,1.1349
8.19696e-08,1.1366
8.19929e-08,1.1438
8.20162e-08,1.1519
8.20394e-08,1.1288
8.20627e-08,1.0774
8.20860e-08,0.9330
8.21092e-08,0.8070
8.21325e-08,0.7247
8.21558e-08,0.6677
8.21790e-08,0.6323
8.22023e-08,0.6162
8.22256e-08,0.6087
8.22488e-08,0.5959
8.22721e-08,0.5785
8.22954e-08,0.5624
8.23186e-08,0.5488
8.23419e-08,0.5347
8.23652e-08,0.5201
8.23884e-08,0.5107
8.24117e-08,0.5115
8.24350e-08,0.5199
8.24583e-08,0.5293
8.24815e-08,0.5365
8.25048e-08,0.5457
8.25280e-08,0.5604
8.25513e-08,0.5754
8.25746e-08,0.5838
8.25979e-08,0.5850
8.26211e-08,0.5821
8.26444e-08,0.5762
8.26677e-08,0.5732
8.26909e-08,0.6219
8.27142e-08,0.7887
8.27375e-08,0.9409
8.27607e-08,1.0452
8.27840e-08,1.1134
8.28073e-08,1.1479
8.28305e-08,1.1595
8.28538e-08,1.1561
8.28771e-08,1.1555
8.29003e-08,1.1608
8.29236e-08,1.1672
8.29469e-08,1.1729
8.29701e-08,1.1804
8.29934e-08,1.1902
8.30167e-08,1.1971
8.30399e-08,1.1957
8.30632e-08,1.1865
8.30865e-08,1.1763
8.31097e-08,1.1688
