.HEADER
..NAMES
Time,V U2.A3
.DATA
3.06036e-08,1.2017
3.06132e-08,1.2016
3.06229e-08,1.2013
3.06325e-08,1.2011
3.06422e-08,1.2010
3.06518e-08,1.2010
3.06615e-08,1.2011
3.06711e-08,1.2013
3.06807e-08,1.2014
3.06904e-08,1.2016
3.07000e-08,1.2016
3.07097e-08,1.2014
3.07193e-08,1.2010
3.07290e-08,1.2006
3.07386e-08,1.2001
3.07483e-08,1.1996
3.07579e-08,1.1993
3.07675e-08,1.1992
3.07772e-08,1.1992
3.07868e-08,1.1995
3.07965e-08,1.1999
3.08061e-08,1.2004
3.08158e-08,1.2008
3.08254e-08,1.2013
3.08351e-08,1.2016
3.08447e-08,1.2018
3.08544e-08,1.2018
3.08640e-08,1.2016
3.08736e-08,1.2014
3.08833e-08,1.2011
3.08929e-08,1.2008
3.09026e-08,1.2006
3.09122e-08,1.2005
3.09219e-08,1.2006
3.09315e-08,1.2007
3.09412e-08,1.2009
3.09508e-08,1.2010
3.09605e-08,1.2010
3.09701e-08,1.2009
3.09797e-08,1.2007
3.09894e-08,1.2005
3.09990e-08,1.2003
3.10087e-08,1.2002
3.10183e-08,1.2001
3.10280e-08,1.2002
3.10376e-08,1.2003
3.10473e-08,1.2005
3.10569e-08,1.2007
3.10665e-08,1.2009
3.10762e-08,1.2010
3.10858e-08,1.2010
3.10955e-08,1.2011
3.11051e-08,1.2010
3.11148e-08,1.2010
3.11244e-08,1.2010
3.11341e-08,1.2010
3.11437e-08,1.2009
3.11533e-08,1.2009
3.11630e-08,1.2008
3.11726e-08,1.2008
3.11823e-08,1.2006
3.11919e-08,1.2005
3.12016e-08,1.2004
3.12112e-08,1.2003
3.12209e-08,1.2002
3.12305e-08,1.2002
3.12402e-08,1.2002
3.12498e-08,1.2003
3.12594e-08,1.2004
3.12691e-08,1.2005
3.12787e-08,1.2007
3.12884e-08,1.2008
3.12980e-08,1.2010
3.13077e-08,1.2010
3.13173e-08,1.2010
3.13270e-08,1.2010
3.13366e-08,1.2009
3.13463e-08,1.2008
3.13559e-08,1.2007
3.13655e-08,1.2006
3.13752e-08,1.2006
3.13848e-08,1.2007
3.13945e-08,1.2008
3.14041e-08,1.2009
3.14138e-08,1.2009
3.14234e-08,1.2009
3.14331e-08,1.2009
3.14427e-08,1.2007
3.14523e-08,1.2006
3.14620e-08,1.2004
3.14716e-08,1.2003
3.14813e-08,1.2002
3.14909e-08,1.2002
3.15006e-08,1.2003
3.15102e-08,1.2004
3.15199e-08,1.2006
3.15295e-08,1.2007
3.15392e-08,1.2008
3.15488e-08,1.2009
3.15584e-08,1.2009
3.15681e-08,1.2009
3.15777e-08,1.2008
3.15874e-08,1.2008
3.15970e-08,1.2007
3.16067e-08,1.2006
3.16163e-08,1.2006
3.16260e-08,1.2006
3.16356e-08,1.2006
3.16452e-08,1.2006
3.16549e-08,1.2006
3.16645e-08,1.2006
3.16742e-08,1.2006
3.16838e-08,1.2006
3.16935e-08,1.2006
3.17031e-08,1.2005
3.17128e-08,1.2005
3.17224e-08,1.2005
3.17320e-08,1.2005
3.17417e-08,1.2005
3.17513e-08,1.2005
3.17610e-08,1.2006
3.17706e-08,1.2007
3.17803e-08,1.2007
3.17899e-08,1.2007
3.17996e-08,1.2007
3.18092e-08,1.2007
3.18189e-08,1.2007
3.18285e-08,1.2006
3.18381e-08,1.2006
3.18478e-08,1.2006
3.18574e-08,1.2007
3.18671e-08,1.2007
3.18767e-08,1.2007
3.18864e-08,1.2007
3.18960e-08,1.2007
3.19057e-08,1.2006
3.19153e-08,1.2005
3.19250e-08,1.2005
3.19346e-08,1.2004
3.19442e-08,1.2004
3.19539e-08,1.2004
3.19635e-08,1.2004
3.19732e-08,1.2005
3.19828e-08,1.2006
3.19925e-08,1.2006
3.20021e-08,1.2007
3.20118e-08,1.2007
3.20214e-08,1.2007
3.20310e-08,1.2007
3.20407e-08,1.2007
3.20503e-08,1.2006
3.20600e-08,1.2006
3.20696e-08,1.2005
3.20793e-08,1.2005
3.20889e-08,1.2005
3.20986e-08,1.2005
3.21082e-08,1.2006
3.21178e-08,1.2006
3.21275e-08,1.2006
3.21371e-08,1.2006
3.21468e-08,1.2006
3.21564e-08,1.2006
3.21661e-08,1.2005
3.21757e-08,1.2005
3.21854e-08,1.2005
3.21950e-08,1.2004
3.22047e-08,1.2004
3.22143e-08,1.2005
3.22239e-08,1.2005
3.22336e-08,1.2005
3.22432e-08,1.2006
3.22529e-08,1.2006
3.22625e-08,1.2006
3.22722e-08,1.2006
3.22818e-08,1.2006
3.22915e-08,1.2006
3.23011e-08,1.2006
3.23108e-08,1.2006
3.23204e-08,1.2005
3.23300e-08,1.2005
3.23397e-08,1.2005
3.23493e-08,1.2005
3.23590e-08,1.2005
3.23686e-08,1.2005
3.23783e-08,1.2005
3.23879e-08,1.2005
3.23976e-08,1.2005
3.24072e-08,1.2005
3.24168e-08,1.2005
3.24265e-08,1.2005
3.24361e-08,1.2005
3.24458e-08,1.2005
3.24554e-08,1.2005
3.24651e-08,1.2005
3.24747e-08,1.2005
3.24844e-08,1.2006
3.24940e-08,1.2006
3.25036e-08,1.2005
3.25133e-08,1.2005
3.25229e-08,1.2005
3.25326e-08,1.2005
3.25422e-08,1.2005
3.25519e-08,1.2005
3.25615e-08,1.2005
3.25712e-08,1.2005
3.25808e-08,1.2005
3.25905e-08,1.2005
3.26001e-08,1.2005
3.26097e-08,1.2005
3.26194e-08,1.2005
3.26290e-08,1.2005
3.26387e-08,1.2005
3.26483e-08,1.2005
3.26580e-08,1.2005
3.26676e-08,1.2004
3.26773e-08,1.2005
3.26869e-08,1.2005
3.26966e-08,1.2005
3.27062e-08,1.2005
3.27158e-08,1.2005
3.27255e-08,1.2006
3.27351e-08,1.2006
3.27448e-08,1.2005
3.27544e-08,1.2005
3.27641e-08,1.2005
3.27737e-08,1.2005
3.27834e-08,1.2005
3.27930e-08,1.2005
3.28026e-08,1.2005
3.28123e-08,1.2005
3.28219e-08,1.2005
3.28316e-08,1.2005
3.28412e-08,1.2005
3.28509e-08,1.2005
3.28605e-08,1.2005
3.28702e-08,1.2005
3.28798e-08,1.2005
3.28894e-08,1.2005
3.28991e-08,1.2005
3.29087e-08,1.2005
3.29184e-08,1.2005
3.29280e-08,1.2005
3.29377e-08,1.2005
3.29473e-08,1.2005
3.29570e-08,1.2005
3.29666e-08,1.2005
3.29763e-08,1.2005
3.29859e-08,1.2005
3.29955e-08,1.2005
3.30052e-08,1.2005
3.30148e-08,1.2005
3.30245e-08,1.2005
3.30341e-08,1.2005
3.30438e-08,1.2005
3.30534e-08,1.2005
3.30631e-08,1.2005
3.30727e-08,1.2005
3.30824e-08,1.2005
3.30920e-08,1.2005
3.31016e-08,1.2005
3.31113e-08,1.2005
3.31209e-08,1.2004
3.31306e-08,1.2004
3.31402e-08,1.2004
3.31499e-08,1.2005
3.31595e-08,1.2005
3.31692e-08,1.2005
3.31788e-08,1.2005
3.31884e-08,1.2005
3.31981e-08,1.2005
3.32077e-08,1.2005
3.32174e-08,1.2005
3.32270e-08,1.2005
3.32367e-08,1.2005
3.32463e-08,1.2005
3.32560e-08,1.2004
3.32656e-08,1.2004
3.32752e-08,1.2005
3.32849e-08,1.2005
3.32945e-08,1.1958
3.33042e-08,1.1694
3.33138e-08,1.1215
3.33235e-08,1.0442
3.33331e-08,0.9361
3.33428e-08,0.8155
3.33524e-08,0.7005
3.33621e-08,0.5945
3.33717e-08,0.5048
3.33813e-08,0.4425
3.33910e-08,0.4074
3.34006e-08,0.3911
3.34103e-08,0.3876
3.34199e-08,0.3935
3.34296e-08,0.4039
3.34392e-08,0.4124
3.34489e-08,0.4159
3.34585e-08,0.4146
3.34682e-08,0.4073
3.34778e-08,0.3962
3.34874e-08,0.3899
3.34971e-08,0.3947
3.35067e-08,0.4009
3.35164e-08,0.4040
3.35260e-08,0.4113
3.35357e-08,0.4258
3.35453e-08,0.4448
3.35550e-08,0.4660
3.35646e-08,0.4867
3.35742e-08,0.5026
3.35839e-08,0.5104
3.35935e-08,0.5102
3.36032e-08,0.5030
3.36128e-08,0.4881
3.36225e-08,0.4670
3.36321e-08,0.4443
3.36418e-08,0.4228
3.36514e-08,0.4006
3.36610e-08,0.3771
3.36707e-08,0.3558
3.36803e-08,0.3388
3.36900e-08,0.3250
3.36996e-08,0.3154
3.37093e-08,0.3144
3.37189e-08,0.3260
3.37286e-08,0.3529
3.37382e-08,0.3958
3.37479e-08,0.4511
3.37575e-08,0.5105
3.37671e-08,0.5635
3.37768e-08,0.6013
3.37864e-08,0.6174
3.37961e-08,0.6089
3.38057e-08,0.5802
3.38154e-08,0.5413
3.38250e-08,0.5024
3.38347e-08,0.4690
3.38443e-08,0.4427
3.38540e-08,0.4233
3.38636e-08,0.4076
3.38732e-08,0.3907
3.38829e-08,0.3680
3.38925e-08,0.3364
3.39022e-08,0.2957
3.39118e-08,0.2614
3.39215e-08,0.2350
3.39311e-08,0.2204
3.39408e-08,0.2174
3.39504e-08,0.2291
3.39600e-08,0.2589
3.39697e-08,0.3085
3.39793e-08,0.3691
3.39890e-08,0.4322
3.39986e-08,0.4898
3.40083e-08,0.5350
3.40179e-08,0.5681
3.40276e-08,0.5891
3.40372e-08,0.5957
3.40468e-08,0.5880
3.40565e-08,0.5698
3.40661e-08,0.5451
3.40758e-08,0.5183
3.40854e-08,0.4931
3.40951e-08,0.4747
3.41047e-08,0.4655
3.41144e-08,0.4645
3.41240e-08,0.4671
3.41337e-08,0.4690
3.41433e-08,0.4666
3.41529e-08,0.4585
3.41626e-08,0.4451
3.41722e-08,0.4281
3.41819e-08,0.4107
3.41915e-08,0.3972
3.42012e-08,0.3926
3.42108e-08,0.3990
3.42205e-08,0.4154
3.42301e-08,0.4388
3.42398e-08,0.4664
3.42494e-08,0.4945
3.42590e-08,0.5199
3.42687e-08,0.5407
3.42783e-08,0.5576
3.42880e-08,0.5727
3.42976e-08,0.5878
3.43073e-08,0.6026
3.43169e-08,0.6145
3.43266e-08,0.6192
3.43362e-08,0.6130
3.43458e-08,0.5946
3.43555e-08,0.5648
3.43651e-08,0.5265
3.43748e-08,0.4839
3.43844e-08,0.4428
3.43941e-08,0.4082
3.44037e-08,0.3831
3.44134e-08,0.3696
3.44230e-08,0.3686
3.44326e-08,0.3796
3.44423e-08,0.4006
3.44519e-08,0.4277
3.44616e-08,0.4565
3.44712e-08,0.4837
3.44809e-08,0.5078
3.44905e-08,0.5291
3.45002e-08,0.5492
3.45098e-08,0.5701
3.45195e-08,0.5937
3.45291e-08,0.6221
3.45387e-08,0.6566
3.45484e-08,0.6978
3.45580e-08,0.7454
3.45677e-08,0.7987
3.45773e-08,0.8549
3.45870e-08,0.9099
3.45966e-08,0.9589
3.46063e-08,0.9980
3.46159e-08,1.0256
3.46256e-08,1.0423
3.46352e-08,1.0512
3.46448e-08,1.0564
3.46545e-08,1.0625
3.46641e-08,1.0733
3.46738e-08,1.0912
3.46834e-08,1.1162
3.46931e-08,1.1464
3.47027e-08,1.1785
3.47124e-08,1.2090
3.47220e-08,1.2348
3.47316e-08,1.2536
3.47413e-08,1.2644
3.47509e-08,1.2678
3.47606e-08,1.2655
3.47702e-08,1.2592
3.47799e-08,1.2505
3.47895e-08,1.2400
3.47992e-08,1.2281
3.48088e-08,1.2149
3.48184e-08,1.2008
3.48281e-08,1.1865
3.48377e-08,1.1731
3.48474e-08,1.1615
3.48570e-08,1.1528
3.48667e-08,1.1471
3.48763e-08,1.1446
3.48860e-08,1.1448
3.48956e-08,1.1475
3.49053e-08,1.1524
3.49149e-08,1.1590
3.49245e-08,1.1665
3.49342e-08,1.1739
3.49438e-08,1.1806
3.49535e-08,1.1860
3.49631e-08,1.1902
3.49728e-08,1.1933
3.49824e-08,1.1959
3.49921e-08,1.1983
3.50017e-08,1.2008
3.50114e-08,1.2037
3.50210e-08,1.2068
3.50306e-08,1.2098
3.50403e-08,1.2123
3.50499e-08,1.2133
3.50596e-08,1.2117
3.50692e-08,1.2065
3.50789e-08,1.1972
3.50885e-08,1.1845
3.50982e-08,1.1700
3.51078e-08,1.1560
3.51174e-08,1.1449
3.51271e-08,1.1388
3.51367e-08,1.1384
3.51464e-08,1.1436
3.51560e-08,1.1527
3.51657e-08,1.1629
3.51753e-08,1.1558
3.51850e-08,1.1243
3.51946e-08,1.0632
3.52042e-08,0.9661
3.52139e-08,0.8443
3.52235e-08,0.7230
3.52332e-08,0.6102
3.52428e-08,0.5111
3.52525e-08,0.4367
3.52621e-08,0.3916
3.52718e-08,0.3690
3.52814e-08,0.3618
3.52911e-08,0.3655
3.53007e-08,0.3762
3.53103e-08,0.3869
3.53200e-08,0.3924
3.53296e-08,0.3923
3.53393e-08,0.3860
3.53489e-08,0.3739
3.53586e-08,0.3626
3.53682e-08,0.3620
3.53779e-08,0.3692
3.53875e-08,0.3751
3.53972e-08,0.3846
3.54068e-08,0.4025
3.54164e-08,0.4274
3.54261e-08,0.4554
3.54357e-08,0.4835
3.54454e-08,0.5075
3.54550e-08,0.5227
3.54647e-08,0.5278
3.54743e-08,0.5243
3.54840e-08,0.5122
3.54936e-08,0.4922
3.55032e-08,0.4682
3.55129e-08,0.4447
3.55225e-08,0.4213
3.55322e-08,0.3957
3.55418e-08,0.3700
3.55515e-08,0.3476
3.55611e-08,0.3285
3.55708e-08,0.3131
3.55804e-08,0.3054
3.55900e-08,0.3107
3.55997e-08,0.3323
3.56093e-08,0.3717
3.56190e-08,0.4267
3.56286e-08,0.4896
3.56383e-08,0.5491
3.56479e-08,0.5949
3.56576e-08,0.6194
3.56672e-08,0.6186
3.56769e-08,0.5946
3.56865e-08,0.5566
3.56961e-08,0.5160
3.57058e-08,0.4804
3.57154e-08,0.4524
3.57251e-08,0.4319
3.57347e-08,0.4165
3.57444e-08,0.4018
3.57540e-08,0.3826
3.57637e-08,0.3553
3.57733e-08,0.3178
3.57829e-08,0.2695
3.57926e-08,0.2121
3.58022e-08,0.1493
3.58119e-08,0.0855
3.58215e-08,0.0258
3.58312e-08,-0.0243
3.58408e-08,-0.0607
3.58505e-08,-0.0826
3.58601e-08,-0.0909
3.58698e-08,-0.0875
3.58794e-08,-0.0746
3.58890e-08,-0.0562
3.58987e-08,-0.0372
3.59083e-08,-0.0221
3.59180e-08,-0.0148
3.59276e-08,-0.0170
3.59373e-08,-0.0288
3.59469e-08,-0.0476
3.59566e-08,-0.0697
3.59662e-08,-0.0906
3.59759e-08,-0.1068
3.59855e-08,-0.1163
3.59951e-08,-0.1199
3.60048e-08,-0.1197
3.60144e-08,-0.1178
3.60241e-08,-0.1162
3.60337e-08,-0.1163
3.60434e-08,-0.1183
3.60530e-08,-0.1208
3.60627e-08,-0.1213
3.60723e-08,-0.1177
3.60819e-08,-0.1088
3.60916e-08,-0.0948
3.61012e-08,-0.0778
3.61109e-08,-0.0605
3.61205e-08,-0.0459
3.61302e-08,-0.0362
3.61398e-08,-0.0318
3.61495e-08,-0.0317
3.61591e-08,-0.0331
3.61687e-08,-0.0337
3.61784e-08,-0.0320
3.61880e-08,-0.0284
3.61977e-08,-0.0243
3.62073e-08,-0.0217
3.62170e-08,-0.0221
3.62266e-08,-0.0268
3.62363e-08,-0.0359
3.62459e-08,-0.0488
3.62556e-08,-0.0645
3.62652e-08,-0.0821
3.62748e-08,-0.1000
3.62845e-08,-0.1167
3.62941e-08,-0.1303
3.63038e-08,-0.1390
3.63134e-08,-0.1414
3.63231e-08,-0.1372
3.63327e-08,-0.1270
3.63424e-08,-0.1122
3.63520e-08,-0.0948
3.63617e-08,-0.0771
3.63713e-08,-0.0614
3.63809e-08,-0.0497
3.63906e-08,-0.0429
3.64002e-08,-0.0410
3.64099e-08,-0.0428
3.64195e-08,-0.0463
3.64292e-08,-0.0488
3.64388e-08,-0.0483
3.64485e-08,-0.0437
3.64581e-08,-0.0351
3.64677e-08,-0.0241
3.64774e-08,-0.0128
3.64870e-08,-0.0035
3.64967e-08,0.0023
3.65063e-08,0.0042
3.65160e-08,0.0028
3.65256e-08,-0.0006
3.65353e-08,-0.0039
3.65449e-08,-0.0056
3.65545e-08,-0.0044
3.65642e-08,-0.0001
3.65738e-08,0.0068
3.65835e-08,0.0155
3.65931e-08,0.0247
3.66028e-08,0.0334
3.66124e-08,0.0409
3.66221e-08,0.0470
3.66317e-08,0.0517
3.66414e-08,0.0552
3.66510e-08,0.0575
3.66606e-08,0.0583
3.66703e-08,0.0575
3.66799e-08,0.0550
3.66896e-08,0.0508
3.66992e-08,0.0455
3.67089e-08,0.0395
3.67185e-08,0.0334
3.67282e-08,0.0273
3.67378e-08,0.0214
3.67475e-08,0.0156
3.67571e-08,0.0100
3.67667e-08,0.0050
3.67764e-08,0.0010
3.67860e-08,-0.0012
3.67957e-08,-0.0015
3.68053e-08,0.0003
3.68150e-08,0.0037
3.68246e-08,0.0082
3.68343e-08,0.0127
3.68439e-08,0.0165
3.68535e-08,0.0190
3.68632e-08,0.0200
3.68728e-08,0.0197
3.68825e-08,0.0188
3.68921e-08,0.0181
3.69018e-08,0.0183
3.69114e-08,0.0200
3.69211e-08,0.0233
3.69307e-08,0.0274
3.69403e-08,0.0315
3.69500e-08,0.0344
3.69596e-08,0.0353
3.69693e-08,0.0338
3.69789e-08,0.0302
3.69886e-08,0.0250
3.69982e-08,0.0194
3.70079e-08,0.0144
3.70175e-08,0.0108
3.70272e-08,0.0090
3.70368e-08,0.0090
3.70464e-08,0.0106
3.70561e-08,0.0132
3.70657e-08,0.0163
3.70754e-08,0.0192
3.70850e-08,0.0215
3.70947e-08,0.0228
3.71043e-08,0.0232
3.71140e-08,0.0224
3.71236e-08,0.0206
3.71333e-08,0.0180
3.71429e-08,0.0148
3.71525e-08,0.0115
3.71622e-08,0.0083
3.71718e-08,0.0056
3.71815e-08,0.0034
3.71911e-08,0.0017
3.72008e-08,0.0003
3.72104e-08,-0.0014
3.72201e-08,-0.0035
3.72297e-08,-0.0062
3.72393e-08,-0.0094
3.72490e-08,-0.0127
3.72586e-08,-0.0156
3.72683e-08,-0.0177
3.72779e-08,-0.0186
3.72876e-08,-0.0183
3.72972e-08,-0.0171
3.73069e-08,-0.0154
3.73165e-08,-0.0135
3.73261e-08,-0.0117
3.73358e-08,-0.0102
3.73454e-08,-0.0091
3.73551e-08,-0.0081
3.73647e-08,-0.0071
3.73744e-08,-0.0059
3.73840e-08,-0.0043
3.73937e-08,-0.0026
3.74033e-08,-0.0009
3.74130e-08,0.0005
3.74226e-08,0.0012
3.74322e-08,0.0011
3.74419e-08,0.0001
3.74515e-08,-0.0015
3.74612e-08,-0.0034
3.74708e-08,-0.0053
3.74805e-08,-0.0067
3.74901e-08,-0.0075
3.74998e-08,-0.0077
3.75094e-08,-0.0072
3.75191e-08,-0.0062
3.75287e-08,-0.0050
3.75383e-08,-0.0037
3.75480e-08,-0.0025
3.75576e-08,-0.0015
3.75673e-08,-0.0008
3.75769e-08,-0.0006
3.75866e-08,-0.0008
3.75962e-08,-0.0014
3.76059e-08,-0.0021
3.76155e-08,-0.0028
3.76251e-08,-0.0033
3.76348e-08,-0.0035
3.76444e-08,-0.0032
3.76541e-08,-0.0038
3.76637e-08,-0.0065
3.76734e-08,-0.0027
3.76830e-08,0.0159
3.76927e-08,0.0425
3.77023e-08,0.0712
3.77119e-08,0.1078
3.77216e-08,0.1544
3.77312e-08,0.2105
3.77409e-08,0.2767
3.77505e-08,0.3466
3.77602e-08,0.4116
3.77698e-08,0.4651
3.77795e-08,0.5064
3.77891e-08,0.5379
3.77988e-08,0.5593
3.78084e-08,0.5707
3.78180e-08,0.5765
3.78277e-08,0.5806
3.78373e-08,0.5831
3.78470e-08,0.5837
3.78566e-08,0.5860
3.78663e-08,0.5913
3.78759e-08,0.5986
3.78856e-08,0.6063
3.78952e-08,0.6130
3.79049e-08,0.6167
3.79145e-08,0.6165
3.79241e-08,0.6138
3.79338e-08,0.6089
3.79434e-08,0.6013
3.79531e-08,0.5922
3.79627e-08,0.5843
3.79724e-08,0.5794
3.79820e-08,0.5770
3.79917e-08,0.5774
3.80013e-08,0.5819
3.80109e-08,0.5913
3.80206e-08,0.6040
3.80302e-08,0.6184
3.80399e-08,0.6335
3.80495e-08,0.6483
3.80592e-08,0.6621
3.80688e-08,0.6744
3.80785e-08,0.6844
3.80881e-08,0.6897
3.80977e-08,0.6889
3.81074e-08,0.6820
3.81170e-08,0.6700
3.81267e-08,0.6531
3.81363e-08,0.6325
3.81460e-08,0.6107
3.81556e-08,0.5900
3.81653e-08,0.5719
3.81749e-08,0.5578
3.81846e-08,0.5499
3.81942e-08,0.5500
3.82038e-08,0.5581
3.82135e-08,0.5724
3.82231e-08,0.5898
3.82328e-08,0.6068
3.82424e-08,0.6215
3.82521e-08,0.6341
3.82617e-08,0.6463
3.82714e-08,0.6601
3.82810e-08,0.6777
3.82907e-08,0.6900
3.83003e-08,0.6787
3.83099e-08,0.6527
3.83196e-08,0.6171
3.83292e-08,0.5616
3.83389e-08,0.5031
3.83485e-08,0.4632
3.83582e-08,0.4322
3.83678e-08,0.4068
3.83775e-08,0.3922
3.83871e-08,0.3865
3.83967e-08,0.3841
3.84064e-08,0.3819
3.84160e-08,0.3829
3.84257e-08,0.3874
3.84353e-08,0.3891
3.84450e-08,0.3858
3.84546e-08,0.3836
3.84643e-08,0.3836
3.84739e-08,0.3838
3.84835e-08,0.3896
3.84932e-08,0.4086
3.85028e-08,0.4336
3.85125e-08,0.4529
3.85221e-08,0.4702
3.85318e-08,0.4882
3.85414e-08,0.5042
3.85511e-08,0.5170
3.85607e-08,0.5268
3.85704e-08,0.5305
3.85800e-08,0.5247
3.85896e-08,0.5109
3.85993e-08,0.4938
3.86089e-08,0.4743
3.86186e-08,0.4516
3.86282e-08,0.4286
3.86379e-08,0.4094
3.86475e-08,0.3925
3.86572e-08,0.3752
3.86668e-08,0.3596
3.86765e-08,0.3488
3.86861e-08,0.3421
3.86957e-08,0.3396
3.87054e-08,0.3448
3.87150e-08,0.3609
3.87247e-08,0.3880
3.87343e-08,0.4251
3.87440e-08,0.4691
3.87536e-08,0.5122
3.87633e-08,0.5453
3.87729e-08,0.5632
3.87825e-08,0.5655
3.87922e-08,0.5543
3.88018e-08,0.5337
3.88115e-08,0.5110
3.88211e-08,0.4918
3.88308e-08,0.4769
3.88404e-08,0.4632
3.88501e-08,0.4481
3.88597e-08,0.4296
3.88693e-08,0.4060
3.88790e-08,0.3764
3.88886e-08,0.3406
3.88983e-08,0.2982
3.89079e-08,0.2492
3.89176e-08,0.1961
3.89272e-08,0.1430
3.89369e-08,0.0937
3.89465e-08,0.0517
3.89562e-08,0.0197
3.89658e-08,-0.0012
3.89754e-08,-0.0129
3.89851e-08,-0.0183
3.89947e-08,-0.0198
3.90044e-08,-0.0189
3.90140e-08,-0.0175
3.90237e-08,-0.0176
3.90333e-08,-0.0210
3.90430e-08,-0.0290
3.90526e-08,-0.0420
3.90623e-08,-0.0585
3.90719e-08,-0.0759
3.90815e-08,-0.0916
3.90912e-08,-0.1036
3.91008e-08,-0.1107
3.91105e-08,-0.1131
3.91201e-08,-0.1130
3.91298e-08,-0.1126
3.91394e-08,-0.1132
3.91491e-08,-0.1150
3.91587e-08,-0.1174
3.91683e-08,-0.1197
3.91780e-08,-0.1202
3.91876e-08,-0.1172
3.91973e-08,-0.1099
3.92069e-08,-0.0985
3.92166e-08,-0.0845
3.92262e-08,-0.0699
3.92359e-08,-0.0571
3.92455e-08,-0.0476
3.92551e-08,-0.0418
3.92648e-08,-0.0390
3.92744e-08,-0.0378
3.92841e-08,-0.0365
3.92937e-08,-0.0343
3.93034e-08,-0.0315
3.93130e-08,-0.0292
3.93227e-08,-0.0289
3.93323e-08,-0.0311
3.93420e-08,-0.0361
3.93516e-08,-0.0436
3.93612e-08,-0.0532
3.93709e-08,-0.0642
3.93805e-08,-0.0762
3.93902e-08,-0.0887
3.93998e-08,-0.1004
3.94095e-08,-0.1102
3.94191e-08,-0.1166
3.94288e-08,-0.1188
3.94384e-08,-0.1165
3.94481e-08,-0.1105
3.94577e-08,-0.1020
3.94673e-08,-0.0923
3.94770e-08,-0.0826
3.94866e-08,-0.0738
3.94963e-08,-0.0668
3.95059e-08,-0.0619
3.95156e-08,-0.0592
3.95252e-08,-0.0584
3.95349e-08,-0.0584
3.95445e-08,-0.0578
3.95541e-08,-0.0554
3.95638e-08,-0.0505
3.95734e-08,-0.0431
3.95831e-08,-0.0342
3.95927e-08,-0.0254
3.96024e-08,-0.0183
3.96120e-08,-0.0137
3.96217e-08,-0.0117
3.96313e-08,-0.0114
3.96409e-08,-0.0119
3.96506e-08,-0.0118
3.96602e-08,-0.0102
3.96699e-08,-0.0064
3.96795e-08,-0.0006
3.96892e-08,0.0068
3.96988e-08,0.0151
3.97085e-08,0.0233
3.97181e-08,0.0308
3.97278e-08,0.0371
3.97374e-08,0.0422
3.97470e-08,0.0461
3.97567e-08,0.0489
3.97663e-08,0.0508
3.97760e-08,0.0517
3.97856e-08,0.0514
3.97953e-08,0.0499
3.98049e-08,0.0473
3.98146e-08,0.0439
3.98242e-08,0.0401
3.98338e-08,0.0360
3.98435e-08,0.0317
3.98531e-08,0.0274
3.98628e-08,0.0228
3.98724e-08,0.0182
3.98821e-08,0.0138
3.98917e-08,0.0101
3.99014e-08,0.0077
3.99110e-08,0.0067
3.99207e-08,0.0071
3.99303e-08,0.0087
3.99399e-08,0.0109
3.99496e-08,0.0133
3.99592e-08,0.0154
3.99689e-08,0.0169
3.99785e-08,0.0178
3.99882e-08,0.0181
3.99978e-08,0.0181
4.00075e-08,0.0181
4.00171e-08,0.0185
4.00268e-08,0.0197
4.00364e-08,0.0218
4.00460e-08,0.0245
4.00557e-08,0.0271
4.00653e-08,0.0290
4.00750e-08,0.0295
4.00846e-08,0.0285
4.00943e-08,0.0261
4.01039e-08,0.0229
4.01136e-08,0.0196
4.01232e-08,0.0169
4.01328e-08,0.0152
4.01425e-08,0.0146
4.01521e-08,0.0151
4.01618e-08,0.0164
4.01714e-08,0.0181
4.01811e-08,0.0199
4.01907e-08,0.0215
4.02004e-08,0.0227
4.02100e-08,0.0232
4.02196e-08,0.0230
4.02293e-08,0.0221
4.02389e-08,0.0206
4.02486e-08,0.0186
4.02582e-08,0.0163
4.02679e-08,0.0138
4.02775e-08,0.0115
4.02872e-08,0.0093
4.02968e-08,0.0074
4.03065e-08,0.0056
4.03161e-08,0.0038
4.03257e-08,0.0017
4.03354e-08,-0.0006
4.03450e-08,-0.0034
4.03547e-08,-0.0064
4.03643e-08,-0.0093
4.03740e-08,-0.0119
4.03836e-08,-0.0137
4.03933e-08,-0.0146
4.04029e-08,-0.0147
4.04126e-08,-0.0141
4.04222e-08,-0.0132
4.04318e-08,-0.0121
4.04415e-08,-0.0110
4.04511e-08,-0.0100
4.04608e-08,-0.0093
4.04704e-08,-0.0086
4.04801e-08,-0.0079
4.04897e-08,-0.0071
4.04994e-08,-0.0061
4.05090e-08,-0.0049
4.05186e-08,-0.0037
4.05283e-08,-0.0026
4.05379e-08,-0.0019
4.05476e-08,-0.0018
4.05572e-08,-0.0022
4.05669e-08,-0.0030
4.05765e-08,-0.0041
4.05862e-08,-0.0050
4.05958e-08,-0.0057
4.06054e-08,-0.0060
4.06151e-08,-0.0059
4.06247e-08,-0.0054
4.06344e-08,-0.0047
4.06440e-08,-0.0040
4.06537e-08,-0.0031
4.06633e-08,-0.0023
4.06730e-08,-0.0017
4.06826e-08,-0.0012
4.06923e-08,-0.0010
4.07019e-08,-0.0011
4.07115e-08,-0.0014
4.07212e-08,-0.0018
4.07308e-08,-0.0022
4.07405e-08,-0.0024
4.07501e-08,-0.0025
4.07598e-08,-0.0024
4.07694e-08,-0.0022
4.07791e-08,-0.0021
