.HEADER
..NAMES
Time,V U1.L1&L2
.DATA
7.47801e-08,0.2747
7.48034e-08,0.2498
7.48267e-08,0.2422
7.48499e-08,0.2556
7.48732e-08,0.2882
7.48965e-08,0.3331
7.49197e-08,0.3787
7.49430e-08,0.4110
7.49663e-08,0.4191
7.49895e-08,0.4017
7.50128e-08,0.3671
7.50361e-08,0.3252
7.50593e-08,0.2847
7.50826e-08,0.2560
7.51059e-08,0.2474
7.51291e-08,0.2579
7.51524e-08,0.2780
7.51757e-08,0.3147
7.51989e-08,0.4065
7.52222e-08,0.5836
7.52455e-08,0.7100
7.52687e-08,0.7865
7.52920e-08,0.8271
7.53153e-08,0.8406
7.53385e-08,0.8405
7.53618e-08,0.8483
7.53851e-08,0.8724
7.54083e-08,0.9046
7.54316e-08,0.9297
7.54549e-08,0.9365
7.54781e-08,0.9214
7.55014e-08,0.8866
7.55247e-08,0.8396
7.55480e-08,0.7916
7.55712e-08,0.7571
7.55945e-08,0.7475
7.56177e-08,0.7639
7.56410e-08,0.7985
7.56643e-08,0.8412
7.56876e-08,0.8833
7.57108e-08,0.9132
7.57341e-08,0.9229
7.57573e-08,0.9137
7.57806e-08,0.8756
7.58039e-08,0.8150
7.58272e-08,0.6788
7.58504e-08,0.5280
7.58737e-08,0.4300
7.58970e-08,0.3739
7.59202e-08,0.3446
7.59435e-08,0.3378
7.59668e-08,0.3366
7.59900e-08,0.3239
7.60133e-08,0.2971
7.60366e-08,0.2665
7.60598e-08,0.2453
7.60831e-08,0.2434
7.61064e-08,0.2626
7.61296e-08,0.2994
7.61529e-08,0.3459
7.61762e-08,0.3893
7.61994e-08,0.4156
7.62227e-08,0.4161
7.62460e-08,0.3930
7.62692e-08,0.3557
7.62925e-08,0.3133
7.63158e-08,0.2751
7.63390e-08,0.2516
7.63623e-08,0.2489
7.63856e-08,0.2633
7.64088e-08,0.2860
7.64321e-08,0.3321
7.64554e-08,0.4541
7.64786e-08,0.6228
7.65019e-08,0.7379
7.65252e-08,0.8001
7.65484e-08,0.8310
7.65717e-08,0.8396
7.65950e-08,0.8407
7.66182e-08,0.8526
7.66415e-08,0.8807
7.66648e-08,0.9129
7.66880e-08,0.9338
7.67113e-08,0.9347
7.67346e-08,0.9137
7.67578e-08,0.8749
7.67811e-08,0.8263
7.68044e-08,0.7804
7.68276e-08,0.7518
7.68509e-08,0.7496
7.68742e-08,0.7720
7.68974e-08,0.8096
7.69207e-08,0.8531
7.69440e-08,0.8930
7.69672e-08,0.9179
7.69905e-08,0.9220
7.70138e-08,0.9089
7.70370e-08,0.8601
7.70603e-08,0.7864
7.70836e-08,0.6304
7.71068e-08,0.4895
7.71301e-08,0.4083
7.71534e-08,0.3620
7.71766e-08,0.3389
7.71999e-08,0.3370
7.72232e-08,0.3349
7.72464e-08,0.3177
7.72697e-08,0.2887
7.72930e-08,0.2594
7.73162e-08,0.2432
7.73395e-08,0.2472
7.73628e-08,0.2719
7.73860e-08,0.3124
7.74093e-08,0.3594
7.74326e-08,0.3993
7.74558e-08,0.4188
7.74791e-08,0.4119
7.75024e-08,0.3836
7.75256e-08,0.3439
7.75489e-08,0.3015
7.75722e-08,0.2663
7.75954e-08,0.2483
7.76187e-08,0.2512
7.76420e-08,0.2687
7.76652e-08,0.2951
7.76885e-08,0.3533
7.77118e-08,0.5020
7.77350e-08,0.6639
7.77583e-08,0.7573
7.77816e-08,0.8126
7.78048e-08,0.8380
7.78281e-08,0.8411
7.78514e-08,0.8432
7.78747e-08,0.8600
7.78979e-08,0.8903
7.79212e-08,0.9205
7.79444e-08,0.9362
7.79677e-08,0.9308
7.79910e-08,0.9042
7.80143e-08,0.8618
7.80375e-08,0.8125
7.80608e-08,0.7699
7.80840e-08,0.7482
7.81073e-08,0.7534
7.81306e-08,0.7811
7.81539e-08,0.8212
7.81771e-08,0.8647
7.82004e-08,0.9016
7.82237e-08,0.9211
7.82469e-08,0.9198
7.82702e-08,0.8987
7.82935e-08,0.8453
7.83167e-08,0.7481
7.83400e-08,0.5879
7.83633e-08,0.4638
7.83865e-08,0.3897
7.84098e-08,0.3508
7.84331e-08,0.3358
7.84563e-08,0.3354
7.84796e-08,0.3307
7.85029e-08,0.3101
7.85261e-08,0.2803
7.85494e-08,0.2535
7.85727e-08,0.2423
7.85959e-08,0.2519
7.86192e-08,0.2816
7.86425e-08,0.3250
7.86657e-08,0.3715
7.86890e-08,0.4069
7.87123e-08,0.4196
7.87355e-08,0.4064
7.87588e-08,0.3741
7.87821e-08,0.3327
7.88053e-08,0.2912
7.88286e-08,0.2597
7.88519e-08,0.2473
7.88751e-08,0.2548
7.88984e-08,0.2741
7.89217e-08,0.3061
7.89449e-08,0.3852
7.89682e-08,0.5528
7.89915e-08,0.6990
7.90147e-08,0.7822
7.90380e-08,0.8222
7.90613e-08,0.8407
7.90845e-08,0.8426
7.91078e-08,0.8464
7.91311e-08,0.8673
7.91543e-08,0.8992
7.91776e-08,0.9262
7.92009e-08,0.9364
7.92241e-08,0.9250
7.92474e-08,0.8934
7.92707e-08,0.8481
7.92939e-08,0.7993
7.93172e-08,0.7613
7.93405e-08,0.7469
7.93637e-08,0.7592
7.93870e-08,0.7913
7.94103e-08,0.8331
7.94335e-08,0.8761
7.94568e-08,0.9091
7.94801e-08,0.9228
7.95033e-08,0.9165
7.95266e-08,0.8862
7.95499e-08,0.8287
7.95731e-08,0.7082
7.95964e-08,0.5535
7.96197e-08,0.4406
7.96429e-08,0.3768
7.96662e-08,0.3431
7.96895e-08,0.3346
7.97127e-08,0.3353
7.97360e-08,0.3264
7.97593e-08,0.3022
7.97825e-08,0.2715
7.98058e-08,0.2480
7.98291e-08,0.2425
7.98523e-08,0.2581
7.98756e-08,0.2924
7.98989e-08,0.3380
7.99221e-08,0.3830
7.99454e-08,0.4131
7.99687e-08,0.4183
7.99919e-08,0.3987
8.00152e-08,0.3630
8.00385e-08,0.3208
8.00617e-08,0.2809
8.00850e-08,0.2541
8.01083e-08,0.2476
8.01315e-08,0.2597
8.01548e-08,0.2808
8.01781e-08,0.3207
8.02013e-08,0.4233
8.02246e-08,0.5993
8.02479e-08,0.7189
8.02711e-08,0.7939
8.02944e-08,0.8298
8.03177e-08,0.8407
8.03410e-08,0.8406
8.03642e-08,0.8502
8.03875e-08,0.8755
8.04108e-08,0.9078
8.04340e-08,0.9313
8.04573e-08,0.9359
8.04806e-08,0.9185
8.05038e-08,0.8820
8.05271e-08,0.8343
8.05504e-08,0.7870
8.05736e-08,0.7548
8.05969e-08,0.7481
8.06202e-08,0.7668
8.06434e-08,0.8027
8.06667e-08,0.8457
8.06900e-08,0.8871
8.07132e-08,0.9151
8.07365e-08,0.9227
8.07598e-08,0.9119
8.07830e-08,0.8699
8.08063e-08,0.8032
8.08296e-08,0.6594
8.08528e-08,0.5129
8.08761e-08,0.4228
8.08994e-08,0.3706
8.09226e-08,0.3432
8.09459e-08,0.3366
8.09692e-08,0.3360
8.09924e-08,0.3217
8.10157e-08,0.2938
8.10390e-08,0.2635
8.10622e-08,0.2441
8.10855e-08,0.2444
8.11088e-08,0.2657
8.11320e-08,0.3039
8.11553e-08,0.3507
8.11786e-08,0.3930
8.12018e-08,0.4169
8.12251e-08,0.4148
8.12484e-08,0.3897
8.12716e-08,0.3514
8.12949e-08,0.3090
8.13182e-08,0.2718
8.13414e-08,0.2502
8.13647e-08,0.2496
8.13880e-08,0.2652
8.14112e-08,0.2892
8.14345e-08,0.3404
8.14578e-08,0.4703
8.14810e-08,0.6362
8.15043e-08,0.7462
8.15276e-08,0.8028
8.15508e-08,0.8321
8.15741e-08,0.8393
8.15974e-08,0.8409
8.16206e-08,0.8549
8.16439e-08,0.8841
8.16672e-08,0.9157
8.16904e-08,0.9349
8.17137e-08,0.9336
8.17370e-08,0.9105
8.17602e-08,0.8702
8.17835e-08,0.8213
8.18068e-08,0.7766
8.18300e-08,0.7505
8.18533e-08,0.7510
8.18766e-08,0.7753
8.18998e-08,0.8139
8.19231e-08,0.8574
8.19464e-08,0.8962
8.19696e-08,0.9191
8.19929e-08,0.9211
8.20162e-08,0.9056
8.20394e-08,0.8541
8.20627e-08,0.7727
8.20860e-08,0.6075
8.21092e-08,0.4766
8.21325e-08,0.4026
8.21558e-08,0.3570
8.21790e-08,0.3385
8.22023e-08,0.3373
8.22256e-08,0.3336
8.22488e-08,0.3149
8.22721e-08,0.2853
8.22954e-08,0.2569
8.23186e-08,0.2427
8.23419e-08,0.2488
8.23652e-08,0.2754
8.23884e-08,0.3171
8.24117e-08,0.3641
8.24350e-08,0.4024
8.24583e-08,0.4192
8.24815e-08,0.4097
8.25048e-08,0.3798
8.25280e-08,0.3394
8.25513e-08,0.2973
8.25746e-08,0.2634
8.25979e-08,0.2476
8.26211e-08,0.2525
8.26444e-08,0.2708
8.26677e-08,0.2988
8.26909e-08,0.3644
8.27142e-08,0.5198
8.27375e-08,0.6762
8.27607e-08,0.7644
8.27840e-08,0.8154
8.28073e-08,0.8380
8.28305e-08,0.8406
8.28538e-08,0.8440
8.28771e-08,0.8624
8.29003e-08,0.8937
8.29236e-08,0.9230
8.29469e-08,0.9367
8.29701e-08,0.9290
8.29934e-08,0.9005
8.30167e-08,0.8569
8.30399e-08,0.8076
8.30632e-08,0.7665
8.30865e-08,0.7475
8.31097e-08,0.7554
