.HEADER
..NAMES
Time,V U1.H5
.DATA
1.49607e-08,0.5074
1.49839e-08,0.5074
1.50072e-08,0.5079
1.50305e-08,0.5087
1.50537e-08,0.5095
1.50770e-08,0.5099
1.51003e-08,0.5099
1.51236e-08,0.5095
1.51468e-08,0.5089
1.51701e-08,0.5083
1.51934e-08,0.5079
1.52166e-08,0.5076
1.52399e-08,0.5074
1.52632e-08,0.5072
1.52864e-08,0.5071
1.53097e-08,0.5070
1.53330e-08,0.5070
1.53562e-08,0.5072
1.53795e-08,0.5075
1.54028e-08,0.5078
1.54260e-08,0.5080
1.54493e-08,0.5080
1.54726e-08,0.5111
1.54958e-08,0.5487
1.55191e-08,0.6990
1.55424e-08,0.8988
1.55656e-08,1.0263
1.55889e-08,1.1068
1.56122e-08,1.1388
1.56354e-08,1.1506
1.56587e-08,1.1556
1.56820e-08,1.1607
1.57052e-08,1.1715
1.57285e-08,1.1845
1.57518e-08,1.1966
1.57750e-08,1.2067
1.57983e-08,1.2130
1.58216e-08,1.2154
1.58448e-08,1.2146
1.58681e-08,1.2084
1.58914e-08,1.1963
1.59146e-08,1.1800
1.59379e-08,1.1620
1.59612e-08,1.1472
1.59844e-08,1.1374
1.60077e-08,1.1344
1.60310e-08,1.1370
1.60542e-08,1.1432
1.60775e-08,1.1528
1.61008e-08,1.1634
1.61240e-08,1.1741
1.61473e-08,1.1838
1.61706e-08,1.1915
1.61938e-08,1.1968
1.62171e-08,1.1998
1.62404e-08,1.2000
1.62636e-08,1.1979
1.62869e-08,1.1954
1.63102e-08,1.1935
1.63334e-08,1.1934
1.63567e-08,1.1952
1.63800e-08,1.1974
1.64032e-08,1.1998
1.64265e-08,1.2016
1.64498e-08,1.2028
1.64730e-08,1.2039
1.64963e-08,1.2046
1.65196e-08,1.2050
1.65428e-08,1.2050
1.65661e-08,1.2046
1.65894e-08,1.2038
1.66126e-08,1.2027
1.66359e-08,1.2014
1.66592e-08,1.2003
1.66824e-08,1.2000
1.67057e-08,1.2002
1.67290e-08,1.2008
1.67522e-08,1.2013
1.67755e-08,1.2014
1.67988e-08,1.2015
1.68220e-08,1.2016
1.68453e-08,1.2018
1.68686e-08,1.2020
1.68918e-08,1.2019
1.69151e-08,1.2017
1.69384e-08,1.2014
1.69616e-08,1.2011
1.69849e-08,1.2008
1.70082e-08,1.2007
1.70314e-08,1.2007
1.70547e-08,1.2009
1.70780e-08,1.2012
1.71012e-08,1.2014
1.71245e-08,1.2014
1.71478e-08,1.2013
1.71710e-08,1.2012
1.71943e-08,1.2012
1.72176e-08,1.2013
1.72408e-08,1.2014
1.72641e-08,1.2013
1.72874e-08,1.2011
1.73106e-08,1.2011
1.73339e-08,1.2010
1.73572e-08,1.2010
1.73804e-08,1.2010
1.74037e-08,1.2010
1.74270e-08,1.2011
1.74502e-08,1.2012
1.74735e-08,1.2012
1.74968e-08,1.2011
1.75201e-08,1.2010
1.75433e-08,1.2010
1.75666e-08,1.2011
1.75899e-08,1.2011
1.76131e-08,1.2011
1.76364e-08,1.2010
1.76597e-08,1.2009
1.76829e-08,1.2009
1.77062e-08,1.2010
1.77295e-08,1.2010
1.77527e-08,1.2010
1.77760e-08,1.2010
1.77993e-08,1.2010
1.78225e-08,1.2010
1.78458e-08,1.2010
1.78691e-08,1.2009
1.78923e-08,1.2009
1.79156e-08,1.2009
1.79389e-08,1.2009
1.79621e-08,1.1924
1.79854e-08,1.1495
1.80087e-08,1.0515
1.80319e-08,0.8865
1.80552e-08,0.7537
1.80785e-08,0.6760
1.81017e-08,0.6298
1.81250e-08,0.6068
1.81483e-08,0.5913
1.81715e-08,0.5774
1.81948e-08,0.5620
1.82181e-08,0.5448
1.82413e-08,0.5289
1.82646e-08,0.5160
1.82879e-08,0.5070
1.83111e-08,0.5022
1.83344e-08,0.5012
1.83577e-08,0.5043
1.83809e-08,0.5127
1.84042e-08,0.5254
1.84275e-08,0.5406
1.84507e-08,0.5554
1.84740e-08,0.5680
1.84973e-08,0.5775
1.85205e-08,0.5830
1.85438e-08,0.5849
1.85671e-08,0.5824
1.85903e-08,0.5756
1.86136e-08,0.5653
1.86369e-08,0.5531
1.86601e-08,0.5411
1.86834e-08,0.5315
1.87067e-08,0.5253
1.87299e-08,0.5227
1.87532e-08,0.5231
1.87765e-08,0.5242
1.87997e-08,0.5243
1.88230e-08,0.5226
1.88463e-08,0.5190
1.88695e-08,0.5147
1.88928e-08,0.5107
1.89161e-08,0.5073
1.89393e-08,0.5046
1.89626e-08,0.5024
1.89859e-08,0.5007
1.90091e-08,0.4998
1.90324e-08,0.4999
1.90557e-08,0.5010
1.90789e-08,0.5029
1.91022e-08,0.5051
1.91255e-08,0.5074
1.91487e-08,0.5092
1.91720e-08,0.5101
1.91953e-08,0.5103
