.HEADER
..NAMES
Time,V U1.V5
4.93958e-08,0.0770
4.94191e-08,0.0207
4.94424e-08,-0.0230
4.94656e-08,-0.0548
4.94889e-08,-0.0772
4.95122e-08,-0.0920
4.95354e-08,-0.1010
4.95587e-08,-0.1052
4.95820e-08,-0.1053
4.96052e-08,-0.1027
4.96285e-08,-0.1002
4.96518e-08,-0.0989
4.96750e-08,-0.0986
4.96983e-08,-0.0985
4.97216e-08,-0.0966
4.97448e-08,-0.0904
4.97681e-08,-0.0785
4.97914e-08,-0.0612
4.98146e-08,-0.0390
4.98379e-08,-0.0138
4.98612e-08,0.0121
4.98844e-08,0.0358
4.99077e-08,0.0542
4.99310e-08,0.0673
4.99542e-08,0.0948
4.99775e-08,0.1790
5.00008e-08,0.3298
5.00240e-08,0.4658
5.00473e-08,0.5620
5.00706e-08,0.6239
5.00939e-08,0.6571
5.01171e-08,0.6734
5.01404e-08,0.6788
5.01637e-08,0.6816
5.01869e-08,0.6847
5.02102e-08,0.6874
5.02335e-08,0.6894
5.02567e-08,0.6885
5.02800e-08,0.6827
5.03033e-08,0.6715
5.03265e-08,0.6570
5.03498e-08,0.6189
5.03731e-08,0.5561
5.03963e-08,0.4043
5.04196e-08,0.2427
5.04429e-08,0.1231
5.04661e-08,0.0450
5.04894e-08,0.0126
5.05127e-08,0.0318
5.05359e-08,0.0816
5.05592e-08,0.1505
5.05825e-08,0.2254
5.06057e-08,0.2977
5.06290e-08,0.3607
5.06523e-08,0.4117
5.06755e-08,0.4515
5.06988e-08,0.4808
5.07221e-08,0.5011
5.07453e-08,0.5146
5.07686e-08,0.5256
5.07919e-08,0.5360
5.08151e-08,0.5475
5.08384e-08,0.5598
5.08617e-08,0.5660
5.08849e-08,0.5586
5.09082e-08,0.5346
5.09315e-08,0.4912
5.09547e-08,0.4291
5.09780e-08,0.3539
5.10013e-08,0.2716
5.10245e-08,0.1881
5.10478e-08,0.1102
5.10711e-08,0.0427
5.10943e-08,-0.0106
5.11176e-08,-0.0490
5.11409e-08,-0.0745
5.11641e-08,-0.0899
5.11874e-08,-0.0981
5.12107e-08,-0.1014
5.12339e-08,-0.1013
5.12572e-08,-0.0989
5.12805e-08,-0.0965
5.13037e-08,-0.0962
5.13270e-08,-0.0981
5.13503e-08,-0.1011
5.13735e-08,-0.1035
5.13968e-08,-0.1023
5.14201e-08,-0.0947
5.14433e-08,-0.0800
5.14666e-08,-0.0587
5.14899e-08,-0.0322
5.15131e-08,-0.0029
5.15364e-08,0.0259
5.15597e-08,0.0505
5.15829e-08,0.0676
5.16062e-08,0.0759
5.16295e-08,0.0762
5.16527e-08,0.0704
5.16760e-08,0.0615
5.16993e-08,0.0519
5.17225e-08,0.0429
5.17458e-08,0.0355
5.17691e-08,0.0302
5.17923e-08,0.0269
5.18156e-08,0.0258
5.18389e-08,0.0264
5.18621e-08,0.0279
5.18854e-08,0.0290
5.19087e-08,0.0286
5.19319e-08,0.0261
5.19552e-08,0.0210
5.19785e-08,0.0130
5.20017e-08,0.0026
5.20250e-08,-0.0010
5.20483e-08,0.0249
5.20715e-08,0.1203
5.20948e-08,0.2676
5.21181e-08,0.3827
5.21413e-08,0.4740
5.21646e-08,0.5409
5.21879e-08,0.5878
5.22111e-08,0.6185
5.22344e-08,0.6370
5.22577e-08,0.6494
5.22809e-08,0.6569
5.23042e-08,0.6609
5.23275e-08,0.6618
5.23507e-08,0.6594
5.23740e-08,0.6545
5.23973e-08,0.6480
5.24205e-08,0.6332
5.24438e-08,0.6012
5.24671e-08,0.5008
5.24904e-08,0.3522
5.25136e-08,0.2160
5.25369e-08,0.1179
5.25602e-08,0.0666
5.25834e-08,0.0521
5.26067e-08,0.0771
5.26300e-08,0.1243
5.26532e-08,0.1833
5.26765e-08,0.2457
5.26998e-08,0.3049
5.27230e-08,0.3575
5.27463e-08,0.4025
5.27696e-08,0.4403
5.27928e-08,0.4708
5.28161e-08,0.4941
5.28394e-08,0.5120
5.28626e-08,0.5454
5.28859e-08,0.6575
5.29092e-08,0.8776
5.29324e-08,1.0419
5.29557e-08,1.1482
5.29790e-08,1.1973
5.30022e-08,1.1873
5.30255e-08,1.1449
5.30488e-08,1.0763
5.30720e-08,0.9967
5.30953e-08,0.9139
5.31186e-08,0.8345
5.31418e-08,0.7635
5.31651e-08,0.7025
5.31884e-08,0.6505
5.32116e-08,0.6075
5.32349e-08,0.5732
5.32582e-08,0.5341
5.32814e-08,0.4863
5.33047e-08,0.3691
5.33280e-08,0.2161
5.33512e-08,0.0835
5.33745e-08,-0.0143
5.33978e-08,-0.0536
5.34210e-08,-0.0451
5.34443e-08,0.0017
5.34676e-08,0.0762
5.34908e-08,0.1642
5.35141e-08,0.2561
5.35374e-08,0.3434
5.35606e-08,0.4215
5.35839e-08,0.4884
5.36072e-08,0.5424
5.36304e-08,0.5828
5.36537e-08,0.6099
5.36770e-08,0.6267
5.37002e-08,0.6355
5.37235e-08,0.6386
5.37468e-08,0.6374
5.37700e-08,0.6297
5.37933e-08,0.6105
5.38166e-08,0.5776
5.38398e-08,0.5296
5.38631e-08,0.4664
5.38864e-08,0.3919
5.39096e-08,0.3103
5.39329e-08,0.2265
5.39562e-08,0.1455
5.39794e-08,0.0721
5.40027e-08,0.0102
5.40260e-08,-0.0381
5.40492e-08,-0.0737
5.40725e-08,-0.0984
5.40958e-08,-0.1144
5.41190e-08,-0.1236
5.41423e-08,-0.1273
5.41656e-08,-0.1265
5.41888e-08,-0.1227
5.42121e-08,-0.1179
5.42354e-08,-0.1133
5.42586e-08,-0.1087
5.42819e-08,-0.1038
5.43052e-08,-0.0970
5.43284e-08,-0.0865
5.43517e-08,-0.0718
5.43750e-08,-0.0528
5.43982e-08,-0.0303
5.44215e-08,-0.0053
5.44448e-08,0.0203
5.44680e-08,0.0436
5.44913e-08,0.0620
5.45146e-08,0.0737
5.45378e-08,0.0784
5.45611e-08,0.0772
5.45844e-08,0.0720
5.46076e-08,0.0648
5.46309e-08,0.0570
5.46542e-08,0.0493
5.46775e-08,0.0425
5.47007e-08,0.0368
5.47240e-08,0.0325
5.47473e-08,0.0295
5.47705e-08,0.0274
5.47938e-08,0.0253
5.48171e-08,0.0227
5.48403e-08,0.0192
5.48636e-08,0.0145
5.48869e-08,0.0085
5.49101e-08,0.0008
5.49334e-08,-0.0081
5.49567e-08,-0.0172
5.49799e-08,-0.0252
5.50032e-08,-0.0307
5.50265e-08,-0.0326
5.50497e-08,-0.0308
5.50730e-08,-0.0262
5.50963e-08,-0.0199
5.51195e-08,-0.0133
5.51428e-08,-0.0073
5.51661e-08,-0.0027
5.51893e-08,0.0002
5.52126e-08,0.0014
5.52359e-08,0.0012
5.52591e-08,0.0002
5.52824e-08,-0.0007
5.53057e-08,-0.0011
5.53289e-08,-0.0009
5.53522e-08,-0.0001
5.53755e-08,0.0013
