.HEADER
..NAMES
Time,V U1.V1&V2
5.00473e-08,0.5235
5.00706e-08,0.5127
5.00939e-08,0.5087
5.01171e-08,0.5121
5.01404e-08,0.5211
5.01637e-08,0.5619
5.01869e-08,0.7184
5.02102e-08,0.9173
5.02335e-08,1.0562
5.02567e-08,1.1543
5.02800e-08,1.2094
5.03033e-08,1.2285
5.03265e-08,1.2231
5.03498e-08,1.2109
5.03731e-08,1.2024
5.03963e-08,1.1973
5.04196e-08,1.1945
5.04429e-08,1.1944
5.04661e-08,1.1982
5.04894e-08,1.2043
5.05127e-08,1.2069
5.05359e-08,1.2024
5.05592e-08,1.1634
5.05825e-08,1.1001
5.06057e-08,0.9403
5.06290e-08,0.7863
5.06523e-08,0.6776
5.06755e-08,0.6046
5.06988e-08,0.5620
5.07221e-08,0.5485
5.07453e-08,0.5511
5.07686e-08,0.5530
5.07919e-08,0.5510
5.08151e-08,0.5471
5.08384e-08,0.5417
5.08617e-08,0.5329
5.08849e-08,0.5212
5.09082e-08,0.5113
5.09315e-08,0.5089
5.09547e-08,0.5133
5.09780e-08,0.5250
5.10013e-08,0.5795
5.10245e-08,0.7615
5.10478e-08,0.9494
5.10711e-08,1.0767
5.10943e-08,1.1667
5.11176e-08,1.2142
5.11409e-08,1.2286
5.11641e-08,1.2207
5.11874e-08,1.2089
5.12107e-08,1.2011
5.12339e-08,1.1966
5.12572e-08,1.1942
5.12805e-08,1.1948
5.13037e-08,1.1994
5.13270e-08,1.2053
5.13503e-08,1.2065
5.13735e-08,1.1976
5.13968e-08,1.1530
5.14201e-08,1.0717
5.14433e-08,0.9077
5.14666e-08,0.7634
5.14899e-08,0.6607
5.15131e-08,0.5937
5.15364e-08,0.5576
5.15597e-08,0.5486
5.15829e-08,0.5518
5.16062e-08,0.5529
5.16295e-08,0.5502
5.16527e-08,0.5461
5.16760e-08,0.5403
5.16993e-08,0.5307
5.17225e-08,0.5189
5.17458e-08,0.5101
5.17691e-08,0.5094
5.17923e-08,0.5145
5.18156e-08,0.5304
5.18389e-08,0.6070
5.18621e-08,0.8008
5.18854e-08,0.9849
5.19087e-08,1.1000
5.19319e-08,1.1772
5.19552e-08,1.2190
5.19785e-08,1.2284
5.20017e-08,1.2181
5.20250e-08,1.2070
5.20483e-08,1.2001
5.20715e-08,1.1961
5.20948e-08,1.1941
5.21181e-08,1.1955
5.21413e-08,1.2007
5.21646e-08,1.2061
5.21879e-08,1.2059
5.22111e-08,1.1918
5.22344e-08,1.1415
5.22577e-08,1.0442
5.22809e-08,0.8757
5.23042e-08,0.7378
5.23275e-08,0.6454
5.23507e-08,0.5839
5.23740e-08,0.5538
5.23973e-08,0.5491
5.24205e-08,0.5526
5.24438e-08,0.5528
5.24671e-08,0.5496
5.24904e-08,0.5452
5.25136e-08,0.5386
5.25369e-08,0.5283
5.25602e-08,0.5166
5.25834e-08,0.5093
5.26067e-08,0.5102
5.26300e-08,0.5158
5.26532e-08,0.5374
5.26765e-08,0.6384
5.26998e-08,0.8391
5.27230e-08,1.0095
5.27463e-08,1.1171
5.27696e-08,1.1900
5.27928e-08,1.2235
5.28161e-08,1.2267
5.28394e-08,1.2156
5.28626e-08,1.2053
5.28859e-08,1.1991
5.29092e-08,1.1955
5.29324e-08,1.1941
5.29557e-08,1.1962
5.29790e-08,1.2020
5.30022e-08,1.2067
5.30255e-08,1.2050
5.30488e-08,1.1828
5.30720e-08,1.1284
5.30953e-08,1.0112
5.31186e-08,0.8458
5.31418e-08,0.7180
5.31651e-08,0.6306
5.31884e-08,0.5760
5.32116e-08,0.5513
5.32349e-08,0.5501
5.32582e-08,0.5531
5.32814e-08,0.5525
5.33047e-08,0.5489
5.33280e-08,0.5442
5.33512e-08,0.5368
5.33745e-08,0.5258
5.33978e-08,0.5145
5.34210e-08,0.5088
5.34443e-08,0.5111
5.34676e-08,0.5179
5.34908e-08,0.5444
5.35141e-08,0.6769
5.35374e-08,0.8889
5.35606e-08,1.0344
5.35839e-08,1.1406
5.36072e-08,1.1981
5.36304e-08,1.2266
5.36537e-08,1.2251
5.36770e-08,1.2131
5.37002e-08,1.2037
5.37235e-08,1.1982
5.37468e-08,1.1950
5.37700e-08,1.1943
5.37933e-08,1.1972
5.38166e-08,1.2032
5.38398e-08,1.2070
5.38631e-08,1.2038
5.38864e-08,1.1733
5.39096e-08,1.1127
5.39329e-08,0.9730
5.39562e-08,0.8147
5.39794e-08,0.6965
5.40027e-08,0.6179
5.40260e-08,0.5694
5.40492e-08,0.5497
5.40725e-08,0.5508
5.40958e-08,0.5532
5.41190e-08,0.5518
5.41423e-08,0.5479
5.41656e-08,0.5429
5.41888e-08,0.5349
5.42121e-08,0.5234
5.42354e-08,0.5126
5.42586e-08,0.5087
5.42819e-08,0.5122
5.43052e-08,0.5212
5.43284e-08,0.5623
5.43517e-08,0.7176
5.43750e-08,0.9215
5.43982e-08,1.0569
5.44215e-08,1.1550
5.44448e-08,1.2096
5.44680e-08,1.2285
5.44913e-08,1.2230
5.45146e-08,1.2107
5.45378e-08,1.2023
5.45611e-08,1.1973
5.45844e-08,1.1946
5.46076e-08,1.1945
5.46309e-08,1.1983
5.46542e-08,1.2044
5.46775e-08,1.2071
5.47007e-08,1.2025
5.47240e-08,1.1635
5.47473e-08,1.0996
5.47705e-08,0.9394
5.47938e-08,0.7862
5.48171e-08,0.6791
5.48403e-08,0.6056
5.48636e-08,0.5632
5.48869e-08,0.5494
5.49101e-08,0.5518
5.49334e-08,0.5533
5.49567e-08,0.5509
5.49799e-08,0.5470
5.50032e-08,0.5416
5.50265e-08,0.5328
5.50497e-08,0.5210
5.50730e-08,0.5112
5.50963e-08,0.5089
5.51195e-08,0.5135
5.51428e-08,0.5252
5.51661e-08,0.5785
5.51893e-08,0.7606
5.52126e-08,0.9533
5.52359e-08,1.0770
5.52591e-08,1.1675
5.52824e-08,1.2146
5.53057e-08,1.2286
5.53289e-08,1.2205
5.53522e-08,1.2087
5.53755e-08,1.2011
