.HEADER
..NAMES
Time,V U1.L6
.DATA
2.36625e-08,-0.0082
2.36858e-08,0.0200
2.37091e-08,0.0428
2.37323e-08,0.0566
2.37556e-08,0.0612
2.37789e-08,0.0585
2.38021e-08,0.0522
2.38254e-08,0.0459
2.38487e-08,0.0422
2.38719e-08,0.0423
2.38952e-08,0.0452
2.39185e-08,0.0483
2.39417e-08,0.0491
2.39650e-08,0.0462
2.39883e-08,0.0401
2.40115e-08,0.0325
2.40348e-08,0.0244
2.40581e-08,0.0160
2.40813e-08,0.0067
2.41046e-08,-0.0040
2.41279e-08,-0.0153
2.41511e-08,-0.0252
2.41744e-08,-0.0313
2.41977e-08,-0.0321
2.42209e-08,-0.0279
2.42442e-08,-0.0207
2.42675e-08,-0.0135
2.42907e-08,-0.0085
2.43140e-08,-0.0069
2.43373e-08,-0.0078
2.43605e-08,-0.0097
2.43838e-08,-0.0108
2.44071e-08,-0.0103
2.44303e-08,-0.0079
2.44536e-08,-0.0041
2.44769e-08,0.0005
2.45002e-08,0.0052
2.45234e-08,0.0093
2.45467e-08,0.0126
2.45700e-08,0.0149
