.HEADER
..NAMES
Time,V U1.L1&L2
5.00473e-08,0.3143
5.00706e-08,0.3521
5.00939e-08,0.3863
5.01171e-08,0.4084
5.01404e-08,0.4136
5.01637e-08,0.4280
5.01869e-08,0.5246
5.02102e-08,0.6693
5.02335e-08,0.7575
5.02567e-08,0.8188
5.02800e-08,0.8595
5.03033e-08,0.8815
5.03265e-08,0.8955
5.03498e-08,0.9090
5.03731e-08,0.9237
5.03963e-08,0.9309
5.04196e-08,0.9219
5.04429e-08,0.8962
5.04661e-08,0.8596
5.04894e-08,0.8198
5.05127e-08,0.7837
5.05359e-08,0.7592
5.05592e-08,0.7283
5.05825e-08,0.6949
5.06057e-08,0.5753
5.06290e-08,0.4690
5.06523e-08,0.4026
5.06755e-08,0.3553
5.06988e-08,0.3177
5.07221e-08,0.2980
5.07453e-08,0.2845
5.07686e-08,0.2679
5.07919e-08,0.2539
5.08151e-08,0.2492
5.08384e-08,0.2600
5.08617e-08,0.2861
5.08849e-08,0.3218
5.09082e-08,0.3595
5.09315e-08,0.3919
5.09547e-08,0.4105
5.09780e-08,0.4142
5.10013e-08,0.4371
5.10245e-08,0.5560
5.10478e-08,0.6904
5.10711e-08,0.7704
5.10943e-08,0.8264
5.11176e-08,0.8654
5.11409e-08,0.8854
5.11641e-08,0.8978
5.11874e-08,0.9122
5.12107e-08,0.9261
5.12339e-08,0.9306
5.12572e-08,0.9180
5.12805e-08,0.8895
5.13037e-08,0.8516
5.13270e-08,0.8121
5.13503e-08,0.7776
5.13735e-08,0.7535
5.13968e-08,0.7241
5.14201e-08,0.6720
5.14433e-08,0.5534
5.14666e-08,0.4545
5.14899e-08,0.3912
5.15131e-08,0.3441
5.15364e-08,0.3141
5.15597e-08,0.2956
5.15829e-08,0.2807
5.16062e-08,0.2648
5.16295e-08,0.2520
5.16527e-08,0.2499
5.16760e-08,0.2641
5.16993e-08,0.2927
5.17225e-08,0.3294
5.17458e-08,0.3666
5.17691e-08,0.3969
5.17923e-08,0.4119
5.18156e-08,0.4153
5.18389e-08,0.4526
5.18621e-08,0.5837
5.18854e-08,0.7147
5.19087e-08,0.7838
5.19319e-08,0.8350
5.19552e-08,0.8698
5.19785e-08,0.8879
5.20017e-08,0.9006
5.20250e-08,0.9151
5.20483e-08,0.9281
5.20715e-08,0.9295
5.20948e-08,0.9134
5.21181e-08,0.8825
5.21413e-08,0.8437
5.21646e-08,0.8046
5.21879e-08,0.7721
5.22111e-08,0.7465
5.22344e-08,0.7195
5.22577e-08,0.6489
5.22809e-08,0.5324
5.23042e-08,0.4385
5.23275e-08,0.3805
5.23507e-08,0.3381
5.23740e-08,0.3086
5.23973e-08,0.2928
5.24205e-08,0.2780
5.24438e-08,0.2618
5.24671e-08,0.2506
5.24904e-08,0.2514
5.25136e-08,0.2688
5.25369e-08,0.2996
5.25602e-08,0.3369
5.25834e-08,0.3734
5.26067e-08,0.4014
5.26300e-08,0.4123
5.26532e-08,0.4171
5.26765e-08,0.4722
5.26998e-08,0.6110
5.27230e-08,0.7294
5.27463e-08,0.7970
5.27696e-08,0.8430
5.27928e-08,0.8742
5.28161e-08,0.8910
5.28394e-08,0.9031
5.28626e-08,0.9181
5.28859e-08,0.9296
5.29092e-08,0.9276
5.29324e-08,0.9082
5.29557e-08,0.8751
5.29790e-08,0.8357
5.30022e-08,0.7973
5.30255e-08,0.7671
5.30488e-08,0.7396
5.30720e-08,0.7113
5.30953e-08,0.6282
5.31186e-08,0.5123
5.31418e-08,0.4272
5.31651e-08,0.3724
5.31884e-08,0.3295
5.32116e-08,0.3055
5.32349e-08,0.2907
5.32582e-08,0.2745
5.32814e-08,0.2590
5.33047e-08,0.2495
5.33280e-08,0.2535
5.33512e-08,0.2740
5.33745e-08,0.3067
5.33978e-08,0.3444
5.34210e-08,0.3799
5.34443e-08,0.4051
5.34676e-08,0.4127
5.34908e-08,0.4186
5.35141e-08,0.4956
5.35374e-08,0.6461
5.35606e-08,0.7444
5.35839e-08,0.8105
5.36072e-08,0.8516
5.36304e-08,0.8788
5.36537e-08,0.8932
5.36770e-08,0.9062
5.37002e-08,0.9210
5.37235e-08,0.9305
5.37468e-08,0.9251
5.37700e-08,0.9024
5.37933e-08,0.8674
5.38166e-08,0.8276
5.38398e-08,0.7902
5.38631e-08,0.7627
5.38864e-08,0.7337
5.39096e-08,0.7018
5.39329e-08,0.6000
5.39562e-08,0.4873
5.39794e-08,0.4148
5.40027e-08,0.3634
5.40260e-08,0.3250
5.40492e-08,0.3013
5.40725e-08,0.2874
5.40958e-08,0.2714
5.41190e-08,0.2563
5.41423e-08,0.2490
5.41656e-08,0.2563
5.41888e-08,0.2798
5.42121e-08,0.3141
5.42354e-08,0.3519
5.42586e-08,0.3861
5.42819e-08,0.4082
5.43052e-08,0.4133
5.43284e-08,0.4281
5.43517e-08,0.5237
5.43750e-08,0.6711
5.43982e-08,0.7576
5.44215e-08,0.8195
5.44448e-08,0.8603
5.44680e-08,0.8821
5.44913e-08,0.8956
5.45146e-08,0.9090
5.45378e-08,0.9236
5.45611e-08,0.9309
5.45844e-08,0.9218
5.46076e-08,0.8961
5.46309e-08,0.8595
5.46542e-08,0.8197
5.46775e-08,0.7836
5.47007e-08,0.7590
5.47240e-08,0.7283
5.47473e-08,0.6931
5.47705e-08,0.5758
5.47938e-08,0.4706
5.48171e-08,0.4038
5.48403e-08,0.3563
5.48636e-08,0.3186
5.48869e-08,0.2987
5.49101e-08,0.2849
5.49334e-08,0.2681
5.49567e-08,0.2540
5.49799e-08,0.2491
5.50032e-08,0.2599
5.50265e-08,0.2860
5.50497e-08,0.3216
5.50730e-08,0.3593
5.50963e-08,0.3917
5.51195e-08,0.4104
5.51428e-08,0.4140
5.51661e-08,0.4361
5.51893e-08,0.5550
5.52126e-08,0.6918
5.52359e-08,0.7715
5.52591e-08,0.8267
5.52824e-08,0.8656
5.53057e-08,0.8860
5.53289e-08,0.8979
5.53522e-08,0.9122
5.53755e-08,0.9260
