.HEADER
..NAMES
Time,V U1.H2
.DATA
1.84740e-08,0.0022
1.84973e-08,0.0127
1.85205e-08,0.0528
1.85438e-08,0.1749
1.85671e-08,0.3282
1.85903e-08,0.4546
1.86136e-08,0.5398
1.86369e-08,0.5972
1.86601e-08,0.6258
1.86834e-08,0.6350
1.87067e-08,0.6385
1.87299e-08,0.6396
1.87532e-08,0.6384
1.87765e-08,0.6403
1.87997e-08,0.6468
1.88230e-08,0.6536
1.88463e-08,0.6587
1.88695e-08,0.6629
1.88928e-08,0.6651
1.89161e-08,0.6602
1.89393e-08,0.6466
1.89626e-08,0.6281
1.89859e-08,0.6079
1.90091e-08,0.5879
1.90324e-08,0.5710
1.90557e-08,0.5632
1.90789e-08,0.5673
1.91022e-08,0.5824
1.91255e-08,0.6082
1.91487e-08,0.6442
1.91720e-08,0.6876
1.91953e-08,0.7355
1.92185e-08,0.7877
1.92418e-08,0.8447
1.92651e-08,0.9035
1.92883e-08,0.9607
1.93116e-08,1.0141
1.93349e-08,1.0615
1.93581e-08,1.0997
1.93814e-08,1.1271
1.94047e-08,1.1455
1.94279e-08,1.1578
1.94512e-08,1.1657
1.94745e-08,1.1710
1.94977e-08,1.1763
1.95210e-08,1.1832
1.95443e-08,1.1918
1.95675e-08,1.2023
1.95908e-08,1.2154
1.96141e-08,1.2305
1.96373e-08,1.2454
1.96606e-08,1.2582
1.96839e-08,1.2675
1.97071e-08,1.2712
1.97304e-08,1.2673
1.97537e-08,1.2556
1.97769e-08,1.2377
1.98002e-08,1.2165
1.98235e-08,1.1949
1.98468e-08,1.1761
1.98700e-08,1.1629
1.98933e-08,1.1561
1.99166e-08,1.1550
1.99398e-08,1.1583
1.99631e-08,1.1644
1.99864e-08,1.1713
2.00096e-08,1.1776
2.00329e-08,1.1825
2.00562e-08,1.1859
2.00794e-08,1.1871
2.01027e-08,1.1859
2.01260e-08,1.1826
2.01492e-08,1.1780
2.01725e-08,1.1732
2.01958e-08,1.1691
2.02190e-08,1.1670
2.02423e-08,1.1674
2.02656e-08,1.1701
2.02888e-08,1.1745
2.03121e-08,1.1798
2.03354e-08,1.1849
2.03586e-08,1.1892
2.03819e-08,1.1926
2.04052e-08,1.1955
2.04284e-08,1.1986
2.04517e-08,1.2019
2.04750e-08,1.2055
2.04982e-08,1.2091
2.05215e-08,1.2118
2.05448e-08,1.2130
2.05680e-08,1.2121
2.05913e-08,1.2093
2.06146e-08,1.2053
2.06378e-08,1.2009
2.06611e-08,1.1970
2.06844e-08,1.1943
2.07076e-08,1.1930
2.07309e-08,1.1931
2.07542e-08,1.1946
2.07774e-08,1.1972
2.08007e-08,1.2007
2.08240e-08,1.2044
2.08472e-08,1.2079
2.08705e-08,1.2104
2.08938e-08,1.2110
2.09170e-08,1.2095
2.09403e-08,1.2058
2.09636e-08,1.2005
2.09868e-08,1.1645
2.10101e-08,1.1021
2.10334e-08,0.9383
2.10566e-08,0.7806
2.10799e-08,0.6718
2.11032e-08,0.5958
2.11264e-08,0.5530
2.11497e-08,0.5370
2.11730e-08,0.5327
2.11962e-08,0.5300
2.12195e-08,0.5294
2.12428e-08,0.5296
2.12660e-08,0.5251
2.12893e-08,0.5168
2.13126e-08,0.5094
2.13358e-08,0.5039
2.13591e-08,0.4996
2.13824e-08,0.4984
2.14056e-08,0.5065
2.14289e-08,0.5227
2.14522e-08,0.5422
2.14754e-08,0.5628
2.14987e-08,0.5825
2.15220e-08,0.5964
2.15452e-08,0.5985
2.15685e-08,0.5884
2.15918e-08,0.5678
2.16150e-08,0.5378
2.16383e-08,0.4996
2.16616e-08,0.4561
2.16848e-08,0.4090
2.17081e-08,0.3572
2.17314e-08,0.3007
2.17546e-08,0.2429
2.17779e-08,0.1872
2.18012e-08,0.1359
2.18244e-08,0.0917
2.18477e-08,0.0578
2.18710e-08,0.0349
2.18942e-08,0.0202
2.19175e-08,0.0108
2.19408e-08,0.0052
2.19640e-08,0.0010
2.19873e-08,-0.0043
2.20106e-08,-0.0116
2.20338e-08,-0.0211
2.20571e-08,-0.0329
2.20804e-08,-0.0478
2.21037e-08,-0.0645
2.21269e-08,-0.0807
2.21502e-08,-0.0943
2.21735e-08,-0.1036
2.21967e-08,-0.1059
2.22200e-08,-0.0994
2.22433e-08,-0.0844
2.22665e-08,-0.0634
2.22898e-08,-0.0396
2.23131e-08,-0.0163
2.23363e-08,0.0030
2.23596e-08,0.0161
2.23829e-08,0.0228
2.24061e-08,0.0241
2.24294e-08,0.0217
2.24527e-08,0.0173
2.24759e-08,0.0127
2.24992e-08,0.0089
2.25225e-08,0.0064
2.25457e-08,0.0054
2.25690e-08,0.0065
2.25923e-08,0.0099
2.26155e-08,0.0152
2.26388e-08,0.0214
2.26621e-08,0.0276
2.26853e-08,0.0325
2.27086e-08,0.0350
2.27319e-08,0.0349
2.27551e-08,0.0325
2.27784e-08,0.0287
2.28017e-08,0.0243
