.HEADER
..NAMES
Time,V U1.M5
.DATA
2.17314e-08,-0.0023
2.17546e-08,0.0006
2.17779e-08,0.0027
2.18012e-08,0.0034
2.18244e-08,0.0080
2.18477e-08,0.0367
2.18710e-08,0.1362
2.18942e-08,0.2917
2.19175e-08,0.4126
2.19408e-08,0.4902
2.19640e-08,0.5509
2.19873e-08,0.5848
2.20106e-08,0.6046
2.20338e-08,0.6183
2.20571e-08,0.6299
2.20804e-08,0.6410
2.21037e-08,0.6510
2.21269e-08,0.6596
2.21502e-08,0.6659
2.21735e-08,0.6703
2.21967e-08,0.6720
2.22200e-08,0.6707
2.22433e-08,0.6662
2.22665e-08,0.6601
2.22898e-08,0.6553
2.23131e-08,0.6554
2.23363e-08,0.6629
2.23596e-08,0.6790
2.23829e-08,0.7071
2.24061e-08,0.7516
2.24294e-08,0.8130
2.24527e-08,0.8863
2.24759e-08,0.9632
2.24992e-08,1.0345
2.25225e-08,1.0930
2.25457e-08,1.1359
2.25690e-08,1.1646
2.25923e-08,1.1827
2.26155e-08,1.1949
2.26388e-08,1.2052
2.26621e-08,1.2154
2.26853e-08,1.2254
2.27086e-08,1.2342
2.27319e-08,1.2417
2.27551e-08,1.2482
2.27784e-08,1.2540
2.28017e-08,1.2577
2.28249e-08,1.2578
2.28482e-08,1.2534
2.28715e-08,1.2448
2.28947e-08,1.2324
2.29180e-08,1.2162
2.29413e-08,1.1967
2.29645e-08,1.1751
2.29878e-08,1.1542
2.30111e-08,1.1373
2.30343e-08,1.1275
2.30576e-08,1.1264
2.30809e-08,1.1331
2.31041e-08,1.1450
2.31274e-08,1.1583
2.31507e-08,1.1693
2.31739e-08,1.1757
2.31972e-08,1.1777
2.32205e-08,1.1774
2.32437e-08,1.1768
2.32670e-08,1.1772
2.32903e-08,1.1787
2.33135e-08,1.1812
2.33368e-08,1.1847
2.33601e-08,1.1895
2.33833e-08,1.1955
2.34066e-08,1.2025
2.34299e-08,1.2099
2.34531e-08,1.2172
2.34764e-08,1.2105
2.34997e-08,1.1697
2.35229e-08,1.0595
2.35462e-08,0.8940
2.35695e-08,0.7663
2.35927e-08,0.6832
2.36160e-08,0.6238
2.36393e-08,0.5829
2.36625e-08,0.5549
2.36858e-08,0.5362
2.37091e-08,0.5245
2.37323e-08,0.5179
2.37556e-08,0.5135
2.37789e-08,0.5099
2.38021e-08,0.5063
2.38254e-08,0.5023
2.38487e-08,0.4988
