.HEADER
..NAMES
Time,V U1.W1
4.96750e-08,0.0716
4.96983e-08,0.0774
4.97216e-08,0.1048
4.97448e-08,0.1460
4.97681e-08,0.1969
4.97914e-08,0.2523
4.98146e-08,0.3105
4.98379e-08,0.3682
4.98612e-08,0.4189
4.98844e-08,0.4604
4.99077e-08,0.4915
4.99310e-08,0.5119
4.99542e-08,0.5213
4.99775e-08,0.5230
5.00008e-08,0.5223
5.00240e-08,0.5207
5.00473e-08,0.5144
5.00706e-08,0.4976
5.00939e-08,0.4693
5.01171e-08,0.4303
5.01404e-08,0.3800
5.01637e-08,0.3207
5.01869e-08,0.2574
5.02102e-08,0.1939
5.02335e-08,0.1340
5.02567e-08,0.0819
5.02800e-08,0.0385
5.03033e-08,0.0016
5.03265e-08,-0.0298
5.03498e-08,-0.0556
5.03731e-08,-0.0767
5.03963e-08,-0.0940
5.04196e-08,-0.1056
5.04429e-08,-0.1100
5.04661e-08,-0.1079
5.04894e-08,-0.1023
5.05127e-08,-0.0958
5.05359e-08,-0.0901
5.05592e-08,-0.0851
5.05825e-08,-0.0807
5.06057e-08,-0.0762
5.06290e-08,-0.0700
5.06523e-08,-0.0607
5.06755e-08,-0.0474
5.06988e-08,-0.0297
5.07221e-08,-0.0094
5.07453e-08,0.0103
5.07686e-08,0.0269
5.07919e-08,0.0394
5.08151e-08,0.0473
5.08384e-08,0.0508
5.08617e-08,0.0516
5.08849e-08,0.0515
5.09082e-08,0.0511
5.09315e-08,0.0498
5.09547e-08,0.0471
5.09780e-08,0.0430
5.10013e-08,0.0376
5.10245e-08,0.0316
5.10478e-08,0.0256
5.10711e-08,0.0201
5.10943e-08,0.0159
5.11176e-08,0.0140
5.11409e-08,0.0139
5.11641e-08,0.0144
5.11874e-08,0.0136
5.12107e-08,0.0106
5.12339e-08,0.0053
5.12572e-08,-0.0017
5.12805e-08,-0.0092
5.13037e-08,-0.0156
5.13270e-08,-0.0197
5.13503e-08,-0.0210
5.13735e-08,-0.0201
5.13968e-08,-0.0178
5.14201e-08,-0.0148
5.14433e-08,-0.0119
5.14666e-08,-0.0093
5.14899e-08,-0.0072
5.15131e-08,-0.0055
5.15364e-08,-0.0038
5.15597e-08,-0.0015
5.15829e-08,0.0013
5.16062e-08,0.0038
5.16295e-08,0.0052
5.16527e-08,0.0051
5.16760e-08,0.0038
5.16993e-08,0.0021
5.17225e-08,0.0005
5.17458e-08,0.0001
5.17691e-08,0.0011
5.17923e-08,0.0034
5.18156e-08,0.0065
5.18389e-08,0.0095
5.18621e-08,0.0116
5.18854e-08,0.0124
5.19087e-08,0.0117
5.19319e-08,0.0099
5.19552e-08,0.0073
5.19785e-08,0.0048
5.20017e-08,0.0031
5.20250e-08,0.0023
5.20483e-08,0.0020
5.20715e-08,0.0017
5.20948e-08,0.0011
5.21181e-08,0.0003
5.21413e-08,-0.0004
5.21646e-08,-0.0008
5.21879e-08,-0.0006
5.22111e-08,0.0002
5.22344e-08,0.0014
5.22577e-08,0.0028
5.22809e-08,0.0038
5.23042e-08,0.0040
5.23275e-08,0.0034
5.23507e-08,0.0019
5.23740e-08,0.0001
5.23973e-08,-0.0015
5.24205e-08,-0.0024
5.24438e-08,-0.0022
5.24671e-08,-0.0011
5.24904e-08,0.0005
5.25136e-08,0.0020
5.25369e-08,0.0031
5.25602e-08,0.0036
5.25834e-08,0.0037
5.26067e-08,0.0036
5.26300e-08,0.0034
5.26532e-08,0.0033
5.26765e-08,0.0033
5.26998e-08,0.0035
5.27230e-08,0.0035
5.27463e-08,0.0032
5.27696e-08,0.0026
5.27928e-08,0.0018
5.28161e-08,0.0010
5.28394e-08,0.0005
5.28626e-08,0.0006
5.28859e-08,0.0014
5.29092e-08,0.0025
5.29324e-08,0.0036
5.29557e-08,0.0043
5.29790e-08,0.0044
5.30022e-08,0.0040
5.30255e-08,0.0032
5.30488e-08,0.0023
5.30720e-08,0.0014
5.30953e-08,0.0009
5.31186e-08,0.0008
5.31418e-08,0.0010
5.31651e-08,0.0014
5.31884e-08,0.0017
5.32116e-08,0.0019
5.32349e-08,0.0018
5.32582e-08,0.0018
5.32814e-08,0.0176
5.33047e-08,0.0746
5.33280e-08,0.2079
5.33512e-08,0.3554
5.33745e-08,0.4656
5.33978e-08,0.5483
5.34210e-08,0.6036
5.34443e-08,0.6312
5.34676e-08,0.6455
5.34908e-08,0.6516
5.35141e-08,0.6545
5.35374e-08,0.6561
5.35606e-08,0.6575
5.35839e-08,0.6564
5.36072e-08,0.6533
5.36304e-08,0.6501
5.36537e-08,0.6477
5.36770e-08,0.6464
5.37002e-08,0.6469
5.37235e-08,0.6494
5.37468e-08,0.6527
5.37700e-08,0.6547
5.37933e-08,0.6564
5.38166e-08,0.6624
5.38398e-08,0.6795
5.38631e-08,0.7099
5.38864e-08,0.7539
5.39096e-08,0.8116
5.39329e-08,0.8785
5.39562e-08,0.9486
5.39794e-08,1.0170
5.40027e-08,1.0780
5.40260e-08,1.1268
5.40492e-08,1.1628
5.40725e-08,1.1882
5.40958e-08,1.2054
5.41190e-08,1.2167
5.41423e-08,1.2249
5.41656e-08,1.2316
5.41888e-08,1.2364
5.42121e-08,1.2384
5.42354e-08,1.2383
5.42586e-08,1.2380
5.42819e-08,1.2392
5.43052e-08,1.2422
5.43284e-08,1.2458
5.43517e-08,1.2487
5.43750e-08,1.2495
5.43982e-08,1.2464
5.44215e-08,1.2381
5.44448e-08,1.2242
5.44680e-08,1.2052
5.44913e-08,1.1835
5.45146e-08,1.1632
5.45378e-08,1.1477
5.45611e-08,1.1385
5.45844e-08,1.1363
5.46076e-08,1.1404
5.46309e-08,1.1482
5.46542e-08,1.1571
5.46775e-08,1.1656
5.47007e-08,1.1733
5.47240e-08,1.1798
5.47473e-08,1.1852
5.47705e-08,1.1892
5.47938e-08,1.1918
5.48171e-08,1.1932
5.48403e-08,1.1937
5.48636e-08,1.1930
5.48869e-08,1.1913
5.49101e-08,1.1891
5.49334e-08,1.1879
5.49567e-08,1.1891
5.49799e-08,1.1937
5.50032e-08,1.2014
5.50265e-08,1.2106
5.50497e-08,1.2198
5.50730e-08,1.2268
5.50963e-08,1.2301
5.51195e-08,1.2294
5.51428e-08,1.2254
5.51661e-08,1.2191
5.51893e-08,1.2120
5.52126e-08,1.2054
5.52359e-08,1.2001
5.52591e-08,1.1967
5.52824e-08,1.1952
5.53057e-08,1.1951
5.53289e-08,1.1955
5.53522e-08,1.1961
5.53755e-08,1.1970
